hpclab_pi_algA    	0.0000	18	udelRun2A         	0.2662	62	-0.2662
hpclab_pi_algA    	0.0000	18	udelRun1A         	0.2733	79	-0.2733
hpclab_pi_algA    	0.0000	18	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	18	prnaTaskA3        	0.2000	2	-0.2000
hpclab_pi_algA    	0.0000	18	prnaTaskA2        	0.2500	4	-0.2500
hpclab_pi_algA    	0.0000	18	prnaTaskA1        	0.1750	7	-0.1750
hpclab_pi_algA    	0.0000	18	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	18	udelRun3A         	0.2667	6	-0.2667
UWaterlooATEK     	0.1660	10	hpclab_pi_algA    	0.0000	18	0.1660
UWaterlooATEK     	0.1660	10	UWaterlooATNDEK   	0.2660	13	-0.1000
UWaterlooATEK     	0.1660	10	udelRun2A         	0.2662	62	-0.1002
UWaterlooATEK     	0.1660	10	udelRun1A         	0.2733	79	-0.1073
UWaterlooATEK     	0.1660	10	umd_hcil_run01    	0.0000	0	0.1660
UWaterlooATEK     	0.1660	10	prnaTaskA3        	0.2000	2	-0.0340
UWaterlooATEK     	0.1660	10	prnaTaskA2        	0.2500	4	-0.0840
UWaterlooATEK     	0.1660	10	prnaTaskA1        	0.1750	7	-0.0090
UWaterlooATEK     	0.1660	10	umd_hcil_run02    	0.0000	0	0.1660
UWaterlooATEK     	0.1660	10	udelRun3A         	0.2667	6	-0.1007
UWaterlooATNDEK   	0.2660	13	hpclab_pi_algA    	0.0000	18	0.2660
UWaterlooATNDEK   	0.2660	13	udelRun2A         	0.2662	62	-0.0002
UWaterlooATNDEK   	0.2660	13	udelRun1A         	0.2733	79	-0.0073
UWaterlooATNDEK   	0.2660	13	umd_hcil_run01    	0.0000	0	0.2660
UWaterlooATNDEK   	0.2660	13	prnaTaskA3        	0.2000	2	0.0660
UWaterlooATNDEK   	0.2660	13	prnaTaskA2        	0.2500	4	0.0160
UWaterlooATNDEK   	0.2660	13	prnaTaskA1        	0.1750	7	0.0910
UWaterlooATNDEK   	0.2660	13	umd_hcil_run02    	0.0000	0	0.2660
UWaterlooATNDEK   	0.2660	13	udelRun3A         	0.2667	6	-0.0007
udelRun2A         	0.2662	62	umd_hcil_run01    	0.0000	0	0.2662
udelRun2A         	0.2662	62	umd_hcil_run02    	0.0000	0	0.2662
udelRun2A         	0.2662	62	udelRun3A         	0.2667	6	-0.0005
udelRun1A         	0.2733	79	udelRun2A         	0.2662	62	0.0071
udelRun1A         	0.2733	79	umd_hcil_run01    	0.0000	0	0.2733
udelRun1A         	0.2733	79	umd_hcil_run02    	0.0000	0	0.2733
udelRun1A         	0.2733	79	udelRun3A         	0.2667	6	0.0066
MPII_HYBRID_PW    	0.2766	39	hpclab_pi_algA    	0.0000	18	0.2766
MPII_HYBRID_PW    	0.2766	39	UWaterlooATEK     	0.1660	10	0.1106
MPII_HYBRID_PW    	0.2766	39	UWaterlooATNDEK   	0.2660	13	0.0106
MPII_HYBRID_PW    	0.2766	39	udelRun2A         	0.2662	62	0.0104
MPII_HYBRID_PW    	0.2766	39	udelRun1A         	0.2733	79	0.0033
MPII_HYBRID_PW    	0.2766	39	umd_hcil_run01    	0.0000	0	0.2766
MPII_HYBRID_PW    	0.2766	39	prnaTaskA3        	0.2000	2	0.0766
MPII_HYBRID_PW    	0.2766	39	prnaTaskA2        	0.2500	4	0.0266
MPII_HYBRID_PW    	0.2766	39	prnaTaskA1        	0.1750	7	0.1016
MPII_HYBRID_PW    	0.2766	39	SNACSA            	0.2400	100	0.0366
MPII_HYBRID_PW    	0.2766	39	PKUICSTRunA3      	0.3503	58	-0.0737
MPII_HYBRID_PW    	0.2766	39	PKUICSTRunA2      	0.3250	20	-0.0484
MPII_HYBRID_PW    	0.2766	39	PKUICSTRunA1      	0.4019	51	-0.1253
MPII_HYBRID_PW    	0.2766	39	SNACS_LA          	0.0750	20	0.2016
MPII_HYBRID_PW    	0.2766	39	UWaterlooATDK     	0.3250	9	-0.0484
MPII_HYBRID_PW    	0.2766	39	QUDynExp          	0.0500	10	0.2266
MPII_HYBRID_PW    	0.2766	39	QUDyn             	0.0743	19	0.2023
MPII_HYBRID_PW    	0.2766	39	UWCMBP1           	0.2750	9	0.0016
MPII_HYBRID_PW    	0.2766	39	UWCMBP2           	0.2623	32	0.0143
MPII_HYBRID_PW    	0.2766	39	QUBaseline        	0.0500	3	0.2266
MPII_HYBRID_PW    	0.2766	39	umd_hcil_run02    	0.0000	0	0.2766
MPII_HYBRID_PW    	0.2766	39	MPII_LUC_SORT     	0.2188	90	0.0578
MPII_HYBRID_PW    	0.2766	39	udelRun3A         	0.2667	6	0.0099
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	hpclab_pi_algA    	0.0000	18	0.0000
ECNURUNA1         	0.0000	0	UWaterlooATEK     	0.1660	10	-0.1660
ECNURUNA1         	0.0000	0	UWaterlooATNDEK   	0.2660	13	-0.2660
ECNURUNA1         	0.0000	0	udelRun2A         	0.2662	62	-0.2662
ECNURUNA1         	0.0000	0	udelRun1A         	0.2733	79	-0.2733
ECNURUNA1         	0.0000	0	MPII_HYBRID_PW    	0.2766	39	-0.2766
ECNURUNA1         	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA2         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA3         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	prnaTaskA3        	0.2000	2	-0.2000
ECNURUNA1         	0.0000	0	prnaTaskA2        	0.2500	4	-0.2500
ECNURUNA1         	0.0000	0	prnaTaskA1        	0.1750	7	-0.1750
ECNURUNA1         	0.0000	0	SNACSA            	0.2400	100	-0.2400
ECNURUNA1         	0.0000	0	PKUICSTRunA3      	0.3503	58	-0.3503
ECNURUNA1         	0.0000	0	PKUICSTRunA2      	0.3250	20	-0.3250
ECNURUNA1         	0.0000	0	PKUICSTRunA1      	0.4019	51	-0.4019
ECNURUNA1         	0.0000	0	MPII_COMB_SORT    	0.1600	95	-0.1600
ECNURUNA1         	0.0000	0	SNACS_LA          	0.0750	20	-0.0750
ECNURUNA1         	0.0000	0	UWaterlooATDK     	0.3250	9	-0.3250
ECNURUNA1         	0.0000	0	QUDynExp          	0.0500	10	-0.0500
ECNURUNA1         	0.0000	0	IRIT-KLTFIDF      	0.0556	15	-0.0556
ECNURUNA1         	0.0000	0	IritSigSDA        	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	IRIT-RTNotif.33   	0.2620	24	-0.2620
ECNURUNA1         	0.0000	0	QUDyn             	0.0743	19	-0.0743
ECNURUNA1         	0.0000	0	UWCMBP1           	0.2750	9	-0.2750
ECNURUNA1         	0.0000	0	UWCMBP2           	0.2623	32	-0.2623
ECNURUNA1         	0.0000	0	QUBaseline        	0.0500	3	-0.0500
ECNURUNA1         	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	MPII_LUC_SORT     	0.2188	90	-0.2188
ECNURUNA1         	0.0000	0	udelRun3A         	0.2667	6	-0.2667
ECNURUNA2         	0.0000	0	hpclab_pi_algA    	0.0000	18	0.0000
ECNURUNA2         	0.0000	0	UWaterlooATEK     	0.1660	10	-0.1660
ECNURUNA2         	0.0000	0	UWaterlooATNDEK   	0.2660	13	-0.2660
ECNURUNA2         	0.0000	0	udelRun2A         	0.2662	62	-0.2662
ECNURUNA2         	0.0000	0	udelRun1A         	0.2733	79	-0.2733
ECNURUNA2         	0.0000	0	MPII_HYBRID_PW    	0.2766	39	-0.2766
ECNURUNA2         	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA2         	0.0000	0	ECNURUNA3         	0.0000	0	0.0000
ECNURUNA2         	0.0000	0	prnaTaskA3        	0.2000	2	-0.2000
ECNURUNA2         	0.0000	0	prnaTaskA2        	0.2500	4	-0.2500
ECNURUNA2         	0.0000	0	prnaTaskA1        	0.1750	7	-0.1750
ECNURUNA2         	0.0000	0	SNACSA            	0.2400	100	-0.2400
ECNURUNA2         	0.0000	0	PKUICSTRunA3      	0.3503	58	-0.3503
ECNURUNA2         	0.0000	0	PKUICSTRunA2      	0.3250	20	-0.3250
ECNURUNA2         	0.0000	0	PKUICSTRunA1      	0.4019	51	-0.4019
ECNURUNA2         	0.0000	0	MPII_COMB_SORT    	0.1600	95	-0.1600
ECNURUNA2         	0.0000	0	SNACS_LA          	0.0750	20	-0.0750
ECNURUNA2         	0.0000	0	UWaterlooATDK     	0.3250	9	-0.3250
ECNURUNA2         	0.0000	0	QUDynExp          	0.0500	10	-0.0500
ECNURUNA2         	0.0000	0	IRIT-KLTFIDF      	0.0556	15	-0.0556
ECNURUNA2         	0.0000	0	IritSigSDA        	0.0000	0	0.0000
ECNURUNA2         	0.0000	0	IRIT-RTNotif.33   	0.2620	24	-0.2620
ECNURUNA2         	0.0000	0	QUDyn             	0.0743	19	-0.0743
ECNURUNA2         	0.0000	0	UWCMBP1           	0.2750	9	-0.2750
ECNURUNA2         	0.0000	0	UWCMBP2           	0.2623	32	-0.2623
ECNURUNA2         	0.0000	0	QUBaseline        	0.0500	3	-0.0500
ECNURUNA2         	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA2         	0.0000	0	MPII_LUC_SORT     	0.2188	90	-0.2188
ECNURUNA2         	0.0000	0	udelRun3A         	0.2667	6	-0.2667
ECNURUNA3         	0.0000	0	hpclab_pi_algA    	0.0000	18	0.0000
ECNURUNA3         	0.0000	0	UWaterlooATEK     	0.1660	10	-0.1660
ECNURUNA3         	0.0000	0	UWaterlooATNDEK   	0.2660	13	-0.2660
