hpclab_pi_algA    	0.1000	0	udelRun2A         	0.2244	22	-0.1244
hpclab_pi_algA    	0.1000	0	udelRun1A         	0.1663	29	-0.0663
hpclab_pi_algA    	0.1000	0	umd_hcil_run01    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	prnaTaskA3        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	prnaTaskA2        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	prnaTaskA1        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	umd_hcil_run02    	0.0000	29	0.1000
hpclab_pi_algA    	0.1000	0	udelRun3A         	0.2500	12	-0.1500
UWaterlooATEK     	0.0138	15	hpclab_pi_algA    	0.1000	0	-0.0862
UWaterlooATEK     	0.0138	15	UWaterlooATNDEK   	0.0138	15	0.0000
UWaterlooATEK     	0.0138	15	udelRun2A         	0.2244	22	-0.2106
UWaterlooATEK     	0.0138	15	udelRun1A         	0.1663	29	-0.1525
UWaterlooATEK     	0.0138	15	umd_hcil_run01    	0.1000	0	-0.0862
UWaterlooATEK     	0.0138	15	prnaTaskA3        	0.1000	0	-0.0862
UWaterlooATEK     	0.0138	15	prnaTaskA2        	0.1000	0	-0.0862
UWaterlooATEK     	0.0138	15	prnaTaskA1        	0.1000	0	-0.0862
UWaterlooATEK     	0.0138	15	umd_hcil_run02    	0.0000	29	0.0138
UWaterlooATEK     	0.0138	15	udelRun3A         	0.2500	12	-0.2362
UWaterlooATNDEK   	0.0138	15	hpclab_pi_algA    	0.1000	0	-0.0862
UWaterlooATNDEK   	0.0138	15	udelRun2A         	0.2244	22	-0.2106
UWaterlooATNDEK   	0.0138	15	udelRun1A         	0.1663	29	-0.1525
UWaterlooATNDEK   	0.0138	15	umd_hcil_run01    	0.1000	0	-0.0862
UWaterlooATNDEK   	0.0138	15	prnaTaskA3        	0.1000	0	-0.0862
UWaterlooATNDEK   	0.0138	15	prnaTaskA2        	0.1000	0	-0.0862
UWaterlooATNDEK   	0.0138	15	prnaTaskA1        	0.1000	0	-0.0862
UWaterlooATNDEK   	0.0138	15	umd_hcil_run02    	0.0000	29	0.0138
UWaterlooATNDEK   	0.0138	15	udelRun3A         	0.2500	12	-0.2362
udelRun2A         	0.2244	22	umd_hcil_run01    	0.1000	0	0.1244
udelRun2A         	0.2244	22	umd_hcil_run02    	0.0000	29	0.2244
udelRun2A         	0.2244	22	udelRun3A         	0.2500	12	-0.0256
udelRun1A         	0.1663	29	udelRun2A         	0.2244	22	-0.0581
udelRun1A         	0.1663	29	umd_hcil_run01    	0.1000	0	0.0663
udelRun1A         	0.1663	29	umd_hcil_run02    	0.0000	29	0.1663
udelRun1A         	0.1663	29	udelRun3A         	0.2500	12	-0.0837
MPII_HYBRID_PW    	0.0854	37	hpclab_pi_algA    	0.1000	0	-0.0146
MPII_HYBRID_PW    	0.0854	37	UWaterlooATEK     	0.0138	15	0.0716
MPII_HYBRID_PW    	0.0854	37	UWaterlooATNDEK   	0.0138	15	0.0716
MPII_HYBRID_PW    	0.0854	37	udelRun2A         	0.2244	22	-0.1390
MPII_HYBRID_PW    	0.0854	37	udelRun1A         	0.1663	29	-0.0809
MPII_HYBRID_PW    	0.0854	37	umd_hcil_run01    	0.1000	0	-0.0146
