hpclab_pi_algA    	0.0000	10	udelRun2A         	0.3250	6	-0.3250
hpclab_pi_algA    	0.0000	10	udelRun1A         	0.4083	10	-0.4083
hpclab_pi_algA    	0.0000	10	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	10	prnaTaskA3        	0.1000	2	-0.1000
hpclab_pi_algA    	0.0000	10	prnaTaskA2        	0.1000	2	-0.1000
hpclab_pi_algA    	0.0000	10	prnaTaskA1        	0.1000	2	-0.1000
hpclab_pi_algA    	0.0000	10	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	10	udelRun3A         	0.2250	15	-0.2250
UWaterlooATEK     	0.0880	2	hpclab_pi_algA    	0.0000	10	0.0880
UWaterlooATEK     	0.0880	2	UWaterlooATNDEK   	0.2370	5	-0.1490
UWaterlooATEK     	0.0880	2	udelRun2A         	0.3250	6	-0.2370
UWaterlooATEK     	0.0880	2	udelRun1A         	0.4083	10	-0.3203
UWaterlooATEK     	0.0880	2	umd_hcil_run01    	0.0000	0	0.0880
UWaterlooATEK     	0.0880	2	prnaTaskA3        	0.1000	2	-0.0120
UWaterlooATEK     	0.0880	2	prnaTaskA2        	0.1000	2	-0.0120
UWaterlooATEK     	0.0880	2	prnaTaskA1        	0.1000	2	-0.0120
UWaterlooATEK     	0.0880	2	umd_hcil_run02    	0.0000	0	0.0880
UWaterlooATEK     	0.0880	2	udelRun3A         	0.2250	15	-0.1370
UWaterlooATNDEK   	0.2370	5	hpclab_pi_algA    	0.0000	10	0.2370
UWaterlooATNDEK   	0.2370	5	udelRun2A         	0.3250	6	-0.0880
UWaterlooATNDEK   	0.2370	5	udelRun1A         	0.4083	10	-0.1713
UWaterlooATNDEK   	0.2370	5	umd_hcil_run01    	0.0000	0	0.2370
UWaterlooATNDEK   	0.2370	5	prnaTaskA3        	0.1000	2	0.1370
UWaterlooATNDEK   	0.2370	5	prnaTaskA2        	0.1000	2	0.1370
UWaterlooATNDEK   	0.2370	5	prnaTaskA1        	0.1000	2	0.1370
UWaterlooATNDEK   	0.2370	5	umd_hcil_run02    	0.0000	0	0.2370
UWaterlooATNDEK   	0.2370	5	udelRun3A         	0.2250	15	0.0120
udelRun2A         	0.3250	6	umd_hcil_run01    	0.0000	0	0.3250
udelRun2A         	0.3250	6	umd_hcil_run02    	0.0000	0	0.3250
udelRun2A         	0.3250	6	udelRun3A         	0.2250	15	0.1000
udelRun1A         	0.4083	10	udelRun2A         	0.3250	6	0.0833
udelRun1A         	0.4083	10	umd_hcil_run01    	0.0000	0	0.4083
udelRun1A         	0.4083	10	umd_hcil_run02    	0.0000	0	0.4083
udelRun1A         	0.4083	10	udelRun3A         	0.2250	15	0.1833
MPII_HYBRID_PW    	0.2409	49	hpclab_pi_algA    	0.0000	10	0.2409
MPII_HYBRID_PW    	0.2409	49	UWaterlooATEK     	0.0880	2	0.1529
MPII_HYBRID_PW    	0.2409	49	UWaterlooATNDEK   	0.2370	5	0.0039
MPII_HYBRID_PW    	0.2409	49	udelRun2A         	0.3250	6	-0.0841
MPII_HYBRID_PW    	0.2409	49	udelRun1A         	0.4083	10	-0.1674
MPII_HYBRID_PW    	0.2409	49	umd_hcil_run01    	0.0000	0	0.2409
MPII_HYBRID_PW    	0.2409	49	prnaTaskA3        	0.1000	2	0.1409
MPII_HYBRID_PW    	0.2409	49	prnaTaskA2        	0.1000	2	0.1409
MPII_HYBRID_PW    	0.2409	49	prnaTaskA1        	0.1000	2	0.1409
MPII_HYBRID_PW    	0.2409	49	SNACSA            	0.2794	98	-0.0385
MPII_HYBRID_PW    	0.2409	49	PKUICSTRunA3      	0.2813	61	-0.0404
MPII_HYBRID_PW    	0.2409	49	PKUICSTRunA2      	0.3395	63	-0.0986
MPII_HYBRID_PW    	0.2409	49	PKUICSTRunA1      	0.3027	56	-0.0618
MPII_HYBRID_PW    	0.2409	49	SNACS_LA          	0.2886	86	-0.0477
MPII_HYBRID_PW    	0.2409	49	UWaterlooATDK     	0.1000	2	0.1409
MPII_HYBRID_PW    	0.2409	49	QUDynExp          	0.1708	71	0.0701
MPII_HYBRID_PW    	0.2409	49	QUDyn             	0.3114	35	-0.0705
