hpclab_pi_algA    	0.3000	0	udelRun2A         	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	udelRun1A         	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	umd_hcil_run01    	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	prnaTaskA2        	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	prnaTaskA1        	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	umd_hcil_run02    	0.1000	5	0.2000
hpclab_pi_algA    	0.3000	0	udelRun3A         	0.3000	3	0.0000
UWaterlooATEK     	0.3210	2	hpclab_pi_algA    	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	UWaterlooATNDEK   	0.3210	2	0.0000
UWaterlooATEK     	0.3210	2	udelRun2A         	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	udelRun1A         	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	umd_hcil_run01    	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	prnaTaskA3        	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	prnaTaskA2        	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	prnaTaskA1        	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	umd_hcil_run02    	0.1000	5	0.2210
UWaterlooATEK     	0.3210	2	udelRun3A         	0.3000	3	0.0210
UWaterlooATNDEK   	0.3210	2	hpclab_pi_algA    	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	udelRun2A         	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	udelRun1A         	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	umd_hcil_run01    	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	prnaTaskA3        	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	prnaTaskA2        	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	prnaTaskA1        	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	umd_hcil_run02    	0.1000	5	0.2210
UWaterlooATNDEK   	0.3210	2	udelRun3A         	0.3000	3	0.0210
udelRun2A         	0.3000	0	umd_hcil_run01    	0.3000	0	0.0000
udelRun2A         	0.3000	0	umd_hcil_run02    	0.1000	5	0.2000
udelRun2A         	0.3000	0	udelRun3A         	0.3000	3	0.0000
udelRun1A         	0.3000	0	udelRun2A         	0.3000	0	0.0000
udelRun1A         	0.3000	0	umd_hcil_run01    	0.3000	0	0.0000
udelRun1A         	0.3000	0	umd_hcil_run02    	0.1000	5	0.2000
udelRun1A         	0.3000	0	udelRun3A         	0.3000	3	0.0000
MPII_HYBRID_PW    	0.0109	40	hpclab_pi_algA    	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	UWaterlooATEK     	0.3210	2	-0.3101
MPII_HYBRID_PW    	0.0109	40	UWaterlooATNDEK   	0.3210	2	-0.3101
MPII_HYBRID_PW    	0.0109	40	udelRun2A         	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	udelRun1A         	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	umd_hcil_run01    	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	prnaTaskA3        	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	prnaTaskA2        	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	prnaTaskA1        	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	SNACSA            	0.0000	39	0.0109
MPII_HYBRID_PW    	0.0109	40	PKUICSTRunA3      	0.0417	85	-0.0308
MPII_HYBRID_PW    	0.0109	40	PKUICSTRunA2      	0.0505	88	-0.0396
MPII_HYBRID_PW    	0.0109	40	PKUICSTRunA1      	0.0500	83	-0.0391
MPII_HYBRID_PW    	0.0109	40	SNACS_LA          	0.3000	4	-0.2891
MPII_HYBRID_PW    	0.0109	40	UWaterlooATDK     	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	QUDynExp          	0.3250	5	-0.3141
MPII_HYBRID_PW    	0.0109	40	QUDyn             	0.2250	6	-0.2141
MPII_HYBRID_PW    	0.0109	40	UWCMBP1           	0.3083	34	-0.2974
MPII_HYBRID_PW    	0.0109	40	UWCMBP2           	0.0000	18	0.0109
MPII_HYBRID_PW    	0.0109	40	QUBaseline        	0.3000	0	-0.2891
MPII_HYBRID_PW    	0.0109	40	umd_hcil_run02    	0.1000	5	-0.0891
MPII_HYBRID_PW    	0.0109	40	MPII_LUC_SORT     	0.0186	99	-0.0077
MPII_HYBRID_PW    	0.0109	40	udelRun3A         	0.3000	3	-0.2891
umd_hcil_run01    	0.3000	0	umd_hcil_run02    	0.1000	5	0.2000
