hpclab_pi_algA    	0.0000	98	udelRun2A         	0.3500	9	-0.3500
hpclab_pi_algA    	0.0000	98	udelRun1A         	0.4179	19	-0.4179
hpclab_pi_algA    	0.0000	98	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	98	prnaTaskA3        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	98	prnaTaskA2        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	98	prnaTaskA1        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	98	umd_hcil_run02    	0.0000	3	0.0000
hpclab_pi_algA    	0.0000	98	udelRun3A         	0.3167	9	-0.3167
UWaterlooATEK     	0.2231	19	hpclab_pi_algA    	0.0000	98	0.2231
UWaterlooATEK     	0.2231	19	UWaterlooATNDEK   	0.2231	19	0.0000
UWaterlooATEK     	0.2231	19	udelRun2A         	0.3500	9	-0.1269
UWaterlooATEK     	0.2231	19	udelRun1A         	0.4179	19	-0.1948
UWaterlooATEK     	0.2231	19	umd_hcil_run01    	0.0000	0	0.2231
UWaterlooATEK     	0.2231	19	prnaTaskA3        	0.0000	0	0.2231
UWaterlooATEK     	0.2231	19	prnaTaskA2        	0.0000	0	0.2231
UWaterlooATEK     	0.2231	19	prnaTaskA1        	0.0000	0	0.2231
UWaterlooATEK     	0.2231	19	umd_hcil_run02    	0.0000	3	0.2231
UWaterlooATEK     	0.2231	19	udelRun3A         	0.3167	9	-0.0936
UWaterlooATNDEK   	0.2231	19	hpclab_pi_algA    	0.0000	98	0.2231
UWaterlooATNDEK   	0.2231	19	udelRun2A         	0.3500	9	-0.1269
UWaterlooATNDEK   	0.2231	19	udelRun1A         	0.4179	19	-0.1948
UWaterlooATNDEK   	0.2231	19	umd_hcil_run01    	0.0000	0	0.2231
UWaterlooATNDEK   	0.2231	19	prnaTaskA3        	0.0000	0	0.2231
UWaterlooATNDEK   	0.2231	19	prnaTaskA2        	0.0000	0	0.2231
UWaterlooATNDEK   	0.2231	19	prnaTaskA1        	0.0000	0	0.2231
UWaterlooATNDEK   	0.2231	19	umd_hcil_run02    	0.0000	3	0.2231
UWaterlooATNDEK   	0.2231	19	udelRun3A         	0.3167	9	-0.0936
udelRun2A         	0.3500	9	umd_hcil_run01    	0.0000	0	0.3500
udelRun2A         	0.3500	9	umd_hcil_run02    	0.0000	3	0.3500
udelRun2A         	0.3500	9	udelRun3A         	0.3167	9	0.0333
udelRun1A         	0.4179	19	udelRun2A         	0.3500	9	0.0679
udelRun1A         	0.4179	19	umd_hcil_run01    	0.0000	0	0.4179
udelRun1A         	0.4179	19	umd_hcil_run02    	0.0000	3	0.4179
udelRun1A         	0.4179	19	udelRun3A         	0.3167	9	0.1012
MPII_HYBRID_PW    	0.5097	19	hpclab_pi_algA    	0.0000	98	0.5097
MPII_HYBRID_PW    	0.5097	19	UWaterlooATEK     	0.2231	19	0.2866
MPII_HYBRID_PW    	0.5097	19	UWaterlooATNDEK   	0.2231	19	0.2866
MPII_HYBRID_PW    	0.5097	19	udelRun2A         	0.3500	9	0.1597
MPII_HYBRID_PW    	0.5097	19	udelRun1A         	0.4179	19	0.0918
MPII_HYBRID_PW    	0.5097	19	umd_hcil_run01    	0.0000	0	0.5097
MPII_HYBRID_PW    	0.5097	19	prnaTaskA3        	0.0000	0	0.5097
MPII_HYBRID_PW    	0.5097	19	prnaTaskA2        	0.0000	0	0.5097
MPII_HYBRID_PW    	0.5097	19	prnaTaskA1        	0.0000	0	0.5097
MPII_HYBRID_PW    	0.5097	19	SNACSA            	0.4614	42	0.0483
MPII_HYBRID_PW    	0.5097	19	PKUICSTRunA3      	0.6683	55	-0.1586
MPII_HYBRID_PW    	0.5097	19	PKUICSTRunA2      	0.5653	56	-0.0556
MPII_HYBRID_PW    	0.5097	19	PKUICSTRunA1      	0.7036	43	-0.1939
MPII_HYBRID_PW    	0.5097	19	SNACS_LA          	0.1083	7	0.4014
MPII_HYBRID_PW    	0.5097	19	UWaterlooATDK     	0.3017	19	0.2080
MPII_HYBRID_PW    	0.5097	19	QUDynExp          	0.0450	90	0.4647
MPII_HYBRID_PW    	0.5097	19	QUDyn             	0.1968	85	0.3129
MPII_HYBRID_PW    	0.5097	19	UWCMBP1           	0.2500	6	0.2597
MPII_HYBRID_PW    	0.5097	19	UWCMBP2           	0.1000	6	0.4097
MPII_HYBRID_PW    	0.5097	19	QUBaseline        	0.3274	52	0.1823
MPII_HYBRID_PW    	0.5097	19	umd_hcil_run02    	0.0000	3	0.5097
MPII_HYBRID_PW    	0.5097	19	MPII_LUC_SORT     	0.3563	99	0.1534
MPII_HYBRID_PW    	0.5097	19	udelRun3A         	0.3167	9	0.1930
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	3	0.0000
ECNURUNA1         	0.0000	0	hpclab_pi_algA    	0.0000	98	0.0000
ECNURUNA1         	0.0000	0	UWaterlooATEK     	0.2231	19	-0.2231
ECNURUNA1         	0.0000	0	UWaterlooATNDEK   	0.2231	19	-0.2231
ECNURUNA1         	0.0000	0	udelRun2A         	0.3500	9	-0.3500
ECNURUNA1         	0.0000	0	udelRun1A         	0.4179	19	-0.4179
ECNURUNA1         	0.0000	0	MPII_HYBRID_PW    	0.5097	19	-0.5097
ECNURUNA1         	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA2         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA3         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	prnaTaskA3        	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	prnaTaskA2        	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	prnaTaskA1        	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	SNACSA            	0.4614	42	-0.4614
ECNURUNA1         	0.0000	0	PKUICSTRunA3      	0.6683	55	-0.6683
ECNURUNA1         	0.0000	0	PKUICSTRunA2      	0.5653	56	-0.5653
ECNURUNA1         	0.0000	0	PKUICSTRunA1      	0.7036	43	-0.7036
ECNURUNA1         	0.0000	0	MPII_COMB_SORT    	0.2090	100	-0.2090
ECNURUNA1         	0.0000	0	SNACS_LA          	0.1083	7	-0.1083
