hpclab_pi_algA    	0.1000	0	udelRun2A         	0.2000	4	-0.1000
hpclab_pi_algA    	0.1000	0	udelRun1A         	0.3357	12	-0.2357
hpclab_pi_algA    	0.1000	0	umd_hcil_run01    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	prnaTaskA3        	0.2500	2	-0.1500
hpclab_pi_algA    	0.1000	0	prnaTaskA2        	0.2917	6	-0.1917
hpclab_pi_algA    	0.1000	0	prnaTaskA1        	0.3917	9	-0.2917
hpclab_pi_algA    	0.1000	0	umd_hcil_run02    	0.0000	4	0.1000
hpclab_pi_algA    	0.1000	0	udelRun3A         	0.4500	14	-0.3500
UWaterlooATEK     	0.2238	9	hpclab_pi_algA    	0.1000	0	0.1238
UWaterlooATEK     	0.2238	9	UWaterlooATNDEK   	0.2238	9	0.0000
UWaterlooATEK     	0.2238	9	udelRun2A         	0.2000	4	0.0238
UWaterlooATEK     	0.2238	9	udelRun1A         	0.3357	12	-0.1119
UWaterlooATEK     	0.2238	9	umd_hcil_run01    	0.1000	0	0.1238
UWaterlooATEK     	0.2238	9	prnaTaskA3        	0.2500	2	-0.0262
UWaterlooATEK     	0.2238	9	prnaTaskA2        	0.2917	6	-0.0679
UWaterlooATEK     	0.2238	9	prnaTaskA1        	0.3917	9	-0.1679
UWaterlooATEK     	0.2238	9	umd_hcil_run02    	0.0000	4	0.2238
UWaterlooATEK     	0.2238	9	udelRun3A         	0.4500	14	-0.2262
UWaterlooATNDEK   	0.2238	9	hpclab_pi_algA    	0.1000	0	0.1238
UWaterlooATNDEK   	0.2238	9	udelRun2A         	0.2000	4	0.0238
UWaterlooATNDEK   	0.2238	9	udelRun1A         	0.3357	12	-0.1119
UWaterlooATNDEK   	0.2238	9	umd_hcil_run01    	0.1000	0	0.1238
UWaterlooATNDEK   	0.2238	9	prnaTaskA3        	0.2500	2	-0.0262
UWaterlooATNDEK   	0.2238	9	prnaTaskA2        	0.2917	6	-0.0679
UWaterlooATNDEK   	0.2238	9	prnaTaskA1        	0.3917	9	-0.1679
UWaterlooATNDEK   	0.2238	9	umd_hcil_run02    	0.0000	4	0.2238
UWaterlooATNDEK   	0.2238	9	udelRun3A         	0.4500	14	-0.2262
udelRun2A         	0.2000	4	umd_hcil_run01    	0.1000	0	0.1000
udelRun2A         	0.2000	4	umd_hcil_run02    	0.0000	4	0.2000
udelRun2A         	0.2000	4	udelRun3A         	0.4500	14	-0.2500
udelRun1A         	0.3357	12	udelRun2A         	0.2000	4	0.1357
udelRun1A         	0.3357	12	umd_hcil_run01    	0.1000	0	0.2357
udelRun1A         	0.3357	12	umd_hcil_run02    	0.0000	4	0.3357
udelRun1A         	0.3357	12	udelRun3A         	0.4500	14	-0.1143
MPII_HYBRID_PW    	0.1355	20	hpclab_pi_algA    	0.1000	0	0.0355
MPII_HYBRID_PW    	0.1355	20	UWaterlooATEK     	0.2238	9	-0.0883
MPII_HYBRID_PW    	0.1355	20	UWaterlooATNDEK   	0.2238	9	-0.0883
MPII_HYBRID_PW    	0.1355	20	udelRun2A         	0.2000	4	-0.0645
MPII_HYBRID_PW    	0.1355	20	udelRun1A         	0.3357	12	-0.2002
MPII_HYBRID_PW    	0.1355	20	umd_hcil_run01    	0.1000	0	0.0355
MPII_HYBRID_PW    	0.1355	20	prnaTaskA3        	0.2500	2	-0.1145
MPII_HYBRID_PW    	0.1355	20	prnaTaskA2        	0.2917	6	-0.1562
MPII_HYBRID_PW    	0.1355	20	prnaTaskA1        	0.3917	9	-0.2562
MPII_HYBRID_PW    	0.1355	20	SNACSA            	0.3829	28	-0.2474
MPII_HYBRID_PW    	0.1355	20	PKUICSTRunA3      	0.2383	80	-0.1028
MPII_HYBRID_PW    	0.1355	20	PKUICSTRunA2      	0.4500	8	-0.3145
MPII_HYBRID_PW    	0.1355	20	PKUICSTRunA1      	0.1636	72	-0.0281
MPII_HYBRID_PW    	0.1355	20	SNACS_LA          	0.1500	10	-0.0145
