hpclab_pi_algA    	0.0000	2	udelRun2A         	0.2250	14	-0.2250
hpclab_pi_algA    	0.0000	2	udelRun1A         	0.2367	20	-0.2367
hpclab_pi_algA    	0.0000	2	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	2	prnaTaskA3        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	2	prnaTaskA2        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	2	prnaTaskA1        	0.0000	1	0.0000
hpclab_pi_algA    	0.0000	2	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	2	udelRun3A         	0.2333	25	-0.2333
UWaterlooATEK     	0.1178	28	hpclab_pi_algA    	0.0000	2	0.1178
UWaterlooATEK     	0.1178	28	UWaterlooATNDEK   	0.1178	28	0.0000
UWaterlooATEK     	0.1178	28	udelRun2A         	0.2250	14	-0.1072
UWaterlooATEK     	0.1178	28	udelRun1A         	0.2367	20	-0.1189
UWaterlooATEK     	0.1178	28	umd_hcil_run01    	0.0000	0	0.1178
UWaterlooATEK     	0.1178	28	prnaTaskA3        	0.0000	0	0.1178
UWaterlooATEK     	0.1178	28	prnaTaskA2        	0.0000	0	0.1178
UWaterlooATEK     	0.1178	28	prnaTaskA1        	0.0000	1	0.1178
UWaterlooATEK     	0.1178	28	umd_hcil_run02    	0.0000	0	0.1178
UWaterlooATEK     	0.1178	28	udelRun3A         	0.2333	25	-0.1155
UWaterlooATNDEK   	0.1178	28	hpclab_pi_algA    	0.0000	2	0.1178
UWaterlooATNDEK   	0.1178	28	udelRun2A         	0.2250	14	-0.1072
UWaterlooATNDEK   	0.1178	28	udelRun1A         	0.2367	20	-0.1189
UWaterlooATNDEK   	0.1178	28	umd_hcil_run01    	0.0000	0	0.1178
UWaterlooATNDEK   	0.1178	28	prnaTaskA3        	0.0000	0	0.1178
UWaterlooATNDEK   	0.1178	28	prnaTaskA2        	0.0000	0	0.1178
UWaterlooATNDEK   	0.1178	28	prnaTaskA1        	0.0000	1	0.1178
UWaterlooATNDEK   	0.1178	28	umd_hcil_run02    	0.0000	0	0.1178
UWaterlooATNDEK   	0.1178	28	udelRun3A         	0.2333	25	-0.1155
udelRun2A         	0.2250	14	umd_hcil_run01    	0.0000	0	0.2250
udelRun2A         	0.2250	14	umd_hcil_run02    	0.0000	0	0.2250
udelRun2A         	0.2250	14	udelRun3A         	0.2333	25	-0.0083
udelRun1A         	0.2367	20	udelRun2A         	0.2250	14	0.0117
udelRun1A         	0.2367	20	umd_hcil_run01    	0.0000	0	0.2367
udelRun1A         	0.2367	20	umd_hcil_run02    	0.0000	0	0.2367
udelRun1A         	0.2367	20	udelRun3A         	0.2333	25	0.0034
MPII_HYBRID_PW    	0.1105	35	hpclab_pi_algA    	0.0000	2	0.1105
MPII_HYBRID_PW    	0.1105	35	UWaterlooATEK     	0.1178	28	-0.0073
MPII_HYBRID_PW    	0.1105	35	UWaterlooATNDEK   	0.1178	28	-0.0073
MPII_HYBRID_PW    	0.1105	35	udelRun2A         	0.2250	14	-0.1145
MPII_HYBRID_PW    	0.1105	35	udelRun1A         	0.2367	20	-0.1262
MPII_HYBRID_PW    	0.1105	35	umd_hcil_run01    	0.0000	0	0.1105
MPII_HYBRID_PW    	0.1105	35	prnaTaskA3        	0.0000	0	0.1105
MPII_HYBRID_PW    	0.1105	35	prnaTaskA2        	0.0000	0	0.1105
MPII_HYBRID_PW    	0.1105	35	prnaTaskA1        	0.0000	1	0.1105
MPII_HYBRID_PW    	0.1105	35	SNACSA            	0.2374	37	-0.1269
MPII_HYBRID_PW    	0.1105	35	PKUICSTRunA3      	0.1567	74	-0.0462
