hpclab_pi_algA    	0.0000	1	udelRun2A         	0.0250	3	-0.0250
hpclab_pi_algA    	0.0000	1	udelRun1A         	0.0500	7	-0.0500
hpclab_pi_algA    	0.0000	1	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	1	prnaTaskA3        	0.0500	7	-0.0500
hpclab_pi_algA    	0.0000	1	prnaTaskA2        	0.0000	7	0.0000
hpclab_pi_algA    	0.0000	1	prnaTaskA1        	0.0583	14	-0.0583
hpclab_pi_algA    	0.0000	1	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	1	udelRun3A         	0.1000	3	-0.1000
UWaterlooATEK     	0.1235	5	hpclab_pi_algA    	0.0000	1	0.1235
UWaterlooATEK     	0.1235	5	UWaterlooATNDEK   	0.1235	5	0.0000
UWaterlooATEK     	0.1235	5	udelRun2A         	0.0250	3	0.0985
UWaterlooATEK     	0.1235	5	udelRun1A         	0.0500	7	0.0735
UWaterlooATEK     	0.1235	5	umd_hcil_run01    	0.0000	0	0.1235
UWaterlooATEK     	0.1235	5	prnaTaskA3        	0.0500	7	0.0735
UWaterlooATEK     	0.1235	5	prnaTaskA2        	0.0000	7	0.1235
UWaterlooATEK     	0.1235	5	prnaTaskA1        	0.0583	14	0.0652
UWaterlooATEK     	0.1235	5	umd_hcil_run02    	0.0000	0	0.1235
UWaterlooATEK     	0.1235	5	udelRun3A         	0.1000	3	0.0235
UWaterlooATNDEK   	0.1235	5	hpclab_pi_algA    	0.0000	1	0.1235
UWaterlooATNDEK   	0.1235	5	udelRun2A         	0.0250	3	0.0985
UWaterlooATNDEK   	0.1235	5	udelRun1A         	0.0500	7	0.0735
UWaterlooATNDEK   	0.1235	5	umd_hcil_run01    	0.0000	0	0.1235
UWaterlooATNDEK   	0.1235	5	prnaTaskA3        	0.0500	7	0.0735
UWaterlooATNDEK   	0.1235	5	prnaTaskA2        	0.0000	7	0.1235
UWaterlooATNDEK   	0.1235	5	prnaTaskA1        	0.0583	14	0.0652
UWaterlooATNDEK   	0.1235	5	umd_hcil_run02    	0.0000	0	0.1235
UWaterlooATNDEK   	0.1235	5	udelRun3A         	0.1000	3	0.0235
udelRun2A         	0.0250	3	umd_hcil_run01    	0.0000	0	0.0250
udelRun2A         	0.0250	3	umd_hcil_run02    	0.0000	0	0.0250
udelRun2A         	0.0250	3	udelRun3A         	0.1000	3	-0.0750
udelRun1A         	0.0500	7	udelRun2A         	0.0250	3	0.0250
udelRun1A         	0.0500	7	umd_hcil_run01    	0.0000	0	0.0500
udelRun1A         	0.0500	7	umd_hcil_run02    	0.0000	0	0.0500
udelRun1A         	0.0500	7	udelRun3A         	0.1000	3	-0.0500
MPII_HYBRID_PW    	0.0392	54	hpclab_pi_algA    	0.0000	1	0.0392
MPII_HYBRID_PW    	0.0392	54	UWaterlooATEK     	0.1235	5	-0.0843
MPII_HYBRID_PW    	0.0392	54	UWaterlooATNDEK   	0.1235	5	-0.0843
MPII_HYBRID_PW    	0.0392	54	udelRun2A         	0.0250	3	0.0142
MPII_HYBRID_PW    	0.0392	54	udelRun1A         	0.0500	7	-0.0108
MPII_HYBRID_PW    	0.0392	54	umd_hcil_run01    	0.0000	0	0.0392
MPII_HYBRID_PW    	0.0392	54	prnaTaskA3        	0.0500	7	-0.0108
MPII_HYBRID_PW    	0.0392	54	prnaTaskA2        	0.0000	7	0.0392
MPII_HYBRID_PW    	0.0392	54	prnaTaskA1        	0.0583	14	-0.0191
MPII_HYBRID_PW    	0.0392	54	SNACSA            	0.0200	100	0.0192
MPII_HYBRID_PW    	0.0392	54	PKUICSTRunA3      	0.1505	45	-0.1113
MPII_HYBRID_PW    	0.0392	54	PKUICSTRunA2      	0.0000	21	0.0392
MPII_HYBRID_PW    	0.0392	54	PKUICSTRunA1      	0.1505	44	-0.1113
MPII_HYBRID_PW    	0.0392	54	SNACS_LA          	0.0000	0	0.0392
MPII_HYBRID_PW    	0.0392	54	UWaterlooATDK     	0.0500	5	-0.0108
MPII_HYBRID_PW    	0.0392	54	QUDynExp          	0.0000	4	0.0392
MPII_HYBRID_PW    	0.0392	54	QUDyn             	0.0000	6	0.0392
MPII_HYBRID_PW    	0.0392	54	UWCMBP1           	0.0500	4	-0.0108
MPII_HYBRID_PW    	0.0392	54	UWCMBP2           	0.0250	14	0.0142
MPII_HYBRID_PW    	0.0392	54	QUBaseline        	0.1000	2	-0.0608
MPII_HYBRID_PW    	0.0392	54	umd_hcil_run02    	0.0000	0	0.0392
MPII_HYBRID_PW    	0.0392	54	MPII_LUC_SORT     	0.0383	89	0.0009
MPII_HYBRID_PW    	0.0392	54	udelRun3A         	0.1000	3	-0.0608
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	hpclab_pi_algA    	0.0000	1	0.0000
ECNURUNA1         	0.0000	0	UWaterlooATEK     	0.1235	5	-0.1235
ECNURUNA1         	0.0000	0	UWaterlooATNDEK   	0.1235	5	-0.1235
ECNURUNA1         	0.0000	0	udelRun2A         	0.0250	3	-0.0250
ECNURUNA1         	0.0000	0	udelRun1A         	0.0500	7	-0.0500
ECNURUNA1         	0.0000	0	MPII_HYBRID_PW    	0.0392	54	-0.0392
ECNURUNA1         	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA2         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA3         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	prnaTaskA3        	0.0500	7	-0.0500
ECNURUNA1         	0.0000	0	prnaTaskA2        	0.0000	7	0.0000
ECNURUNA1         	0.0000	0	prnaTaskA1        	0.0583	14	-0.0583
ECNURUNA1         	0.0000	0	SNACSA            	0.0200	100	-0.0200
ECNURUNA1         	0.0000	0	PKUICSTRunA3      	0.1505	45	-0.1505
ECNURUNA1         	0.0000	0	PKUICSTRunA2      	0.0000	21	0.0000
ECNURUNA1         	0.0000	0	PKUICSTRunA1      	0.1505	44	-0.1505
ECNURUNA1         	0.0000	0	MPII_COMB_SORT    	0.0373	98	-0.0373
ECNURUNA1         	0.0000	0	SNACS_LA          	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	UWaterlooATDK     	0.0500	5	-0.0500
ECNURUNA1         	0.0000	0	QUDynExp          	0.0000	4	0.0000
ECNURUNA1         	0.0000	0	IRIT-KLTFIDF      	0.0415	11	-0.0415
ECNURUNA1         	0.0000	0	IritSigSDA        	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	IRIT-RTNotif.33   	0.0558	3	-0.0558
ECNURUNA1         	0.0000	0	QUDyn             	0.0000	6	0.0000
ECNURUNA1         	0.0000	0	UWCMBP1           	0.0500	4	-0.0500
ECNURUNA1         	0.0000	0	UWCMBP2           	0.0250	14	-0.0250
ECNURUNA1         	0.0000	0	QUBaseline        	0.1000	2	-0.1000
ECNURUNA1         	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	MPII_LUC_SORT     	0.0383	89	-0.0383
ECNURUNA1         	0.0000	0	udelRun3A         	0.1000	3	-0.1000
ECNURUNA2         	0.0000	0	hpclab_pi_algA    	0.0000	1	0.0000
ECNURUNA2         	0.0000	0	UWaterlooATEK     	0.1235	5	-0.1235
ECNURUNA2         	0.0000	0	UWaterlooATNDEK   	0.1235	5	-0.1235
ECNURUNA2         	0.0000	0	udelRun2A         	0.0250	3	-0.0250
ECNURUNA2         	0.0000	0	udelRun1A         	0.0500	7	-0.0500
