hpclab_pi_algA    	0.0000	0	udelRun2A         	0.1000	2	-0.1000
hpclab_pi_algA    	0.0000	0	udelRun1A         	0.1500	3	-0.1500
hpclab_pi_algA    	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA3        	0.0000	1	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA2        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA1        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	udelRun3A         	0.6250	10	-0.6250
UWaterlooATEK     	0.0428	29	hpclab_pi_algA    	0.0000	0	0.0428
UWaterlooATEK     	0.0428	29	UWaterlooATNDEK   	0.0660	40	-0.0232
UWaterlooATEK     	0.0428	29	udelRun2A         	0.1000	2	-0.0572
UWaterlooATEK     	0.0428	29	udelRun1A         	0.1500	3	-0.1072
UWaterlooATEK     	0.0428	29	umd_hcil_run01    	0.0000	0	0.0428
UWaterlooATEK     	0.0428	29	prnaTaskA3        	0.0000	1	0.0428
UWaterlooATEK     	0.0428	29	prnaTaskA2        	0.0000	0	0.0428
UWaterlooATEK     	0.0428	29	prnaTaskA1        	0.0000	0	0.0428
UWaterlooATEK     	0.0428	29	umd_hcil_run02    	0.0000	0	0.0428
UWaterlooATEK     	0.0428	29	udelRun3A         	0.6250	10	-0.5822
UWaterlooATNDEK   	0.0660	40	hpclab_pi_algA    	0.0000	0	0.0660
UWaterlooATNDEK   	0.0660	40	udelRun2A         	0.1000	2	-0.0340
UWaterlooATNDEK   	0.0660	40	udelRun1A         	0.1500	3	-0.0840
UWaterlooATNDEK   	0.0660	40	umd_hcil_run01    	0.0000	0	0.0660
UWaterlooATNDEK   	0.0660	40	prnaTaskA3        	0.0000	1	0.0660
UWaterlooATNDEK   	0.0660	40	prnaTaskA2        	0.0000	0	0.0660
UWaterlooATNDEK   	0.0660	40	prnaTaskA1        	0.0000	0	0.0660
UWaterlooATNDEK   	0.0660	40	umd_hcil_run02    	0.0000	0	0.0660
UWaterlooATNDEK   	0.0660	40	udelRun3A         	0.6250	10	-0.5590
udelRun2A         	0.1000	2	umd_hcil_run01    	0.0000	0	0.1000
udelRun2A         	0.1000	2	umd_hcil_run02    	0.0000	0	0.1000
udelRun2A         	0.1000	2	udelRun3A         	0.6250	10	-0.5250
udelRun1A         	0.1500	3	udelRun2A         	0.1000	2	0.0500
udelRun1A         	0.1500	3	umd_hcil_run01    	0.0000	0	0.1500
udelRun1A         	0.1500	3	umd_hcil_run02    	0.0000	0	0.1500
udelRun1A         	0.1500	3	udelRun3A         	0.6250	10	-0.4750
MPII_HYBRID_PW    	0.2445	25	hpclab_pi_algA    	0.0000	0	0.2445
MPII_HYBRID_PW    	0.2445	25	UWaterlooATEK     	0.0428	29	0.2017
MPII_HYBRID_PW    	0.2445	25	UWaterlooATNDEK   	0.0660	40	0.1785
MPII_HYBRID_PW    	0.2445	25	udelRun2A         	0.1000	2	0.1445
MPII_HYBRID_PW    	0.2445	25	udelRun1A         	0.1500	3	0.0945
MPII_HYBRID_PW    	0.2445	25	umd_hcil_run01    	0.0000	0	0.2445
MPII_HYBRID_PW    	0.2445	25	prnaTaskA3        	0.0000	1	0.2445
MPII_HYBRID_PW    	0.2445	25	prnaTaskA2        	0.0000	0	0.2445
MPII_HYBRID_PW    	0.2445	25	prnaTaskA1        	0.0000	0	0.2445
MPII_HYBRID_PW    	0.2445	25	SNACSA            	0.4475	68	-0.2030
MPII_HYBRID_PW    	0.2445	25	PKUICSTRunA3      	0.1842	28	0.0603
MPII_HYBRID_PW    	0.2445	25	PKUICSTRunA2      	0.3800	76	-0.1355
MPII_HYBRID_PW    	0.2445	25	PKUICSTRunA1      	0.2200	24	0.0245
MPII_HYBRID_PW    	0.2445	25	SNACS_LA          	0.0187	8	0.2258
MPII_HYBRID_PW    	0.2445	25	UWaterlooATDK     	0.0917	30	0.1528
MPII_HYBRID_PW    	0.2445	25	QUDynExp          	0.4750	12	-0.2305
MPII_HYBRID_PW    	0.2445	25	QUDyn             	0.6083	19	-0.3638
MPII_HYBRID_PW    	0.2445	25	UWCMBP1           	0.1000	6	0.1445
MPII_HYBRID_PW    	0.2445	25	UWCMBP2           	0.0000	0	0.2445
MPII_HYBRID_PW    	0.2445	25	QUBaseline        	0.2500	4	-0.0055
MPII_HYBRID_PW    	0.2445	25	umd_hcil_run02    	0.0000	0	0.2445
MPII_HYBRID_PW    	0.2445	25	MPII_LUC_SORT     	0.1265	89	0.1180
MPII_HYBRID_PW    	0.2445	25	udelRun3A         	0.6250	10	-0.3805
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	85	hpclab_pi_algA    	0.0000	0	0.0000
ECNURUNA1         	0.0000	85	UWaterlooATEK     	0.0428	29	-0.0428
ECNURUNA1         	0.0000	85	UWaterlooATNDEK   	0.0660	40	-0.0660
ECNURUNA1         	0.0000	85	udelRun2A         	0.1000	2	-0.1000
ECNURUNA1         	0.0000	85	udelRun1A         	0.1500	3	-0.1500
ECNURUNA1         	0.0000	85	MPII_HYBRID_PW    	0.2445	25	-0.2445
ECNURUNA1         	0.0000	85	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	85	ECNURUNA2         	0.0000	86	0.0000
ECNURUNA1         	0.0000	85	ECNURUNA3         	0.0000	86	0.0000
ECNURUNA1         	0.0000	85	prnaTaskA3        	0.0000	1	0.0000
ECNURUNA1         	0.0000	85	prnaTaskA2        	0.0000	0	0.0000
ECNURUNA1         	0.0000	85	prnaTaskA1        	0.0000	0	0.0000
ECNURUNA1         	0.0000	85	SNACSA            	0.4475	68	-0.4475
ECNURUNA1         	0.0000	85	PKUICSTRunA3      	0.1842	28	-0.1842
ECNURUNA1         	0.0000	85	PKUICSTRunA2      	0.3800	76	-0.3800
ECNURUNA1         	0.0000	85	PKUICSTRunA1      	0.2200	24	-0.2200
ECNURUNA1         	0.0000	85	MPII_COMB_SORT    	0.0665	99	-0.0665
ECNURUNA1         	0.0000	85	SNACS_LA          	0.0187	8	-0.0187
ECNURUNA1         	0.0000	85	UWaterlooATDK     	0.0917	30	-0.0917
ECNURUNA1         	0.0000	85	QUDynExp          	0.4750	12	-0.4750
ECNURUNA1         	0.0000	85	IRIT-KLTFIDF      	0.0000	2	0.0000
ECNURUNA1         	0.0000	85	IritSigSDA        	0.0000	0	0.0000
ECNURUNA1         	0.0000	85	IRIT-RTNotif.33   	0.0000	31	0.0000
ECNURUNA1         	0.0000	85	QUDyn             	0.6083	19	-0.6083
ECNURUNA1         	0.0000	85	UWCMBP1           	0.1000	6	-0.1000
ECNURUNA1         	0.0000	85	UWCMBP2           	0.0000	0	0.0000
ECNURUNA1         	0.0000	85	QUBaseline        	0.2500	4	-0.2500
ECNURUNA1         	0.0000	85	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	85	MPII_LUC_SORT     	0.1265	89	-0.1265
ECNURUNA1         	0.0000	85	udelRun3A         	0.6250	10	-0.6250
ECNURUNA2         	0.0000	86	hpclab_pi_algA    	0.0000	0	0.0000
ECNURUNA2         	0.0000	86	UWaterlooATEK     	0.0428	29	-0.0428
ECNURUNA2         	0.0000	86	UWaterlooATNDEK   	0.0660	40	-0.0660
ECNURUNA2         	0.0000	86	udelRun2A         	0.1000	2	-0.1000
ECNURUNA2         	0.0000	86	udelRun1A         	0.1500	3	-0.1500
ECNURUNA2         	0.0000	86	MPII_HYBRID_PW    	0.2445	25	-0.2445
ECNURUNA2         	0.0000	86	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA2         	0.0000	86	ECNURUNA3         	0.0000	86	0.0000
ECNURUNA2         	0.0000	86	prnaTaskA3        	0.0000	1	0.0000
ECNURUNA2         	0.0000	86	prnaTaskA2        	0.0000	0	0.0000
