hpclab_pi_algA    	0.1000	2	udelRun2A         	0.3583	16	-0.2583
hpclab_pi_algA    	0.1000	2	udelRun1A         	0.5200	25	-0.4200
hpclab_pi_algA    	0.1000	2	umd_hcil_run01    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	2	prnaTaskA3        	0.1000	6	0.0000
hpclab_pi_algA    	0.1000	2	prnaTaskA2        	0.4000	10	-0.3000
hpclab_pi_algA    	0.1000	2	prnaTaskA1        	0.4500	11	-0.3500
hpclab_pi_algA    	0.1000	2	umd_hcil_run02    	0.0000	5	0.1000
hpclab_pi_algA    	0.1000	2	udelRun3A         	0.1665	56	-0.0665
UWaterlooATEK     	0.2140	9	hpclab_pi_algA    	0.1000	2	0.1140
UWaterlooATEK     	0.2140	9	UWaterlooATNDEK   	0.2010	11	0.0130
UWaterlooATEK     	0.2140	9	udelRun2A         	0.3583	16	-0.1443
UWaterlooATEK     	0.2140	9	udelRun1A         	0.5200	25	-0.3060
UWaterlooATEK     	0.2140	9	umd_hcil_run01    	0.1000	0	0.1140
UWaterlooATEK     	0.2140	9	prnaTaskA3        	0.1000	6	0.1140
UWaterlooATEK     	0.2140	9	prnaTaskA2        	0.4000	10	-0.1860
UWaterlooATEK     	0.2140	9	prnaTaskA1        	0.4500	11	-0.2360
UWaterlooATEK     	0.2140	9	umd_hcil_run02    	0.0000	5	0.2140
UWaterlooATEK     	0.2140	9	udelRun3A         	0.1665	56	0.0475
UWaterlooATNDEK   	0.2010	11	hpclab_pi_algA    	0.1000	2	0.1010
UWaterlooATNDEK   	0.2010	11	udelRun2A         	0.3583	16	-0.1573
UWaterlooATNDEK   	0.2010	11	udelRun1A         	0.5200	25	-0.3190
UWaterlooATNDEK   	0.2010	11	umd_hcil_run01    	0.1000	0	0.1010
UWaterlooATNDEK   	0.2010	11	prnaTaskA3        	0.1000	6	0.1010
UWaterlooATNDEK   	0.2010	11	prnaTaskA2        	0.4000	10	-0.1990
UWaterlooATNDEK   	0.2010	11	prnaTaskA1        	0.4500	11	-0.2490
UWaterlooATNDEK   	0.2010	11	umd_hcil_run02    	0.0000	5	0.2010
UWaterlooATNDEK   	0.2010	11	udelRun3A         	0.1665	56	0.0345
udelRun2A         	0.3583	16	umd_hcil_run01    	0.1000	0	0.2583
udelRun2A         	0.3583	16	umd_hcil_run02    	0.0000	5	0.3583
udelRun2A         	0.3583	16	udelRun3A         	0.1665	56	0.1918
udelRun1A         	0.5200	25	udelRun2A         	0.3583	16	0.1617
udelRun1A         	0.5200	25	umd_hcil_run01    	0.1000	0	0.4200
udelRun1A         	0.5200	25	umd_hcil_run02    	0.0000	5	0.5200
udelRun1A         	0.5200	25	udelRun3A         	0.1665	56	0.3535
MPII_HYBRID_PW    	0.0328	27	hpclab_pi_algA    	0.1000	2	-0.0672
MPII_HYBRID_PW    	0.0328	27	UWaterlooATEK     	0.2140	9	-0.1812
MPII_HYBRID_PW    	0.0328	27	UWaterlooATNDEK   	0.2010	11	-0.1682
MPII_HYBRID_PW    	0.0328	27	udelRun2A         	0.3583	16	-0.3255
MPII_HYBRID_PW    	0.0328	27	udelRun1A         	0.5200	25	-0.4872
MPII_HYBRID_PW    	0.0328	27	umd_hcil_run01    	0.1000	0	-0.0672
MPII_HYBRID_PW    	0.0328	27	prnaTaskA3        	0.1000	6	-0.0672
MPII_HYBRID_PW    	0.0328	27	prnaTaskA2        	0.4000	10	-0.3672
MPII_HYBRID_PW    	0.0328	27	prnaTaskA1        	0.4500	11	-0.4172
MPII_HYBRID_PW    	0.0328	27	SNACSA            	0.1875	43	-0.1547
MPII_HYBRID_PW    	0.0328	27	PKUICSTRunA3      	0.2693	63	-0.2365
MPII_HYBRID_PW    	0.0328	27	PKUICSTRunA2      	0.3893	29	-0.3565
MPII_HYBRID_PW    	0.0328	27	PKUICSTRunA1      	0.3279	57	-0.2951
MPII_HYBRID_PW    	0.0328	27	SNACS_LA          	0.2161	16	-0.1833
MPII_HYBRID_PW    	0.0328	27	UWaterlooATDK     	0.3500	8	-0.3172
MPII_HYBRID_PW    	0.0328	27	QUDynExp          	0.1792	57	-0.1464
MPII_HYBRID_PW    	0.0328	27	QUDyn             	0.1983	50	-0.1655
MPII_HYBRID_PW    	0.0328	27	UWCMBP1           	0.3500	12	-0.3172
MPII_HYBRID_PW    	0.0328	27	UWCMBP2           	0.1313	30	-0.0985
MPII_HYBRID_PW    	0.0328	27	QUBaseline        	0.0500	11	-0.0172
MPII_HYBRID_PW    	0.0328	27	umd_hcil_run02    	0.0000	5	0.0328
MPII_HYBRID_PW    	0.0328	27	MPII_LUC_SORT     	0.0410	93	-0.0082
MPII_HYBRID_PW    	0.0328	27	udelRun3A         	0.1665	56	-0.1337
umd_hcil_run01    	0.1000	0	umd_hcil_run02    	0.0000	5	0.1000
ECNURUNA1         	0.1000	74	hpclab_pi_algA    	0.1000	2	0.0000
ECNURUNA1         	0.1000	74	UWaterlooATEK     	0.2140	9	-0.1140
ECNURUNA1         	0.1000	74	UWaterlooATNDEK   	0.2010	11	-0.1010
ECNURUNA1         	0.1000	74	udelRun2A         	0.3583	16	-0.2583
ECNURUNA1         	0.1000	74	udelRun1A         	0.5200	25	-0.4200
ECNURUNA1         	0.1000	74	MPII_HYBRID_PW    	0.0328	27	0.0672
ECNURUNA1         	0.1000	74	umd_hcil_run01    	0.1000	0	0.0000
ECNURUNA1         	0.1000	74	ECNURUNA2         	0.1000	73	0.0000
ECNURUNA1         	0.1000	74	ECNURUNA3         	0.1000	73	0.0000
ECNURUNA1         	0.1000	74	prnaTaskA3        	0.1000	6	0.0000
ECNURUNA1         	0.1000	74	prnaTaskA2        	0.4000	10	-0.3000
ECNURUNA1         	0.1000	74	prnaTaskA1        	0.4500	11	-0.3500
ECNURUNA1         	0.1000	74	SNACSA            	0.1875	43	-0.0875
ECNURUNA1         	0.1000	74	PKUICSTRunA3      	0.2693	63	-0.1693
ECNURUNA1         	0.1000	74	PKUICSTRunA2      	0.3893	29	-0.2893
ECNURUNA1         	0.1000	74	PKUICSTRunA1      	0.3279	57	-0.2279
ECNURUNA1         	0.1000	74	MPII_COMB_SORT    	0.0227	100	0.0773
ECNURUNA1         	0.1000	74	SNACS_LA          	0.2161	16	-0.1161
ECNURUNA1         	0.1000	74	UWaterlooATDK     	0.3500	8	-0.2500
ECNURUNA1         	0.1000	74	QUDynExp          	0.1792	57	-0.0792
ECNURUNA1         	0.1000	74	IRIT-KLTFIDF      	0.1000	0	0.0000
ECNURUNA1         	0.1000	74	IritSigSDA        	0.1000	0	0.0000
ECNURUNA1         	0.1000	74	IRIT-RTNotif.33   	0.2631	15	-0.1631
ECNURUNA1         	0.1000	74	QUDyn             	0.1983	50	-0.0983
ECNURUNA1         	0.1000	74	UWCMBP1           	0.3500	12	-0.2500
ECNURUNA1         	0.1000	74	UWCMBP2           	0.1313	30	-0.0313
ECNURUNA1         	0.1000	74	QUBaseline        	0.0500	11	0.0500
ECNURUNA1         	0.1000	74	umd_hcil_run02    	0.0000	5	0.1000
ECNURUNA1         	0.1000	74	MPII_LUC_SORT     	0.0410	93	0.0590
ECNURUNA1         	0.1000	74	udelRun3A         	0.1665	56	-0.0665
ECNURUNA2         	0.1000	73	hpclab_pi_algA    	0.1000	2	0.0000
ECNURUNA2         	0.1000	73	UWaterlooATEK     	0.2140	9	-0.1140
ECNURUNA2         	0.1000	73	UWaterlooATNDEK   	0.2010	11	-0.1010
ECNURUNA2         	0.1000	73	udelRun2A         	0.3583	16	-0.2583
ECNURUNA2         	0.1000	73	udelRun1A         	0.5200	25	-0.4200
ECNURUNA2         	0.1000	73	MPII_HYBRID_PW    	0.0328	27	0.0672
ECNURUNA2         	0.1000	73	umd_hcil_run01    	0.1000	0	0.0000
ECNURUNA2         	0.1000	73	ECNURUNA3         	0.1000	73	0.0000
ECNURUNA2         	0.1000	73	prnaTaskA3        	0.1000	6	0.0000
ECNURUNA2         	0.1000	73	prnaTaskA2        	0.4000	10	-0.3000
ECNURUNA2         	0.1000	73	prnaTaskA1        	0.4500	11	-0.3500
ECNURUNA2         	0.1000	73	SNACSA            	0.1875	43	-0.0875
ECNURUNA2         	0.1000	73	PKUICSTRunA3      	0.2693	63	-0.1693
ECNURUNA2         	0.1000	73	PKUICSTRunA2      	0.3893	29	-0.2893
ECNURUNA2         	0.1000	73	PKUICSTRunA1      	0.3279	57	-0.2279
ECNURUNA2         	0.1000	73	MPII_COMB_SORT    	0.0227	100	0.0773
ECNURUNA2         	0.1000	73	SNACS_LA          	0.2161	16	-0.1161
ECNURUNA2         	0.1000	73	UWaterlooATDK     	0.3500	8	-0.2500
ECNURUNA2         	0.1000	73	QUDynExp          	0.1792	57	-0.0792
ECNURUNA2         	0.1000	73	IRIT-KLTFIDF      	0.1000	0	0.0000
ECNURUNA2         	0.1000	73	IritSigSDA        	0.1000	0	0.0000
ECNURUNA2         	0.1000	73	IRIT-RTNotif.33   	0.2631	15	-0.1631
ECNURUNA2         	0.1000	73	QUDyn             	0.1983	50	-0.0983
ECNURUNA2         	0.1000	73	UWCMBP1           	0.3500	12	-0.2500
ECNURUNA2         	0.1000	73	UWCMBP2           	0.1313	30	-0.0313
ECNURUNA2         	0.1000	73	QUBaseline        	0.0500	11	0.0500
ECNURUNA2         	0.1000	73	umd_hcil_run02    	0.0000	5	0.1000
ECNURUNA2         	0.1000	73	MPII_LUC_SORT     	0.0410	93	0.0590
ECNURUNA2         	0.1000	73	udelRun3A         	0.1665	56	-0.0665
ECNURUNA3         	0.1000	73	hpclab_pi_algA    	0.1000	2	0.0000
ECNURUNA3         	0.1000	73	UWaterlooATEK     	0.2140	9	-0.1140
ECNURUNA3         	0.1000	73	UWaterlooATNDEK   	0.2010	11	-0.1010
ECNURUNA3         	0.1000	73	udelRun2A         	0.3583	16	-0.2583
ECNURUNA3         	0.1000	73	udelRun1A         	0.5200	25	-0.4200
ECNURUNA3         	0.1000	73	MPII_HYBRID_PW    	0.0328	27	0.0672
ECNURUNA3         	0.1000	73	umd_hcil_run01    	0.1000	0	0.0000
ECNURUNA3         	0.1000	73	prnaTaskA3        	0.1000	6	0.0000
ECNURUNA3         	0.1000	73	prnaTaskA2        	0.4000	10	-0.3000
ECNURUNA3         	0.1000	73	prnaTaskA1        	0.4500	11	-0.3500
ECNURUNA3         	0.1000	73	SNACSA            	0.1875	43	-0.0875
ECNURUNA3         	0.1000	73	PKUICSTRunA3      	0.2693	63	-0.1693
ECNURUNA3         	0.1000	73	PKUICSTRunA2      	0.3893	29	-0.2893
ECNURUNA3         	0.1000	73	PKUICSTRunA1      	0.3279	57	-0.2279
ECNURUNA3         	0.1000	73	MPII_COMB_SORT    	0.0227	100	0.0773
ECNURUNA3         	0.1000	73	SNACS_LA          	0.2161	16	-0.1161
ECNURUNA3         	0.1000	73	UWaterlooATDK     	0.3500	8	-0.2500
ECNURUNA3         	0.1000	73	QUDynExp          	0.1792	57	-0.0792
ECNURUNA3         	0.1000	73	IRIT-KLTFIDF      	0.1000	0	0.0000
ECNURUNA3         	0.1000	73	IritSigSDA        	0.1000	0	0.0000
ECNURUNA3         	0.1000	73	IRIT-RTNotif.33   	0.2631	15	-0.1631
ECNURUNA3         	0.1000	73	QUDyn             	0.1983	50	-0.0983
ECNURUNA3         	0.1000	73	UWCMBP1           	0.3500	12	-0.2500
ECNURUNA3         	0.1000	73	UWCMBP2           	0.1313	30	-0.0313
ECNURUNA3         	0.1000	73	QUBaseline        	0.0500	11	0.0500
ECNURUNA3         	0.1000	73	umd_hcil_run02    	0.0000	5	0.1000
ECNURUNA3         	0.1000	73	MPII_LUC_SORT     	0.0410	93	0.0590
ECNURUNA3         	0.1000	73	udelRun3A         	0.1665	56	-0.0665
prnaTaskA3        	0.1000	6	udelRun2A         	0.3583	16	-0.2583
prnaTaskA3        	0.1000	6	udelRun1A         	0.5200	25	-0.4200
prnaTaskA3        	0.1000	6	umd_hcil_run01    	0.1000	0	0.0000
prnaTaskA3        	0.1000	6	umd_hcil_run02    	0.0000	5	0.1000
prnaTaskA3        	0.1000	6	udelRun3A         	0.1665	56	-0.0665
prnaTaskA2        	0.4000	10	udelRun2A         	0.3583	16	0.0417
prnaTaskA2        	0.4000	10	udelRun1A         	0.5200	25	-0.1200
prnaTaskA2        	0.4000	10	umd_hcil_run01    	0.1000	0	0.3000
prnaTaskA2        	0.4000	10	prnaTaskA3        	0.1000	6	0.3000
prnaTaskA2        	0.4000	10	umd_hcil_run02    	0.0000	5	0.4000
prnaTaskA2        	0.4000	10	udelRun3A         	0.1665	56	0.2335
prnaTaskA1        	0.4500	11	udelRun2A         	0.3583	16	0.0917
prnaTaskA1        	0.4500	11	udelRun1A         	0.5200	25	-0.0700
prnaTaskA1        	0.4500	11	umd_hcil_run01    	0.1000	0	0.3500
prnaTaskA1        	0.4500	11	prnaTaskA3        	0.1000	6	0.3500
prnaTaskA1        	0.4500	11	prnaTaskA2        	0.4000	10	0.0500
prnaTaskA1        	0.4500	11	umd_hcil_run02    	0.0000	5	0.4500
prnaTaskA1        	0.4500	11	udelRun3A         	0.1665	56	0.2835
SNACSA            	0.1875	43	hpclab_pi_algA    	0.1000	2	0.0875
SNACSA            	0.1875	43	UWaterlooATEK     	0.2140	9	-0.0265
SNACSA            	0.1875	43	UWaterlooATNDEK   	0.2010	11	-0.0135
SNACSA            	0.1875	43	udelRun2A         	0.3583	16	-0.1708
SNACSA            	0.1875	43	udelRun1A         	0.5200	25	-0.3325
SNACSA            	0.1875	43	umd_hcil_run01    	0.1000	0	0.0875
SNACSA            	0.1875	43	prnaTaskA3        	0.1000	6	0.0875
SNACSA            	0.1875	43	prnaTaskA2        	0.4000	10	-0.2125
SNACSA            	0.1875	43	prnaTaskA1        	0.4500	11	-0.2625
SNACSA            	0.1875	43	SNACS_LA          	0.2161	16	-0.0286
SNACSA            	0.1875	43	UWaterlooATDK     	0.3500	8	-0.1625
SNACSA            	0.1875	43	UWCMBP1           	0.3500	12	-0.1625
SNACSA            	0.1875	43	UWCMBP2           	0.1313	30	0.0562
SNACSA            	0.1875	43	umd_hcil_run02    	0.0000	5	0.1875
SNACSA            	0.1875	43	udelRun3A         	0.1665	56	0.0210
PKUICSTRunA3      	0.2693	63	hpclab_pi_algA    	0.1000	2	0.1693
PKUICSTRunA3      	0.2693	63	UWaterlooATEK     	0.2140	9	0.0553
PKUICSTRunA3      	0.2693	63	UWaterlooATNDEK   	0.2010	11	0.0683
PKUICSTRunA3      	0.2693	63	udelRun2A         	0.3583	16	-0.0890
PKUICSTRunA3      	0.2693	63	udelRun1A         	0.5200	25	-0.2507
PKUICSTRunA3      	0.2693	63	umd_hcil_run01    	0.1000	0	0.1693
PKUICSTRunA3      	0.2693	63	prnaTaskA3        	0.1000	6	0.1693
PKUICSTRunA3      	0.2693	63	prnaTaskA2        	0.4000	10	-0.1307
PKUICSTRunA3      	0.2693	63	prnaTaskA1        	0.4500	11	-0.1807
PKUICSTRunA3      	0.2693	63	SNACSA            	0.1875	43	0.0818
PKUICSTRunA3      	0.2693	63	SNACS_LA          	0.2161	16	0.0532
PKUICSTRunA3      	0.2693	63	UWaterlooATDK     	0.3500	8	-0.0807
PKUICSTRunA3      	0.2693	63	QUDynExp          	0.1792	57	0.0901
PKUICSTRunA3      	0.2693	63	QUDyn             	0.1983	50	0.0710
PKUICSTRunA3      	0.2693	63	UWCMBP1           	0.3500	12	-0.0807
PKUICSTRunA3      	0.2693	63	UWCMBP2           	0.1313	30	0.1380
PKUICSTRunA3      	0.2693	63	QUBaseline        	0.0500	11	0.2193
PKUICSTRunA3      	0.2693	63	umd_hcil_run02    	0.0000	5	0.2693
PKUICSTRunA3      	0.2693	63	udelRun3A         	0.1665	56	0.1028
PKUICSTRunA2      	0.3893	29	hpclab_pi_algA    	0.1000	2	0.2893
PKUICSTRunA2      	0.3893	29	UWaterlooATEK     	0.2140	9	0.1753
PKUICSTRunA2      	0.3893	29	UWaterlooATNDEK   	0.2010	11	0.1883
PKUICSTRunA2      	0.3893	29	udelRun2A         	0.3583	16	0.0310
PKUICSTRunA2      	0.3893	29	udelRun1A         	0.5200	25	-0.1307
PKUICSTRunA2      	0.3893	29	umd_hcil_run01    	0.1000	0	0.2893
PKUICSTRunA2      	0.3893	29	prnaTaskA3        	0.1000	6	0.2893
PKUICSTRunA2      	0.3893	29	prnaTaskA2        	0.4000	10	-0.0107
PKUICSTRunA2      	0.3893	29	prnaTaskA1        	0.4500	11	-0.0607
PKUICSTRunA2      	0.3893	29	SNACSA            	0.1875	43	0.2018
PKUICSTRunA2      	0.3893	29	PKUICSTRunA3      	0.2693	63	0.1200
PKUICSTRunA2      	0.3893	29	SNACS_LA          	0.2161	16	0.1732
PKUICSTRunA2      	0.3893	29	UWaterlooATDK     	0.3500	8	0.0393
PKUICSTRunA2      	0.3893	29	QUDynExp          	0.1792	57	0.2101
PKUICSTRunA2      	0.3893	29	QUDyn             	0.1983	50	0.1910
PKUICSTRunA2      	0.3893	29	UWCMBP1           	0.3500	12	0.0393
PKUICSTRunA2      	0.3893	29	UWCMBP2           	0.1313	30	0.2580
PKUICSTRunA2      	0.3893	29	QUBaseline        	0.0500	11	0.3393
PKUICSTRunA2      	0.3893	29	umd_hcil_run02    	0.0000	5	0.3893
PKUICSTRunA2      	0.3893	29	udelRun3A         	0.1665	56	0.2228
PKUICSTRunA1      	0.3279	57	hpclab_pi_algA    	0.1000	2	0.2279
PKUICSTRunA1      	0.3279	57	UWaterlooATEK     	0.2140	9	0.1139
PKUICSTRunA1      	0.3279	57	UWaterlooATNDEK   	0.2010	11	0.1269
PKUICSTRunA1      	0.3279	57	udelRun2A         	0.3583	16	-0.0304
PKUICSTRunA1      	0.3279	57	udelRun1A         	0.5200	25	-0.1921
PKUICSTRunA1      	0.3279	57	umd_hcil_run01    	0.1000	0	0.2279
PKUICSTRunA1      	0.3279	57	prnaTaskA3        	0.1000	6	0.2279
PKUICSTRunA1      	0.3279	57	prnaTaskA2        	0.4000	10	-0.0721
PKUICSTRunA1      	0.3279	57	prnaTaskA1        	0.4500	11	-0.1221
PKUICSTRunA1      	0.3279	57	SNACSA            	0.1875	43	0.1404
PKUICSTRunA1      	0.3279	57	PKUICSTRunA3      	0.2693	63	0.0586
PKUICSTRunA1      	0.3279	57	PKUICSTRunA2      	0.3893	29	-0.0614
PKUICSTRunA1      	0.3279	57	SNACS_LA          	0.2161	16	0.1118
PKUICSTRunA1      	0.3279	57	UWaterlooATDK     	0.3500	8	-0.0221
PKUICSTRunA1      	0.3279	57	QUDynExp          	0.1792	57	0.1487
PKUICSTRunA1      	0.3279	57	QUDyn             	0.1983	50	0.1296
PKUICSTRunA1      	0.3279	57	UWCMBP1           	0.3500	12	-0.0221
PKUICSTRunA1      	0.3279	57	UWCMBP2           	0.1313	30	0.1966
PKUICSTRunA1      	0.3279	57	QUBaseline        	0.0500	11	0.2779
PKUICSTRunA1      	0.3279	57	umd_hcil_run02    	0.0000	5	0.3279
PKUICSTRunA1      	0.3279	57	udelRun3A         	0.1665	56	0.1614
MPII_COMB_SORT    	0.0227	100	hpclab_pi_algA    	0.1000	2	-0.0773
MPII_COMB_SORT    	0.0227	100	UWaterlooATEK     	0.2140	9	-0.1913
MPII_COMB_SORT    	0.0227	100	UWaterlooATNDEK   	0.2010	11	-0.1783
MPII_COMB_SORT    	0.0227	100	udelRun2A         	0.3583	16	-0.3356
MPII_COMB_SORT    	0.0227	100	udelRun1A         	0.5200	25	-0.4973
MPII_COMB_SORT    	0.0227	100	MPII_HYBRID_PW    	0.0328	27	-0.0101
MPII_COMB_SORT    	0.0227	100	umd_hcil_run01    	0.1000	0	-0.0773
MPII_COMB_SORT    	0.0227	100	prnaTaskA3        	0.1000	6	-0.0773
MPII_COMB_SORT    	0.0227	100	prnaTaskA2        	0.4000	10	-0.3773
MPII_COMB_SORT    	0.0227	100	prnaTaskA1        	0.4500	11	-0.4273
MPII_COMB_SORT    	0.0227	100	SNACSA            	0.1875	43	-0.1648
MPII_COMB_SORT    	0.0227	100	PKUICSTRunA3      	0.2693	63	-0.2466
MPII_COMB_SORT    	0.0227	100	PKUICSTRunA2      	0.3893	29	-0.3666
MPII_COMB_SORT    	0.0227	100	PKUICSTRunA1      	0.3279	57	-0.3052
MPII_COMB_SORT    	0.0227	100	SNACS_LA          	0.2161	16	-0.1934
MPII_COMB_SORT    	0.0227	100	UWaterlooATDK     	0.3500	8	-0.3273
MPII_COMB_SORT    	0.0227	100	QUDynExp          	0.1792	57	-0.1565
MPII_COMB_SORT    	0.0227	100	QUDyn             	0.1983	50	-0.1756
MPII_COMB_SORT    	0.0227	100	UWCMBP1           	0.3500	12	-0.3273
MPII_COMB_SORT    	0.0227	100	UWCMBP2           	0.1313	30	-0.1086
MPII_COMB_SORT    	0.0227	100	QUBaseline        	0.0500	11	-0.0273
MPII_COMB_SORT    	0.0227	100	umd_hcil_run02    	0.0000	5	0.0227
