hpclab_pi_algA    	1.0000	0	udelRun2A         	0.7000	3	0.3000
hpclab_pi_algA    	1.0000	0	udelRun1A         	0.7000	3	0.3000
hpclab_pi_algA    	1.0000	0	umd_hcil_run01    	1.0000	0	0.0000
hpclab_pi_algA    	1.0000	0	prnaTaskA3        	1.0000	0	0.0000
hpclab_pi_algA    	1.0000	0	prnaTaskA2        	1.0000	0	0.0000
hpclab_pi_algA    	1.0000	0	prnaTaskA1        	1.0000	0	0.0000
hpclab_pi_algA    	1.0000	0	umd_hcil_run02    	0.5000	15	0.5000
hpclab_pi_algA    	1.0000	0	udelRun3A         	1.0000	0	0.0000
UWaterlooATEK     	0.8000	2	hpclab_pi_algA    	1.0000	0	-0.2000
UWaterlooATEK     	0.8000	2	UWaterlooATNDEK   	0.8000	2	0.0000
UWaterlooATEK     	0.8000	2	udelRun2A         	0.7000	3	0.1000
UWaterlooATEK     	0.8000	2	udelRun1A         	0.7000	3	0.1000
UWaterlooATEK     	0.8000	2	umd_hcil_run01    	1.0000	0	-0.2000
UWaterlooATEK     	0.8000	2	prnaTaskA3        	1.0000	0	-0.2000
UWaterlooATEK     	0.8000	2	prnaTaskA2        	1.0000	0	-0.2000
UWaterlooATEK     	0.8000	2	prnaTaskA1        	1.0000	0	-0.2000
UWaterlooATEK     	0.8000	2	umd_hcil_run02    	0.5000	15	0.3000
UWaterlooATEK     	0.8000	2	udelRun3A         	1.0000	0	-0.2000
UWaterlooATNDEK   	0.8000	2	hpclab_pi_algA    	1.0000	0	-0.2000
UWaterlooATNDEK   	0.8000	2	udelRun2A         	0.7000	3	0.1000
UWaterlooATNDEK   	0.8000	2	udelRun1A         	0.7000	3	0.1000
UWaterlooATNDEK   	0.8000	2	umd_hcil_run01    	1.0000	0	-0.2000
UWaterlooATNDEK   	0.8000	2	prnaTaskA3        	1.0000	0	-0.2000
UWaterlooATNDEK   	0.8000	2	prnaTaskA2        	1.0000	0	-0.2000
UWaterlooATNDEK   	0.8000	2	prnaTaskA1        	1.0000	0	-0.2000
UWaterlooATNDEK   	0.8000	2	umd_hcil_run02    	0.5000	15	0.3000
UWaterlooATNDEK   	0.8000	2	udelRun3A         	1.0000	0	-0.2000
udelRun2A         	0.7000	3	umd_hcil_run01    	1.0000	0	-0.3000
udelRun2A         	0.7000	3	umd_hcil_run02    	0.5000	15	0.2000
udelRun2A         	0.7000	3	udelRun3A         	1.0000	0	-0.3000
udelRun1A         	0.7000	3	udelRun2A         	0.7000	3	0.0000
udelRun1A         	0.7000	3	umd_hcil_run01    	1.0000	0	-0.3000
udelRun1A         	0.7000	3	umd_hcil_run02    	0.5000	15	0.2000
udelRun1A         	0.7000	3	udelRun3A         	1.0000	0	-0.3000
MPII_HYBRID_PW    	0.0000	43	hpclab_pi_algA    	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	43	UWaterlooATEK     	0.8000	2	-0.8000
MPII_HYBRID_PW    	0.0000	43	UWaterlooATNDEK   	0.8000	2	-0.8000
MPII_HYBRID_PW    	0.0000	43	udelRun2A         	0.7000	3	-0.7000
MPII_HYBRID_PW    	0.0000	43	udelRun1A         	0.7000	3	-0.7000
MPII_HYBRID_PW    	0.0000	43	umd_hcil_run01    	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	43	prnaTaskA3        	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	43	prnaTaskA2        	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	43	prnaTaskA1        	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	43	SNACSA            	0.0000	100	0.0000
MPII_HYBRID_PW    	0.0000	43	PKUICSTRunA3      	0.0000	96	0.0000
MPII_HYBRID_PW    	0.0000	43	PKUICSTRunA2      	0.9000	5	-0.9000
MPII_HYBRID_PW    	0.0000	43	PKUICSTRunA1      	0.0000	95	0.0000
MPII_HYBRID_PW    	0.0000	43	SNACS_LA          	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	43	UWaterlooATDK     	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	43	QUDynExp          	0.2000	34	-0.2000
MPII_HYBRID_PW    	0.0000	43	QUDyn             	0.0000	39	0.0000
MPII_HYBRID_PW    	0.0000	43	UWCMBP1           	0.8000	2	-0.8000
MPII_HYBRID_PW    	0.0000	43	UWCMBP2           	0.0000	26	0.0000
MPII_HYBRID_PW    	0.0000	43	QUBaseline        	0.7000	3	-0.7000
MPII_HYBRID_PW    	0.0000	43	umd_hcil_run02    	0.5000	15	-0.5000
MPII_HYBRID_PW    	0.0000	43	MPII_LUC_SORT     	0.0000	100	0.0000
MPII_HYBRID_PW    	0.0000	43	udelRun3A         	1.0000	0	-1.0000
umd_hcil_run01    	1.0000	0	umd_hcil_run02    	0.5000	15	0.5000
ECNURUNA1         	0.9000	5	hpclab_pi_algA    	1.0000	0	-0.1000
