hpclab_pi_algA    	0.5000	0	udelRun2A         	0.1167	16	0.3833
hpclab_pi_algA    	0.5000	0	udelRun1A         	0.1062	18	0.3938
hpclab_pi_algA    	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	prnaTaskA3        	0.6000	2	-0.1000
hpclab_pi_algA    	0.5000	0	prnaTaskA2        	0.6000	2	-0.1000
hpclab_pi_algA    	0.5000	0	prnaTaskA1        	0.6000	2	-0.1000
hpclab_pi_algA    	0.5000	0	umd_hcil_run02    	0.5000	1	0.0000
hpclab_pi_algA    	0.5000	0	udelRun3A         	0.0300	41	0.4700
UWaterlooATEK     	0.5772	6	hpclab_pi_algA    	0.5000	0	0.0772
UWaterlooATEK     	0.5772	6	UWaterlooATNDEK   	0.5772	6	0.0000
UWaterlooATEK     	0.5772	6	udelRun2A         	0.1167	16	0.4605
UWaterlooATEK     	0.5772	6	udelRun1A         	0.1062	18	0.4710
UWaterlooATEK     	0.5772	6	umd_hcil_run01    	0.5000	0	0.0772
UWaterlooATEK     	0.5772	6	prnaTaskA3        	0.6000	2	-0.0228
UWaterlooATEK     	0.5772	6	prnaTaskA2        	0.6000	2	-0.0228
UWaterlooATEK     	0.5772	6	prnaTaskA1        	0.6000	2	-0.0228
UWaterlooATEK     	0.5772	6	umd_hcil_run02    	0.5000	1	0.0772
UWaterlooATEK     	0.5772	6	udelRun3A         	0.0300	41	0.5472
UWaterlooATNDEK   	0.5772	6	hpclab_pi_algA    	0.5000	0	0.0772
UWaterlooATNDEK   	0.5772	6	udelRun2A         	0.1167	16	0.4605
UWaterlooATNDEK   	0.5772	6	udelRun1A         	0.1062	18	0.4710
UWaterlooATNDEK   	0.5772	6	umd_hcil_run01    	0.5000	0	0.0772
UWaterlooATNDEK   	0.5772	6	prnaTaskA3        	0.6000	2	-0.0228
UWaterlooATNDEK   	0.5772	6	prnaTaskA2        	0.6000	2	-0.0228
UWaterlooATNDEK   	0.5772	6	prnaTaskA1        	0.6000	2	-0.0228
UWaterlooATNDEK   	0.5772	6	umd_hcil_run02    	0.5000	1	0.0772
UWaterlooATNDEK   	0.5772	6	udelRun3A         	0.0300	41	0.5472
udelRun2A         	0.1167	16	umd_hcil_run01    	0.5000	0	-0.3833
udelRun2A         	0.1167	16	umd_hcil_run02    	0.5000	1	-0.3833
udelRun2A         	0.1167	16	udelRun3A         	0.0300	41	0.0867
udelRun1A         	0.1062	18	udelRun2A         	0.1167	16	-0.0105
udelRun1A         	0.1062	18	umd_hcil_run01    	0.5000	0	-0.3938
udelRun1A         	0.1062	18	umd_hcil_run02    	0.5000	1	-0.3938
udelRun1A         	0.1062	18	udelRun3A         	0.0300	41	0.0762
MPII_HYBRID_PW    	0.0733	19	hpclab_pi_algA    	0.5000	0	-0.4267
MPII_HYBRID_PW    	0.0733	19	UWaterlooATEK     	0.5772	6	-0.5039
MPII_HYBRID_PW    	0.0733	19	UWaterlooATNDEK   	0.5772	6	-0.5039
MPII_HYBRID_PW    	0.0733	19	udelRun2A         	0.1167	16	-0.0434
MPII_HYBRID_PW    	0.0733	19	udelRun1A         	0.1062	18	-0.0329
MPII_HYBRID_PW    	0.0733	19	umd_hcil_run01    	0.5000	0	-0.4267
MPII_HYBRID_PW    	0.0733	19	prnaTaskA3        	0.6000	2	-0.5267
MPII_HYBRID_PW    	0.0733	19	prnaTaskA2        	0.6000	2	-0.5267
MPII_HYBRID_PW    	0.0733	19	prnaTaskA1        	0.6000	2	-0.5267
MPII_HYBRID_PW    	0.0733	19	SNACSA            	0.6100	6	-0.5367
MPII_HYBRID_PW    	0.0733	19	PKUICSTRunA3      	0.1167	81	-0.0434
MPII_HYBRID_PW    	0.0733	19	PKUICSTRunA2      	0.5250	9	-0.4517
MPII_HYBRID_PW    	0.0733	19	PKUICSTRunA1      	0.1167	78	-0.0434
MPII_HYBRID_PW    	0.0733	19	SNACS_LA          	0.6000	1	-0.5267
MPII_HYBRID_PW    	0.0733	19	UWaterlooATDK     	0.6167	4	-0.5434
MPII_HYBRID_PW    	0.0733	19	QUDynExp          	0.5821	13	-0.5088
MPII_HYBRID_PW    	0.0733	19	QUDyn             	0.5875	14	-0.5142
MPII_HYBRID_PW    	0.0733	19	UWCMBP1           	0.5700	8	-0.4967
MPII_HYBRID_PW    	0.0733	19	UWCMBP2           	0.1071	20	-0.0338
MPII_HYBRID_PW    	0.0733	19	QUBaseline        	0.7100	8	-0.6367
MPII_HYBRID_PW    	0.0733	19	umd_hcil_run02    	0.5000	1	-0.4267
MPII_HYBRID_PW    	0.0733	19	MPII_LUC_SORT     	0.0326	94	0.0407
MPII_HYBRID_PW    	0.0733	19	udelRun3A         	0.0300	41	0.0433
umd_hcil_run01    	0.5000	0	umd_hcil_run02    	0.5000	1	0.0000
ECNURUNA1         	0.4000	37	hpclab_pi_algA    	0.5000	0	-0.1000
ECNURUNA1         	0.4000	37	UWaterlooATEK     	0.5772	6	-0.1772
ECNURUNA1         	0.4000	37	UWaterlooATNDEK   	0.5772	6	-0.1772
ECNURUNA1         	0.4000	37	udelRun2A         	0.1167	16	0.2833
ECNURUNA1         	0.4000	37	udelRun1A         	0.1062	18	0.2938
ECNURUNA1         	0.4000	37	MPII_HYBRID_PW    	0.0733	19	0.3267
ECNURUNA1         	0.4000	37	umd_hcil_run01    	0.5000	0	-0.1000
ECNURUNA1         	0.4000	37	ECNURUNA2         	0.4000	12	0.0000
ECNURUNA1         	0.4000	37	ECNURUNA3         	0.4000	12	0.0000
ECNURUNA1         	0.4000	37	prnaTaskA3        	0.6000	2	-0.2000
ECNURUNA1         	0.4000	37	prnaTaskA2        	0.6000	2	-0.2000
ECNURUNA1         	0.4000	37	prnaTaskA1        	0.6000	2	-0.2000
