hpclab_pi_algA    	0.8000	0	udelRun2A         	0.6000	2	0.2000
hpclab_pi_algA    	0.8000	0	udelRun1A         	0.5000	3	0.3000
hpclab_pi_algA    	0.8000	0	umd_hcil_run01    	0.8000	0	0.0000
hpclab_pi_algA    	0.8000	0	prnaTaskA3        	0.8000	0	0.0000
hpclab_pi_algA    	0.8000	0	prnaTaskA2        	0.8000	0	0.0000
hpclab_pi_algA    	0.8000	0	prnaTaskA1        	0.8000	0	0.0000
hpclab_pi_algA    	0.8000	0	umd_hcil_run02    	0.7000	1	0.1000
hpclab_pi_algA    	0.8000	0	udelRun3A         	0.4000	5	0.4000
UWaterlooATEK     	0.8000	0	hpclab_pi_algA    	0.8000	0	0.0000
UWaterlooATEK     	0.8000	0	UWaterlooATNDEK   	0.7000	1	0.1000
UWaterlooATEK     	0.8000	0	udelRun2A         	0.6000	2	0.2000
UWaterlooATEK     	0.8000	0	udelRun1A         	0.5000	3	0.3000
UWaterlooATEK     	0.8000	0	umd_hcil_run01    	0.8000	0	0.0000
UWaterlooATEK     	0.8000	0	prnaTaskA3        	0.8000	0	0.0000
UWaterlooATEK     	0.8000	0	prnaTaskA2        	0.8000	0	0.0000
UWaterlooATEK     	0.8000	0	prnaTaskA1        	0.8000	0	0.0000
UWaterlooATEK     	0.8000	0	umd_hcil_run02    	0.7000	1	0.1000
UWaterlooATEK     	0.8000	0	udelRun3A         	0.4000	5	0.4000
UWaterlooATNDEK   	0.7000	1	hpclab_pi_algA    	0.8000	0	-0.1000
UWaterlooATNDEK   	0.7000	1	udelRun2A         	0.6000	2	0.1000
UWaterlooATNDEK   	0.7000	1	udelRun1A         	0.5000	3	0.2000
UWaterlooATNDEK   	0.7000	1	umd_hcil_run01    	0.8000	0	-0.1000
UWaterlooATNDEK   	0.7000	1	prnaTaskA3        	0.8000	0	-0.1000
UWaterlooATNDEK   	0.7000	1	prnaTaskA2        	0.8000	0	-0.1000
UWaterlooATNDEK   	0.7000	1	prnaTaskA1        	0.8000	0	-0.1000
UWaterlooATNDEK   	0.7000	1	umd_hcil_run02    	0.7000	1	0.0000
UWaterlooATNDEK   	0.7000	1	udelRun3A         	0.4000	5	0.3000
udelRun2A         	0.6000	2	umd_hcil_run01    	0.8000	0	-0.2000
