hpclab_pi_algA    	0.5000	0	udelRun2A         	0.4000	4	0.1000
hpclab_pi_algA    	0.5000	0	udelRun1A         	0.2000	7	0.3000
hpclab_pi_algA    	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	udelRun3A         	0.2000	6	0.3000
UWaterlooATEK     	0.5000	0	hpclab_pi_algA    	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	UWaterlooATNDEK   	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	udelRun2A         	0.4000	4	0.1000
UWaterlooATEK     	0.5000	0	udelRun1A         	0.2000	7	0.3000
UWaterlooATEK     	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	udelRun3A         	0.2000	6	0.3000
UWaterlooATNDEK   	0.5000	0	hpclab_pi_algA    	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	udelRun2A         	0.4000	4	0.1000
UWaterlooATNDEK   	0.5000	0	udelRun1A         	0.2000	7	0.3000
UWaterlooATNDEK   	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	udelRun3A         	0.2000	6	0.3000
udelRun2A         	0.4000	4	umd_hcil_run01    	0.5000	0	-0.1000
udelRun2A         	0.4000	4	umd_hcil_run02    	0.5000	0	-0.1000
udelRun2A         	0.4000	4	udelRun3A         	0.2000	6	0.2000
udelRun1A         	0.2000	7	udelRun2A         	0.4000	4	-0.2000
udelRun1A         	0.2000	7	umd_hcil_run01    	0.5000	0	-0.3000
udelRun1A         	0.2000	7	umd_hcil_run02    	0.5000	0	-0.3000
udelRun1A         	0.2000	7	udelRun3A         	0.2000	6	0.0000
MPII_HYBRID_PW    	0.0000	24	hpclab_pi_algA    	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	UWaterlooATEK     	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	UWaterlooATNDEK   	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	udelRun2A         	0.4000	4	-0.4000
MPII_HYBRID_PW    	0.0000	24	udelRun1A         	0.2000	7	-0.2000
MPII_HYBRID_PW    	0.0000	24	umd_hcil_run01    	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	prnaTaskA3        	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	prnaTaskA2        	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	prnaTaskA1        	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	SNACSA            	0.3000	3	-0.3000
MPII_HYBRID_PW    	0.0000	24	PKUICSTRunA3      	0.0294	79	-0.0294
MPII_HYBRID_PW    	0.0000	24	PKUICSTRunA2      	0.4000	2	-0.4000
MPII_HYBRID_PW    	0.0000	24	PKUICSTRunA1      	0.0389	69	-0.0389
MPII_HYBRID_PW    	0.0000	24	SNACS_LA          	0.4000	2	-0.4000
MPII_HYBRID_PW    	0.0000	24	UWaterlooATDK     	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	QUDynExp          	0.3000	2	-0.3000
MPII_HYBRID_PW    	0.0000	24	QUDyn             	0.3000	2	-0.3000
MPII_HYBRID_PW    	0.0000	24	UWCMBP1           	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	UWCMBP2           	0.4000	1	-0.4000
MPII_HYBRID_PW    	0.0000	24	QUBaseline        	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	umd_hcil_run02    	0.5000	0	-0.5000
MPII_HYBRID_PW    	0.0000	24	MPII_LUC_SORT     	0.0044	98	-0.0044
MPII_HYBRID_PW    	0.0000	24	udelRun3A         	0.2000	6	-0.2000
umd_hcil_run01    	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	hpclab_pi_algA    	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	UWaterlooATEK     	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	UWaterlooATNDEK   	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	udelRun2A         	0.4000	4	0.1000
ECNURUNA1         	0.5000	0	udelRun1A         	0.2000	7	0.3000
ECNURUNA1         	0.5000	0	MPII_HYBRID_PW    	0.0000	24	0.5000
ECNURUNA1         	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	ECNURUNA2         	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	ECNURUNA3         	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	SNACSA            	0.3000	3	0.2000
ECNURUNA1         	0.5000	0	PKUICSTRunA3      	0.0294	79	0.4706
ECNURUNA1         	0.5000	0	PKUICSTRunA2      	0.4000	2	0.1000
ECNURUNA1         	0.5000	0	PKUICSTRunA1      	0.0389	69	0.4611
ECNURUNA1         	0.5000	0	MPII_COMB_SORT    	0.0000	100	0.5000
ECNURUNA1         	0.5000	0	SNACS_LA          	0.4000	2	0.1000
ECNURUNA1         	0.5000	0	UWaterlooATDK     	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	QUDynExp          	0.3000	2	0.2000
ECNURUNA1         	0.5000	0	IRIT-KLTFIDF      	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	IritSigSDA        	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	IRIT-RTNotif.33   	0.2000	7	0.3000
ECNURUNA1         	0.5000	0	QUDyn             	0.3000	2	0.2000
ECNURUNA1         	0.5000	0	UWCMBP1           	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	UWCMBP2           	0.4000	1	0.1000
ECNURUNA1         	0.5000	0	QUBaseline        	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
ECNURUNA1         	0.5000	0	MPII_LUC_SORT     	0.0044	98	0.4956
ECNURUNA1         	0.5000	0	udelRun3A         	0.2000	6	0.3000
ECNURUNA2         	0.5000	0	hpclab_pi_algA    	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	UWaterlooATEK     	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	UWaterlooATNDEK   	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	udelRun2A         	0.4000	4	0.1000
ECNURUNA2         	0.5000	0	udelRun1A         	0.2000	7	0.3000
ECNURUNA2         	0.5000	0	MPII_HYBRID_PW    	0.0000	24	0.5000
ECNURUNA2         	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	ECNURUNA3         	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	SNACSA            	0.3000	3	0.2000
ECNURUNA2         	0.5000	0	PKUICSTRunA3      	0.0294	79	0.4706
ECNURUNA2         	0.5000	0	PKUICSTRunA2      	0.4000	2	0.1000
ECNURUNA2         	0.5000	0	PKUICSTRunA1      	0.0389	69	0.4611
ECNURUNA2         	0.5000	0	MPII_COMB_SORT    	0.0000	100	0.5000
ECNURUNA2         	0.5000	0	SNACS_LA          	0.4000	2	0.1000
ECNURUNA2         	0.5000	0	UWaterlooATDK     	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	QUDynExp          	0.3000	2	0.2000
ECNURUNA2         	0.5000	0	IRIT-KLTFIDF      	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	IritSigSDA        	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	IRIT-RTNotif.33   	0.2000	7	0.3000
ECNURUNA2         	0.5000	0	QUDyn             	0.3000	2	0.2000
ECNURUNA2         	0.5000	0	UWCMBP1           	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	UWCMBP2           	0.4000	1	0.1000
ECNURUNA2         	0.5000	0	QUBaseline        	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
ECNURUNA2         	0.5000	0	MPII_LUC_SORT     	0.0044	98	0.4956
ECNURUNA2         	0.5000	0	udelRun3A         	0.2000	6	0.3000
ECNURUNA3         	0.5000	0	hpclab_pi_algA    	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	UWaterlooATEK     	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	UWaterlooATNDEK   	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	udelRun2A         	0.4000	4	0.1000
ECNURUNA3         	0.5000	0	udelRun1A         	0.2000	7	0.3000
ECNURUNA3         	0.5000	0	MPII_HYBRID_PW    	0.0000	24	0.5000
ECNURUNA3         	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	SNACSA            	0.3000	3	0.2000
ECNURUNA3         	0.5000	0	PKUICSTRunA3      	0.0294	79	0.4706
ECNURUNA3         	0.5000	0	PKUICSTRunA2      	0.4000	2	0.1000
ECNURUNA3         	0.5000	0	PKUICSTRunA1      	0.0389	69	0.4611
ECNURUNA3         	0.5000	0	MPII_COMB_SORT    	0.0000	100	0.5000
ECNURUNA3         	0.5000	0	SNACS_LA          	0.4000	2	0.1000
ECNURUNA3         	0.5000	0	UWaterlooATDK     	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	QUDynExp          	0.3000	2	0.2000
ECNURUNA3         	0.5000	0	IRIT-KLTFIDF      	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	IritSigSDA        	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	IRIT-RTNotif.33   	0.2000	7	0.3000
ECNURUNA3         	0.5000	0	QUDyn             	0.3000	2	0.2000
ECNURUNA3         	0.5000	0	UWCMBP1           	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	UWCMBP2           	0.4000	1	0.1000
ECNURUNA3         	0.5000	0	QUBaseline        	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
ECNURUNA3         	0.5000	0	MPII_LUC_SORT     	0.0044	98	0.4956
ECNURUNA3         	0.5000	0	udelRun3A         	0.2000	6	0.3000
prnaTaskA3        	0.5000	0	udelRun2A         	0.4000	4	0.1000
prnaTaskA3        	0.5000	0	udelRun1A         	0.2000	7	0.3000
prnaTaskA3        	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
prnaTaskA3        	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
prnaTaskA3        	0.5000	0	udelRun3A         	0.2000	6	0.3000
prnaTaskA2        	0.5000	0	udelRun2A         	0.4000	4	0.1000
prnaTaskA2        	0.5000	0	udelRun1A         	0.2000	7	0.3000
prnaTaskA2        	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
prnaTaskA2        	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
prnaTaskA2        	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
prnaTaskA2        	0.5000	0	udelRun3A         	0.2000	6	0.3000
prnaTaskA1        	0.5000	0	udelRun2A         	0.4000	4	0.1000
prnaTaskA1        	0.5000	0	udelRun1A         	0.2000	7	0.3000
prnaTaskA1        	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
prnaTaskA1        	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
prnaTaskA1        	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
prnaTaskA1        	0.5000	0	umd_hcil_run02    	0.5000	0	0.0000
prnaTaskA1        	0.5000	0	udelRun3A         	0.2000	6	0.3000
SNACSA            	0.3000	3	hpclab_pi_algA    	0.5000	0	-0.2000
SNACSA            	0.3000	3	UWaterlooATEK     	0.5000	0	-0.2000
SNACSA            	0.3000	3	UWaterlooATNDEK   	0.5000	0	-0.2000
SNACSA            	0.3000	3	udelRun2A         	0.4000	4	-0.1000
SNACSA            	0.3000	3	udelRun1A         	0.2000	7	0.1000
SNACSA            	0.3000	3	umd_hcil_run01    	0.5000	0	-0.2000
SNACSA            	0.3000	3	prnaTaskA3        	0.5000	0	-0.2000
SNACSA            	0.3000	3	prnaTaskA2        	0.5000	0	-0.2000
SNACSA            	0.3000	3	prnaTaskA1        	0.5000	0	-0.2000
SNACSA            	0.3000	3	SNACS_LA          	0.4000	2	-0.1000
SNACSA            	0.3000	3	UWaterlooATDK     	0.5000	0	-0.2000
SNACSA            	0.3000	3	UWCMBP1           	0.5000	0	-0.2000
SNACSA            	0.3000	3	UWCMBP2           	0.4000	1	-0.1000
SNACSA            	0.3000	3	umd_hcil_run02    	0.5000	0	-0.2000
SNACSA            	0.3000	3	udelRun3A         	0.2000	6	0.1000
PKUICSTRunA3      	0.0294	79	hpclab_pi_algA    	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	UWaterlooATEK     	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	UWaterlooATNDEK   	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	udelRun2A         	0.4000	4	-0.3706
PKUICSTRunA3      	0.0294	79	udelRun1A         	0.2000	7	-0.1706
PKUICSTRunA3      	0.0294	79	umd_hcil_run01    	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	prnaTaskA3        	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	prnaTaskA2        	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	prnaTaskA1        	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	SNACSA            	0.3000	3	-0.2706
PKUICSTRunA3      	0.0294	79	SNACS_LA          	0.4000	2	-0.3706
PKUICSTRunA3      	0.0294	79	UWaterlooATDK     	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	QUDynExp          	0.3000	2	-0.2706
PKUICSTRunA3      	0.0294	79	QUDyn             	0.3000	2	-0.2706
PKUICSTRunA3      	0.0294	79	UWCMBP1           	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	UWCMBP2           	0.4000	1	-0.3706
PKUICSTRunA3      	0.0294	79	QUBaseline        	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	umd_hcil_run02    	0.5000	0	-0.4706
PKUICSTRunA3      	0.0294	79	udelRun3A         	0.2000	6	-0.1706
PKUICSTRunA2      	0.4000	2	hpclab_pi_algA    	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	UWaterlooATEK     	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	UWaterlooATNDEK   	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	udelRun2A         	0.4000	4	0.0000
PKUICSTRunA2      	0.4000	2	udelRun1A         	0.2000	7	0.2000
PKUICSTRunA2      	0.4000	2	umd_hcil_run01    	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	prnaTaskA3        	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	prnaTaskA2        	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	prnaTaskA1        	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	SNACSA            	0.3000	3	0.1000
PKUICSTRunA2      	0.4000	2	PKUICSTRunA3      	0.0294	79	0.3706
PKUICSTRunA2      	0.4000	2	SNACS_LA          	0.4000	2	0.0000
PKUICSTRunA2      	0.4000	2	UWaterlooATDK     	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	QUDynExp          	0.3000	2	0.1000
PKUICSTRunA2      	0.4000	2	QUDyn             	0.3000	2	0.1000
PKUICSTRunA2      	0.4000	2	UWCMBP1           	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	UWCMBP2           	0.4000	1	0.0000
PKUICSTRunA2      	0.4000	2	QUBaseline        	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	umd_hcil_run02    	0.5000	0	-0.1000
PKUICSTRunA2      	0.4000	2	udelRun3A         	0.2000	6	0.2000
PKUICSTRunA1      	0.0389	69	hpclab_pi_algA    	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	UWaterlooATEK     	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	UWaterlooATNDEK   	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	udelRun2A         	0.4000	4	-0.3611
PKUICSTRunA1      	0.0389	69	udelRun1A         	0.2000	7	-0.1611
PKUICSTRunA1      	0.0389	69	umd_hcil_run01    	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	prnaTaskA3        	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	prnaTaskA2        	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	prnaTaskA1        	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	SNACSA            	0.3000	3	-0.2611
PKUICSTRunA1      	0.0389	69	PKUICSTRunA3      	0.0294	79	0.0095
PKUICSTRunA1      	0.0389	69	PKUICSTRunA2      	0.4000	2	-0.3611
PKUICSTRunA1      	0.0389	69	SNACS_LA          	0.4000	2	-0.3611
PKUICSTRunA1      	0.0389	69	UWaterlooATDK     	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	QUDynExp          	0.3000	2	-0.2611
PKUICSTRunA1      	0.0389	69	QUDyn             	0.3000	2	-0.2611
PKUICSTRunA1      	0.0389	69	UWCMBP1           	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	UWCMBP2           	0.4000	1	-0.3611
PKUICSTRunA1      	0.0389	69	QUBaseline        	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	umd_hcil_run02    	0.5000	0	-0.4611
PKUICSTRunA1      	0.0389	69	udelRun3A         	0.2000	6	-0.1611
MPII_COMB_SORT    	0.0000	100	hpclab_pi_algA    	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	UWaterlooATEK     	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	UWaterlooATNDEK   	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	udelRun2A         	0.4000	4	-0.4000
MPII_COMB_SORT    	0.0000	100	udelRun1A         	0.2000	7	-0.2000
MPII_COMB_SORT    	0.0000	100	MPII_HYBRID_PW    	0.0000	24	0.0000
MPII_COMB_SORT    	0.0000	100	umd_hcil_run01    	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	prnaTaskA3        	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	prnaTaskA2        	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	prnaTaskA1        	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	SNACSA            	0.3000	3	-0.3000
MPII_COMB_SORT    	0.0000	100	PKUICSTRunA3      	0.0294	79	-0.0294
MPII_COMB_SORT    	0.0000	100	PKUICSTRunA2      	0.4000	2	-0.4000
MPII_COMB_SORT    	0.0000	100	PKUICSTRunA1      	0.0389	69	-0.0389
MPII_COMB_SORT    	0.0000	100	SNACS_LA          	0.4000	2	-0.4000
MPII_COMB_SORT    	0.0000	100	UWaterlooATDK     	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	QUDynExp          	0.3000	2	-0.3000
MPII_COMB_SORT    	0.0000	100	QUDyn             	0.3000	2	-0.3000
MPII_COMB_SORT    	0.0000	100	UWCMBP1           	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	UWCMBP2           	0.4000	1	-0.4000
MPII_COMB_SORT    	0.0000	100	QUBaseline        	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	umd_hcil_run02    	0.5000	0	-0.5000
MPII_COMB_SORT    	0.0000	100	MPII_LUC_SORT     	0.0044	98	-0.0044
MPII_COMB_SORT    	0.0000	100	udelRun3A         	0.2000	6	-0.2000
SNACS_LA          	0.4000	2	hpclab_pi_algA    	0.5000	0	-0.1000
SNACS_LA          	0.4000	2	UWaterlooATEK     	0.5000	0	-0.1000
