hpclab_pi_algA    	0.1000	16	udelRun2A         	0.0000	5	0.1000
hpclab_pi_algA    	0.1000	16	udelRun1A         	0.0000	11	0.1000
hpclab_pi_algA    	0.1000	16	umd_hcil_run01    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	16	prnaTaskA3        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	16	prnaTaskA2        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	16	prnaTaskA1        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	16	umd_hcil_run02    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	16	udelRun3A         	0.0000	6	0.1000
UWaterlooATEK     	0.2448	14	hpclab_pi_algA    	0.1000	16	0.1448
UWaterlooATEK     	0.2448	14	UWaterlooATNDEK   	0.2448	14	0.0000
UWaterlooATEK     	0.2448	14	udelRun2A         	0.0000	5	0.2448
UWaterlooATEK     	0.2448	14	udelRun1A         	0.0000	11	0.2448
UWaterlooATEK     	0.2448	14	umd_hcil_run01    	0.1000	0	0.1448
UWaterlooATEK     	0.2448	14	prnaTaskA3        	0.1000	0	0.1448
UWaterlooATEK     	0.2448	14	prnaTaskA2        	0.1000	0	0.1448
UWaterlooATEK     	0.2448	14	prnaTaskA1        	0.1000	0	0.1448
UWaterlooATEK     	0.2448	14	umd_hcil_run02    	0.1000	0	0.1448
UWaterlooATEK     	0.2448	14	udelRun3A         	0.0000	6	0.2448
UWaterlooATNDEK   	0.2448	14	hpclab_pi_algA    	0.1000	16	0.1448
UWaterlooATNDEK   	0.2448	14	udelRun2A         	0.0000	5	0.2448
UWaterlooATNDEK   	0.2448	14	udelRun1A         	0.0000	11	0.2448
UWaterlooATNDEK   	0.2448	14	umd_hcil_run01    	0.1000	0	0.1448
UWaterlooATNDEK   	0.2448	14	prnaTaskA3        	0.1000	0	0.1448
UWaterlooATNDEK   	0.2448	14	prnaTaskA2        	0.1000	0	0.1448
UWaterlooATNDEK   	0.2448	14	prnaTaskA1        	0.1000	0	0.1448
UWaterlooATNDEK   	0.2448	14	umd_hcil_run02    	0.1000	0	0.1448
UWaterlooATNDEK   	0.2448	14	udelRun3A         	0.0000	6	0.2448
udelRun2A         	0.0000	5	umd_hcil_run01    	0.1000	0	-0.1000
udelRun2A         	0.0000	5	umd_hcil_run02    	0.1000	0	-0.1000
udelRun2A         	0.0000	5	udelRun3A         	0.0000	6	0.0000
