MB226	623151700518416384	1437405917
MB226	623238606526775296	1437426637
MB226	623273784137678852	1437435024
MB226	623475999909543937	1437483236
MB226	623667369248980992	1437528862
MB226	623683206945091585	1437532638
MB226	623846336002048000	1437571531
MB226	623852228982521857	1437573331
MB226	623982042678755329	1437603886
MB226	624284124853964808	1437675908
MB226	624385442457194497	1437700064
MB226	624565705279688704	1437743042
MB226	624598307608748032	1437750815
MB226	624607312771026945	1437752962
MB226	624626996623056896	1437757655
MB226	624721255242072064	1437780128
MB226	624967385372585984	1437838810
MB226	625080598038642689	1437865802
MB226	625121450542923776	1437875542
MB226	625162462455795712	1437885320
MB226	625353370388287489	1437930836
MB226	625365378689040385	1437933699
MB226	625406940043046912	1437943608
MB226	625455698835435520	1437955233
MB226	625468583729098752	1437958305
MB226	625493762123407361	1437964308
MB226	625518328161914880	1437970165
MB226	625576087943294976	1437983936
MB226	625642966095429632	1437999881
MB226	625659655226654720	1438003860
MB226	625764017915740160	1438028742
MB226	625795278075990016	1438036195
MB226	625874885970141186	1438055175
MB226	626065701640536064	1438100669
MB226	626148941764141056	1438120515
MB226	626178197047144448	1438127490
MB226	626213013981245440	1438135791
MB226	626403036919922688	1438181096
MB226	626517893723877376	1438208480
MB227	623345766787088384	1437452186
MB236	623481116956033025	1437484456
MB236	623575002273570816	1437506840
MB236	623576088606867456	1437508640
MB236	623688210711973888	1437533831
MB236	623957812209553410	1437598109
MB236	624092927497760768	1437630323
MB236	624223299069833216	1437661406
MB236	626247524697919488	1438144019
MB236	626273411950456832	1438150191
MB236	626411551327653889	1438183126
MB242	623842926028701696	1437570718
MB242	623843676813307905	1437572518
MB242	623856448448110592	1437574318
MB242	623888794929000448	1437581654
MB242	624260842268266496	1437670357
MB242	624269235066376193	1437672358
MB242	624634701546934273	1437759492
MB242	624670713853702145	1437768078
MB242	624732361721143296	1437782776
MB242	624843020056182784	1437809159
MB242	624892315723780096	1437820912
MB242	624924104328482816	1437828491
MB242	624940365653487616	1437832368
MB242	624977107769102336	1437841128
MB242	625015535973957632	1437850290
MB242	625022204925870080	1437852090
MB242	625019608651542528	1437853890
MB242	625035345680273409	1437855690
MB242	625120355846221824	1437875281
MB242	625124344629342208	1437877081
MB242	625136835249876992	1437879210
MB242	625140131993923584	1437881010
MB242	625146347918901249	1437882810
MB242	625138391340974082	1437884610
MB242	625171941565988864	1437887580
MB242	625178778298417152	1437889380
MB242	625180388906901504	1437891180
MB242	625433796175794176	1437955199
MB242	625514431682756608	1437969236
MB242	625601270536126465	1437989940
MB242	625653955196948480	1438002501
MB242	625668463302975488	1438005960
MB242	625694069495341056	1438012065
MB242	625727070304342016	1438019933
MB242	625740106188627968	1438023041
MB242	625845051856453632	1438048062
MB242	625854577120677888	1438050333
MB242	625949687191875584	1438073009
MB242	625956016396480512	1438074809
MB242	625958767822180352	1438076609
MB242	625952342152622080	1438078409
MB242	625977122134360065	1438080209
MB242	625982276912857088	1438082009
MB242	625991646983753728	1438083809
MB242	626000719271702528	1438085609
MB242	626206361819435008	1438134205
MB242	626209725647073280	1438136005
MB242	626228587432030208	1438139504
MB242	626238716655345664	1438141919
MB242	626243238127607808	1438143719
MB242	626248124475015168	1438145519
MB242	626254965376446465	1438147319
MB242	626245607917682688	1438149119
MB242	626301878674927616	1438156978
MB243	623036642367029248	1437378485
MB243	623162165323804672	1437408412
MB243	623447210198454272	1437476372
MB243	623959846421954560	1437598594
MB243	623985284905086976	1437604659
MB243	623985947609317376	1437606459
MB243	624051928180330496	1437620548
MB243	624053647840653312	1437622348
MB243	624066310444593152	1437624148
MB243	624064498501058560	1437625948
MB243	624112141621137408	1437634904
MB243	624408796354473985	1437705632
MB243	624858576750792704	1437812868
MB243	625054270379937792	1437859525
MB243	625644622866481153	1438000276
MB243	625707914905452544	1438015366
MB243	626038660924751872	1438094222
MB243	626201722902327297	1438133099
MB243	626510033606586370	1438206606
MB246	623105013716529152	1437394786
MB246	623164287616446464	1437408918
MB246	623173171173306368	1437411036
MB246	623283472992468992	1437437334
MB246	623447768040914944	1437476505
MB246	623621810693783552	1437518000
MB246	623654064920920065	1437525690
MB246	623749120415502337	1437548353
MB246	623808721467084800	1437562563
MB246	623825083459506176	1437566464
MB246	623871854135091200	1437577615
MB246	624075475019788289	1437626162
MB246	624083163174862852	1437627995
MB246	624135277418692608	1437640420
MB246	624187441964974080	1437652857
MB246	624335094057046016	1437688060
MB246	624513041598652416	1437730486
MB246	624526434011365376	1437733679
MB246	624528694707666944	1437735479
MB246	624534860342767617	1437737279
MB246	624644050663153664	1437761721
MB246	624662673368711169	1437766161
MB246	624933763839950849	1437830794
MB246	624981830572179456	1437842254
MB246	624986192631738369	1437844054
MB246	625007063484137472	1437848270
MB246	625029674968686592	1437853661
MB246	625047781783285760	1437857978
MB246	625076575688638464	1437864843
MB246	625101087180197888	1437870687
MB246	625106137134690305	1437872487
MB246	625116132161257474	1437874287
MB246	625123484772003841	1437876087
MB246	625130434762924032	1437877887
MB246	625135887358251008	1437879687
MB246	625158880528613376	1437884466
MB246	625162282079686656	1437886266
MB246	625171304035938304	1437888066
MB246	625161434859749376	1437889866
MB246	625450447571058688	1437955200
MB246	625451177371676672	1437955201
MB246	625460358703128577	1437956344
MB246	625467052824723456	1437958144
MB246	625474090866860032	1437959944
MB246	625479388243427328	1437961744
MB246	625489467181150208	1437963544
MB246	625497281152831488	1437965295
MB246	625815695930953733	1438041599
MB246	625825154103406592	1438043318
MB246	625828375328854016	1438045118
MB246	625837401458343936	1438046918
MB246	625847362934550528	1438048718
MB246	625853725685387264	1438050518
MB246	625862076552998912	1438052121
MB246	625865381668880385	1438053921
MB246	625873157883301888	1438055290
MB246	625876173617168384	1438055482
MB246	626163194029932544	1438127999
MB246	626186220737957888	1438129799
MB246	626191597869268992	1438131599
MB246	626201269905039360	1438133399
MB246	626208249247870976	1438135199
MB246	626214855259746304	1438136999
MB246	626224112097083392	1438138799
MB246	626216537200816128	1438140599
MB246	626239404508618752	1438142399
MB246	626241669470359552	1438144199
MB246	626539506963845121	1438214399
MB248	623171740898848768	1437410695
MB248	623305409172869120	1437442564
MB248	623305816041353216	1437444364
MB248	623332835747704833	1437449103
MB248	623365953976410113	1437456999
MB248	623422338000908288	1437470442
MB248	623790736291409920	1437558275
MB248	623967517837537280	1437600423
MB248	624131603195908096	1437639544
MB248	624370326189813760	1437696460
MB248	624404337826099201	1437704569
MB248	624418116097830912	1437707854
MB248	624660999845457920	1437765762
MB248	624663180891914240	1437767562
MB248	624718050776993792	1437779364
MB248	624723759228784640	1437781164
MB248	624730075825463296	1437782964
MB248	624734349850619904	1437784764
MB248	624733171251187712	1437786564
MB248	624763412187377665	1437790179
MB248	624769556829990916	1437791979
MB248	624775953122787328	1437793779
MB248	624780705298448384	1437795579
MB248	624791237195902976	1437796813
MB248	624790373160714240	1437798613
MB248	624803597805584384	1437800413
MB248	625106711754448896	1437872028
MB248	625114580264456192	1437873904
MB248	625144225609445376	1437880972
MB248	625186047014629376	1437890943
MB248	625203126220382208	1437895015
MB248	625227386074853377	1437900799
MB248	625271690533187584	1437911362
MB248	625281488393637892	1437913698
MB248	625297464493346816	1437917507
MB248	625449734522695680	1437955199
MB248	625449218619129856	1437956999
MB248	625445888329187328	1437958799
MB248	625472140494663680	1437960599
MB248	625471335171551232	1437962399
MB248	625496077379219458	1437964860
MB248	625504193378435072	1437966795
MB248	625510602279096320	1437968595
MB248	625517141182279680	1437970395
MB248	625526318327730176	1437972195
MB248	625802605516689408	1438041599
MB248	625833232332754944	1438045244
MB248	625837057512902656	1438047044
MB248	625843407697674242	1438048844
MB248	625855478891982848	1438050644
MB248	625844150076751872	1438052444
MB248	625864828033363968	1438054244
MB248	625891243730563072	1438059075
MB248	625912278177681408	1438064090
MB248	625935187466129408	1438069552
MB248	626171754600382465	1438127999
MB248	626181451818663936	1438129799
MB248	626207519443189761	1438134481
MB248	626211701164240896	1438136281
MB248	626228197353324547	1438139411
MB248	626235096979234817	1438141211
MB248	626232500705214464	1438143011
MB248	626250649450205184	1438144811
MB248	626251819677696000	1438146611
MB248	626263655995170816	1438148411
MB249	623534615324659712	1437497211
MB249	623874727245910016	1437578300
MB249	624215510239027200	1437659549
MB249	624355318957481984	1437692882
MB249	625279227659743232	1437913159
MB249	625491824375898112	1437963846
MB249	625521540994609152	1437970931
MB253	623161695544999936	1437408300
MB253	623174882432409600	1437411444
MB253	623248291170422785	1437428946
MB253	623470840928202752	1437482006
MB253	623788488148828161	1437557739
MB253	623848026281525248	1437571934
MB253	624574706243407873	1437745188
MB253	624630989600485376	1437758607
