MB226	622972394043392000	1437446249
MB226	624927489132003328	1437826009
MB226	625322135414800384	1437920255
MB226	625550779500371969	1437974656
MB226	625676688307945472	1438004751
MB227	622924314707390464	1437434535
MB227	622925271025483776	1437435012
MB227	623291131766272000	1437436014
MB227	622942023079849984	1437438742
MB227	622944669668917248	1437439554
MB227	622947450504871936	1437440194
MB227	622948591363997696	1437440553
MB227	623327756420382721	1437444746
MB227	623339173349462016	1437447346
MB227	622979889256267776	1437447828
MB227	622979859900334080	1437448031
MB227	623345766787088384	1437449042
MB227	623347897480912896	1437449476
MB227	623657227396591616	1437523303
MB227	623679436244844544	1437528439
MB227	623699258517123076	1437533181
MB227	623746016634736640	1437544357
MB227	623753134360297473	1437546024
MB227	623766312850817024	1437549196
MB227	623798734837706752	1437557028
MB227	624002859038674944	1437605553
MB227	624017727838138369	1437609116
MB227	624029794859130880	1437612036
MB227	624068629890527232	1437621319
MB227	624082743761055744	1437624625
MB227	624102641539248128	1437629481
MB227	624149789676998656	1437640703
MB227	624161118492229633	1437643322
MB227	624173101639725056	1437646193
MB227	624208862279696384	1437654789
MB227	624357655205801984	1437690144
MB227	624366140266029056	1437692289
MB227	624430543799652352	1437707655
MB227	624435459561754624	1437708867
MB227	624461636208738304	1437715032
MB227	624481521391439872	1437719847
MB227	624482192471793664	1437719936
MB227	624496268560052224	1437723229
MB227	624635888555835393	1437756629
MB227	624636140226621440	1437756630
MB227	624767480636968960	1437787933
MB227	624785746822594560	1437792212
MB227	624984623974600704	1437839688
MB227	625052143884505088	1437855893
MB227	625100965566263296	1437867418
MB227	625124302657089536	1437873013
MB227	625145530042220544	1437878130
MB227	625160558225031168	1437881729
MB227	625178484680175617	1437885889
MB227	625214178198880256	1437894405
MB227	625285011604811776	1437911321
MB227	625314711509299200	1437918323
MB227	625314774423879680	1437918363
MB227	625320432539987968	1437919693
MB227	625463277938565120	1437953911
MB227	625478922679922688	1437957596
MB227	625482194249584640	1437958258
MB227	625509583037988864	1437964886
MB227	625558966764859392	1437976637
MB227	625575857243975681	1437980691
MB227	625624326604066817	1437992232
MB227	625626390231126016	1437992770
MB227	625668920473710592	1438002848
MB227	625678533810122753	1438005213
MB227	625805138880540672	1438035261
