hpclab_pi_algA    	0.0000	4	udelRun2A         	0.0000	3	0.0000
hpclab_pi_algA    	0.0000	4	udelRun1A         	0.0000	2	0.0000
hpclab_pi_algA    	0.0000	4	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	4	prnaTaskA3        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	4	prnaTaskA2        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	4	prnaTaskA1        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	4	umd_hcil_run02    	0.0000	4	0.0000
hpclab_pi_algA    	0.0000	4	udelRun3A         	0.0000	5	0.0000
UWaterlooATEK     	0.0000	2	hpclab_pi_algA    	0.0000	4	0.0000
UWaterlooATEK     	0.0000	2	UWaterlooATNDEK   	0.0000	2	0.0000
UWaterlooATEK     	0.0000	2	udelRun2A         	0.0000	3	0.0000
UWaterlooATEK     	0.0000	2	udelRun1A         	0.0000	2	0.0000
UWaterlooATEK     	0.0000	2	umd_hcil_run01    	0.0000	0	0.0000
UWaterlooATEK     	0.0000	2	prnaTaskA3        	0.0000	0	0.0000
UWaterlooATEK     	0.0000	2	prnaTaskA2        	0.0000	0	0.0000
UWaterlooATEK     	0.0000	2	prnaTaskA1        	0.0000	0	0.0000
UWaterlooATEK     	0.0000	2	umd_hcil_run02    	0.0000	4	0.0000
UWaterlooATEK     	0.0000	2	udelRun3A         	0.0000	5	0.0000
UWaterlooATNDEK   	0.0000	2	hpclab_pi_algA    	0.0000	4	0.0000
UWaterlooATNDEK   	0.0000	2	udelRun2A         	0.0000	3	0.0000
UWaterlooATNDEK   	0.0000	2	udelRun1A         	0.0000	2	0.0000
UWaterlooATNDEK   	0.0000	2	umd_hcil_run01    	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	2	prnaTaskA3        	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	2	prnaTaskA2        	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	2	prnaTaskA1        	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	2	umd_hcil_run02    	0.0000	4	0.0000
UWaterlooATNDEK   	0.0000	2	udelRun3A         	0.0000	5	0.0000
udelRun2A         	0.0000	3	umd_hcil_run01    	0.0000	0	0.0000
udelRun2A         	0.0000	3	umd_hcil_run02    	0.0000	4	0.0000
udelRun2A         	0.0000	3	udelRun3A         	0.0000	5	0.0000
udelRun1A         	0.0000	2	udelRun2A         	0.0000	3	0.0000
udelRun1A         	0.0000	2	umd_hcil_run01    	0.0000	0	0.0000
udelRun1A         	0.0000	2	umd_hcil_run02    	0.0000	4	0.0000
udelRun1A         	0.0000	2	udelRun3A         	0.0000	5	0.0000
MPII_HYBRID_PW    	0.0480	43	hpclab_pi_algA    	0.0000	4	0.0480
MPII_HYBRID_PW    	0.0480	43	UWaterlooATEK     	0.0000	2	0.0480
MPII_HYBRID_PW    	0.0480	43	UWaterlooATNDEK   	0.0000	2	0.0480
MPII_HYBRID_PW    	0.0480	43	udelRun2A         	0.0000	3	0.0480
MPII_HYBRID_PW    	0.0480	43	udelRun1A         	0.0000	2	0.0480
MPII_HYBRID_PW    	0.0480	43	umd_hcil_run01    	0.0000	0	0.0480
MPII_HYBRID_PW    	0.0480	43	prnaTaskA3        	0.0000	0	0.0480
MPII_HYBRID_PW    	0.0480	43	prnaTaskA2        	0.0000	0	0.0480
MPII_HYBRID_PW    	0.0480	43	prnaTaskA1        	0.0000	0	0.0480
MPII_HYBRID_PW    	0.0480	43	SNACSA            	0.0450	72	0.0030
MPII_HYBRID_PW    	0.0480	43	PKUICSTRunA3      	0.0500	69	-0.0020
MPII_HYBRID_PW    	0.0480	43	PKUICSTRunA2      	0.0000	5	0.0480
MPII_HYBRID_PW    	0.0480	43	PKUICSTRunA1      	0.0500	63	-0.0020
MPII_HYBRID_PW    	0.0480	43	SNACS_LA          	0.0333	12	0.0147
MPII_HYBRID_PW    	0.0480	43	UWaterlooATDK     	0.0000	2	0.0480
MPII_HYBRID_PW    	0.0480	43	QUDynExp          	0.0000	57	0.0480
MPII_HYBRID_PW    	0.0480	43	QUDyn             	0.0000	50	0.0480
MPII_HYBRID_PW    	0.0480	43	UWCMBP1           	0.0000	5	0.0480
MPII_HYBRID_PW    	0.0480	43	UWCMBP2           	0.0000	1	0.0480
MPII_HYBRID_PW    	0.0480	43	QUBaseline        	0.0000	17	0.0480
MPII_HYBRID_PW    	0.0480	43	umd_hcil_run02    	0.0000	4	0.0480
MPII_HYBRID_PW    	0.0480	43	MPII_LUC_SORT     	0.1071	97	-0.0591
MPII_HYBRID_PW    	0.0480	43	udelRun3A         	0.0000	5	0.0480
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	4	0.0000
ECNURUNA1         	0.1000	77	hpclab_pi_algA    	0.0000	4	0.1000
ECNURUNA1         	0.1000	77	UWaterlooATEK     	0.0000	2	0.1000
ECNURUNA1         	0.1000	77	UWaterlooATNDEK   	0.0000	2	0.1000
ECNURUNA1         	0.1000	77	udelRun2A         	0.0000	3	0.1000
ECNURUNA1         	0.1000	77	udelRun1A         	0.0000	2	0.1000
ECNURUNA1         	0.1000	77	MPII_HYBRID_PW    	0.0480	43	0.0520
ECNURUNA1         	0.1000	77	umd_hcil_run01    	0.0000	0	0.1000
ECNURUNA1         	0.1000	77	ECNURUNA2         	0.1000	69	0.0000
ECNURUNA1         	0.1000	77	ECNURUNA3         	0.1000	66	0.0000
ECNURUNA1         	0.1000	77	prnaTaskA3        	0.0000	0	0.1000
ECNURUNA1         	0.1000	77	prnaTaskA2        	0.0000	0	0.1000
ECNURUNA1         	0.1000	77	prnaTaskA1        	0.0000	0	0.1000
ECNURUNA1         	0.1000	77	SNACSA            	0.0450	72	0.0550
ECNURUNA1         	0.1000	77	PKUICSTRunA3      	0.0500	69	0.0500
ECNURUNA1         	0.1000	77	PKUICSTRunA2      	0.0000	5	0.1000
ECNURUNA1         	0.1000	77	PKUICSTRunA1      	0.0500	63	0.0500
ECNURUNA1         	0.1000	77	MPII_COMB_SORT    	0.0586	100	0.0414
ECNURUNA1         	0.1000	77	SNACS_LA          	0.0333	12	0.0667
ECNURUNA1         	0.1000	77	UWaterlooATDK     	0.0000	2	0.1000
ECNURUNA1         	0.1000	77	QUDynExp          	0.0000	57	0.1000
ECNURUNA1         	0.1000	77	IRIT-KLTFIDF      	0.0000	0	0.1000
ECNURUNA1         	0.1000	77	IritSigSDA        	0.0000	4	0.1000
ECNURUNA1         	0.1000	77	IRIT-RTNotif.33   	0.0000	30	0.1000
ECNURUNA1         	0.1000	77	QUDyn             	0.0000	50	0.1000
ECNURUNA1         	0.1000	77	UWCMBP1           	0.0000	5	0.1000
ECNURUNA1         	0.1000	77	UWCMBP2           	0.0000	1	0.1000
ECNURUNA1         	0.1000	77	QUBaseline        	0.0000	17	0.1000
ECNURUNA1         	0.1000	77	umd_hcil_run02    	0.0000	4	0.1000
ECNURUNA1         	0.1000	77	MPII_LUC_SORT     	0.1071	97	-0.0071
ECNURUNA1         	0.1000	77	udelRun3A         	0.0000	5	0.1000
ECNURUNA2         	0.1000	69	hpclab_pi_algA    	0.0000	4	0.1000
ECNURUNA2         	0.1000	69	UWaterlooATEK     	0.0000	2	0.1000
ECNURUNA2         	0.1000	69	UWaterlooATNDEK   	0.0000	2	0.1000
ECNURUNA2         	0.1000	69	udelRun2A         	0.0000	3	0.1000
ECNURUNA2         	0.1000	69	udelRun1A         	0.0000	2	0.1000
ECNURUNA2         	0.1000	69	MPII_HYBRID_PW    	0.0480	43	0.0520
ECNURUNA2         	0.1000	69	umd_hcil_run01    	0.0000	0	0.1000
ECNURUNA2         	0.1000	69	ECNURUNA3         	0.1000	66	0.0000
ECNURUNA2         	0.1000	69	prnaTaskA3        	0.0000	0	0.1000
ECNURUNA2         	0.1000	69	prnaTaskA2        	0.0000	0	0.1000
ECNURUNA2         	0.1000	69	prnaTaskA1        	0.0000	0	0.1000
ECNURUNA2         	0.1000	69	SNACSA            	0.0450	72	0.0550
ECNURUNA2         	0.1000	69	PKUICSTRunA3      	0.0500	69	0.0500
ECNURUNA2         	0.1000	69	PKUICSTRunA2      	0.0000	5	0.1000
ECNURUNA2         	0.1000	69	PKUICSTRunA1      	0.0500	63	0.0500
ECNURUNA2         	0.1000	69	MPII_COMB_SORT    	0.0586	100	0.0414
ECNURUNA2         	0.1000	69	SNACS_LA          	0.0333	12	0.0667
ECNURUNA2         	0.1000	69	UWaterlooATDK     	0.0000	2	0.1000
ECNURUNA2         	0.1000	69	QUDynExp          	0.0000	57	0.1000
ECNURUNA2         	0.1000	69	IRIT-KLTFIDF      	0.0000	0	0.1000
ECNURUNA2         	0.1000	69	IritSigSDA        	0.0000	4	0.1000
ECNURUNA2         	0.1000	69	IRIT-RTNotif.33   	0.0000	30	0.1000
ECNURUNA2         	0.1000	69	QUDyn             	0.0000	50	0.1000
ECNURUNA2         	0.1000	69	UWCMBP1           	0.0000	5	0.1000
ECNURUNA2         	0.1000	69	UWCMBP2           	0.0000	1	0.1000
ECNURUNA2         	0.1000	69	QUBaseline        	0.0000	17	0.1000
ECNURUNA2         	0.1000	69	umd_hcil_run02    	0.0000	4	0.1000
ECNURUNA2         	0.1000	69	MPII_LUC_SORT     	0.1071	97	-0.0071
ECNURUNA2         	0.1000	69	udelRun3A         	0.0000	5	0.1000
ECNURUNA3         	0.1000	66	hpclab_pi_algA    	0.0000	4	0.1000
ECNURUNA3         	0.1000	66	UWaterlooATEK     	0.0000	2	0.1000
ECNURUNA3         	0.1000	66	UWaterlooATNDEK   	0.0000	2	0.1000
ECNURUNA3         	0.1000	66	udelRun2A         	0.0000	3	0.1000
ECNURUNA3         	0.1000	66	udelRun1A         	0.0000	2	0.1000
ECNURUNA3         	0.1000	66	MPII_HYBRID_PW    	0.0480	43	0.0520
ECNURUNA3         	0.1000	66	umd_hcil_run01    	0.0000	0	0.1000
ECNURUNA3         	0.1000	66	prnaTaskA3        	0.0000	0	0.1000
ECNURUNA3         	0.1000	66	prnaTaskA2        	0.0000	0	0.1000
ECNURUNA3         	0.1000	66	prnaTaskA1        	0.0000	0	0.1000
ECNURUNA3         	0.1000	66	SNACSA            	0.0450	72	0.0550
ECNURUNA3         	0.1000	66	PKUICSTRunA3      	0.0500	69	0.0500
ECNURUNA3         	0.1000	66	PKUICSTRunA2      	0.0000	5	0.1000
ECNURUNA3         	0.1000	66	PKUICSTRunA1      	0.0500	63	0.0500
ECNURUNA3         	0.1000	66	MPII_COMB_SORT    	0.0586	100	0.0414
ECNURUNA3         	0.1000	66	SNACS_LA          	0.0333	12	0.0667
ECNURUNA3         	0.1000	66	UWaterlooATDK     	0.0000	2	0.1000
ECNURUNA3         	0.1000	66	QUDynExp          	0.0000	57	0.1000
ECNURUNA3         	0.1000	66	IRIT-KLTFIDF      	0.0000	0	0.1000
ECNURUNA3         	0.1000	66	IritSigSDA        	0.0000	4	0.1000
ECNURUNA3         	0.1000	66	IRIT-RTNotif.33   	0.0000	30	0.1000
ECNURUNA3         	0.1000	66	QUDyn             	0.0000	50	0.1000
ECNURUNA3         	0.1000	66	UWCMBP1           	0.0000	5	0.1000
ECNURUNA3         	0.1000	66	UWCMBP2           	0.0000	1	0.1000
ECNURUNA3         	0.1000	66	QUBaseline        	0.0000	17	0.1000
ECNURUNA3         	0.1000	66	umd_hcil_run02    	0.0000	4	0.1000
ECNURUNA3         	0.1000	66	MPII_LUC_SORT     	0.1071	97	-0.0071
ECNURUNA3         	0.1000	66	udelRun3A         	0.0000	5	0.1000
prnaTaskA3        	0.0000	0	udelRun2A         	0.0000	3	0.0000
prnaTaskA3        	0.0000	0	udelRun1A         	0.0000	2	0.0000
prnaTaskA3        	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
prnaTaskA3        	0.0000	0	umd_hcil_run02    	0.0000	4	0.0000
prnaTaskA3        	0.0000	0	udelRun3A         	0.0000	5	0.0000
prnaTaskA2        	0.0000	0	udelRun2A         	0.0000	3	0.0000
prnaTaskA2        	0.0000	0	udelRun1A         	0.0000	2	0.0000
prnaTaskA2        	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
prnaTaskA2        	0.0000	0	prnaTaskA3        	0.0000	0	0.0000
prnaTaskA2        	0.0000	0	umd_hcil_run02    	0.0000	4	0.0000
prnaTaskA2        	0.0000	0	udelRun3A         	0.0000	5	0.0000
prnaTaskA1        	0.0000	0	udelRun2A         	0.0000	3	0.0000
prnaTaskA1        	0.0000	0	udelRun1A         	0.0000	2	0.0000
prnaTaskA1        	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
prnaTaskA1        	0.0000	0	prnaTaskA3        	0.0000	0	0.0000
prnaTaskA1        	0.0000	0	prnaTaskA2        	0.0000	0	0.0000
prnaTaskA1        	0.0000	0	umd_hcil_run02    	0.0000	4	0.0000
prnaTaskA1        	0.0000	0	udelRun3A         	0.0000	5	0.0000
SNACSA            	0.0450	72	hpclab_pi_algA    	0.0000	4	0.0450
SNACSA            	0.0450	72	UWaterlooATEK     	0.0000	2	0.0450
SNACSA            	0.0450	72	UWaterlooATNDEK   	0.0000	2	0.0450
SNACSA            	0.0450	72	udelRun2A         	0.0000	3	0.0450
SNACSA            	0.0450	72	udelRun1A         	0.0000	2	0.0450
SNACSA            	0.0450	72	umd_hcil_run01    	0.0000	0	0.0450
SNACSA            	0.0450	72	prnaTaskA3        	0.0000	0	0.0450
SNACSA            	0.0450	72	prnaTaskA2        	0.0000	0	0.0450
SNACSA            	0.0450	72	prnaTaskA1        	0.0000	0	0.0450
SNACSA            	0.0450	72	SNACS_LA          	0.0333	12	0.0117
SNACSA            	0.0450	72	UWaterlooATDK     	0.0000	2	0.0450
SNACSA            	0.0450	72	UWCMBP1           	0.0000	5	0.0450
SNACSA            	0.0450	72	UWCMBP2           	0.0000	1	0.0450
SNACSA            	0.0450	72	umd_hcil_run02    	0.0000	4	0.0450
SNACSA            	0.0450	72	udelRun3A         	0.0000	5	0.0450
PKUICSTRunA3      	0.0500	69	hpclab_pi_algA    	0.0000	4	0.0500
PKUICSTRunA3      	0.0500	69	UWaterlooATEK     	0.0000	2	0.0500
PKUICSTRunA3      	0.0500	69	UWaterlooATNDEK   	0.0000	2	0.0500
PKUICSTRunA3      	0.0500	69	udelRun2A         	0.0000	3	0.0500
PKUICSTRunA3      	0.0500	69	udelRun1A         	0.0000	2	0.0500
PKUICSTRunA3      	0.0500	69	umd_hcil_run01    	0.0000	0	0.0500
PKUICSTRunA3      	0.0500	69	prnaTaskA3        	0.0000	0	0.0500
PKUICSTRunA3      	0.0500	69	prnaTaskA2        	0.0000	0	0.0500
PKUICSTRunA3      	0.0500	69	prnaTaskA1        	0.0000	0	0.0500
PKUICSTRunA3      	0.0500	69	SNACSA            	0.0450	72	0.0050
