hpclab_pi_algA    	0.1000	0	udelRun2A         	0.1143	4	-0.0143
hpclab_pi_algA    	0.1000	0	udelRun1A         	0.1558	12	-0.0558
hpclab_pi_algA    	0.1000	0	umd_hcil_run01    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	prnaTaskA3        	0.1221	2	-0.0221
hpclab_pi_algA    	0.1000	0	prnaTaskA2        	0.1421	6	-0.0421
hpclab_pi_algA    	0.1000	0	prnaTaskA1        	0.1647	9	-0.0647
hpclab_pi_algA    	0.1000	0	umd_hcil_run02    	0.0000	4	0.1000
hpclab_pi_algA    	0.1000	0	udelRun3A         	0.2055	14	-0.1055
UWaterlooATEK     	0.1266	9	hpclab_pi_algA    	0.1000	0	0.0266
UWaterlooATEK     	0.1266	9	UWaterlooATNDEK   	0.1266	9	0.0000
UWaterlooATEK     	0.1266	9	udelRun2A         	0.1143	4	0.0123
UWaterlooATEK     	0.1266	9	udelRun1A         	0.1558	12	-0.0292
UWaterlooATEK     	0.1266	9	umd_hcil_run01    	0.1000	0	0.0266
UWaterlooATEK     	0.1266	9	prnaTaskA3        	0.1221	2	0.0045
UWaterlooATEK     	0.1266	9	prnaTaskA2        	0.1421	6	-0.0155
UWaterlooATEK     	0.1266	9	prnaTaskA1        	0.1647	9	-0.0381
UWaterlooATEK     	0.1266	9	umd_hcil_run02    	0.0000	4	0.1266
UWaterlooATEK     	0.1266	9	udelRun3A         	0.2055	14	-0.0789
UWaterlooATNDEK   	0.1266	9	hpclab_pi_algA    	0.1000	0	0.0266
UWaterlooATNDEK   	0.1266	9	udelRun2A         	0.1143	4	0.0123
UWaterlooATNDEK   	0.1266	9	udelRun1A         	0.1558	12	-0.0292
UWaterlooATNDEK   	0.1266	9	umd_hcil_run01    	0.1000	0	0.0266
UWaterlooATNDEK   	0.1266	9	prnaTaskA3        	0.1221	2	0.0045
UWaterlooATNDEK   	0.1266	9	prnaTaskA2        	0.1421	6	-0.0155
UWaterlooATNDEK   	0.1266	9	prnaTaskA1        	0.1647	9	-0.0381
UWaterlooATNDEK   	0.1266	9	umd_hcil_run02    	0.0000	4	0.1266
UWaterlooATNDEK   	0.1266	9	udelRun3A         	0.2055	14	-0.0789
udelRun2A         	0.1143	4	umd_hcil_run01    	0.1000	0	0.0143
udelRun2A         	0.1143	4	umd_hcil_run02    	0.0000	4	0.1143
udelRun2A         	0.1143	4	udelRun3A         	0.2055	14	-0.0912
