hpclab_pi_algA    	0.7000	1	udelRun2A         	0.7000	1	0.0000
hpclab_pi_algA    	0.7000	1	udelRun1A         	0.7000	2	0.0000
hpclab_pi_algA    	0.7000	1	umd_hcil_run01    	0.7000	0	0.0000
hpclab_pi_algA    	0.7000	1	prnaTaskA3        	0.7000	0	0.0000
hpclab_pi_algA    	0.7000	1	prnaTaskA2        	0.7000	0	0.0000
hpclab_pi_algA    	0.7000	1	prnaTaskA1        	0.7000	0	0.0000
hpclab_pi_algA    	0.7000	1	umd_hcil_run02    	0.7000	0	0.0000
hpclab_pi_algA    	0.7000	1	udelRun3A         	0.7000	3	0.0000
UWaterlooATEK     	0.7000	1	hpclab_pi_algA    	0.7000	1	0.0000
UWaterlooATEK     	0.7000	1	UWaterlooATNDEK   	0.7000	1	0.0000
UWaterlooATEK     	0.7000	1	udelRun2A         	0.7000	1	0.0000
UWaterlooATEK     	0.7000	1	udelRun1A         	0.7000	2	0.0000
UWaterlooATEK     	0.7000	1	umd_hcil_run01    	0.7000	0	0.0000
UWaterlooATEK     	0.7000	1	prnaTaskA3        	0.7000	0	0.0000
UWaterlooATEK     	0.7000	1	prnaTaskA2        	0.7000	0	0.0000
UWaterlooATEK     	0.7000	1	prnaTaskA1        	0.7000	0	0.0000
UWaterlooATEK     	0.7000	1	umd_hcil_run02    	0.7000	0	0.0000
UWaterlooATEK     	0.7000	1	udelRun3A         	0.7000	3	0.0000
UWaterlooATNDEK   	0.7000	1	hpclab_pi_algA    	0.7000	1	0.0000
UWaterlooATNDEK   	0.7000	1	udelRun2A         	0.7000	1	0.0000
UWaterlooATNDEK   	0.7000	1	udelRun1A         	0.7000	2	0.0000
UWaterlooATNDEK   	0.7000	1	umd_hcil_run01    	0.7000	0	0.0000
UWaterlooATNDEK   	0.7000	1	prnaTaskA3        	0.7000	0	0.0000
UWaterlooATNDEK   	0.7000	1	prnaTaskA2        	0.7000	0	0.0000
UWaterlooATNDEK   	0.7000	1	prnaTaskA1        	0.7000	0	0.0000
UWaterlooATNDEK   	0.7000	1	umd_hcil_run02    	0.7000	0	0.0000
UWaterlooATNDEK   	0.7000	1	udelRun3A         	0.7000	3	0.0000
udelRun2A         	0.7000	1	umd_hcil_run01    	0.7000	0	0.0000
udelRun2A         	0.7000	1	umd_hcil_run02    	0.7000	0	0.0000
udelRun2A         	0.7000	1	udelRun3A         	0.7000	3	0.0000
udelRun1A         	0.7000	2	udelRun2A         	0.7000	1	0.0000
udelRun1A         	0.7000	2	umd_hcil_run01    	0.7000	0	0.0000
udelRun1A         	0.7000	2	umd_hcil_run02    	0.7000	0	0.0000
udelRun1A         	0.7000	2	udelRun3A         	0.7000	3	0.0000
MPII_HYBRID_PW    	0.0000	23	hpclab_pi_algA    	0.7000	1	-0.7000
MPII_HYBRID_PW    	0.0000	23	UWaterlooATEK     	0.7000	1	-0.7000
MPII_HYBRID_PW    	0.0000	23	UWaterlooATNDEK   	0.7000	1	-0.7000
MPII_HYBRID_PW    	0.0000	23	udelRun2A         	0.7000	1	-0.7000
MPII_HYBRID_PW    	0.0000	23	udelRun1A         	0.7000	2	-0.7000
MPII_HYBRID_PW    	0.0000	23	umd_hcil_run01    	0.7000	0	-0.7000
MPII_HYBRID_PW    	0.0000	23	prnaTaskA3        	0.7000	0	-0.7000
MPII_HYBRID_PW    	0.0000	23	prnaTaskA2        	0.7000	0	-0.7000
MPII_HYBRID_PW    	0.0000	23	prnaTaskA1        	0.7000	0	-0.7000
MPII_HYBRID_PW    	0.0000	23	SNACSA            	0.8500	3	-0.8500
MPII_HYBRID_PW    	0.0000	23	PKUICSTRunA3      	0.1000	87	-0.1000
MPII_HYBRID_PW    	0.0000	23	PKUICSTRunA2      	0.7500	1	-0.7500
MPII_HYBRID_PW    	0.0000	23	PKUICSTRunA1      	0.1000	86	-0.1000
MPII_HYBRID_PW    	0.0000	23	SNACS_LA          	0.7000	0	-0.7000
MPII_HYBRID_PW    	0.0000	23	UWaterlooATDK     	0.7000	1	-0.7000
MPII_HYBRID_PW    	0.0000	23	QUDynExp          	0.5500	9	-0.5500
MPII_HYBRID_PW    	0.0000	23	QUDyn             	0.5500	10	-0.5500
MPII_HYBRID_PW    	0.0000	23	UWCMBP1           	0.7000	0	-0.7000
MPII_HYBRID_PW    	0.0000	23	UWCMBP2           	0.6000	1	-0.6000
MPII_HYBRID_PW    	0.0000	23	QUBaseline        	0.6000	1	-0.6000
MPII_HYBRID_PW    	0.0000	23	umd_hcil_run02    	0.7000	0	-0.7000
MPII_HYBRID_PW    	0.0000	23	MPII_LUC_SORT     	0.1485	84	-0.1485
MPII_HYBRID_PW    	0.0000	23	udelRun3A         	0.7000	3	-0.7000
umd_hcil_run01    	0.7000	0	umd_hcil_run02    	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	hpclab_pi_algA    	0.7000	1	0.0000
ECNURUNA1         	0.7000	12	UWaterlooATEK     	0.7000	1	0.0000
ECNURUNA1         	0.7000	12	UWaterlooATNDEK   	0.7000	1	0.0000
ECNURUNA1         	0.7000	12	udelRun2A         	0.7000	1	0.0000
ECNURUNA1         	0.7000	12	udelRun1A         	0.7000	2	0.0000
ECNURUNA1         	0.7000	12	MPII_HYBRID_PW    	0.0000	23	0.7000
ECNURUNA1         	0.7000	12	umd_hcil_run01    	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	ECNURUNA2         	0.7000	10	0.0000
ECNURUNA1         	0.7000	12	ECNURUNA3         	0.7000	10	0.0000
ECNURUNA1         	0.7000	12	prnaTaskA3        	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	prnaTaskA2        	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	prnaTaskA1        	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	SNACSA            	0.8500	3	-0.1500
ECNURUNA1         	0.7000	12	PKUICSTRunA3      	0.1000	87	0.6000
ECNURUNA1         	0.7000	12	PKUICSTRunA2      	0.7500	1	-0.0500
ECNURUNA1         	0.7000	12	PKUICSTRunA1      	0.1000	86	0.6000
ECNURUNA1         	0.7000	12	MPII_COMB_SORT    	0.0000	97	0.7000
ECNURUNA1         	0.7000	12	SNACS_LA          	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	UWaterlooATDK     	0.7000	1	0.0000
ECNURUNA1         	0.7000	12	QUDynExp          	0.5500	9	0.1500
ECNURUNA1         	0.7000	12	IRIT-KLTFIDF      	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	IritSigSDA        	0.6000	1	0.1000
ECNURUNA1         	0.7000	12	IRIT-RTNotif.33   	0.7000	50	0.0000
ECNURUNA1         	0.7000	12	QUDyn             	0.5500	10	0.1500
ECNURUNA1         	0.7000	12	UWCMBP1           	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	UWCMBP2           	0.6000	1	0.1000
ECNURUNA1         	0.7000	12	QUBaseline        	0.6000	1	0.1000
ECNURUNA1         	0.7000	12	umd_hcil_run02    	0.7000	0	0.0000
ECNURUNA1         	0.7000	12	MPII_LUC_SORT     	0.1485	84	0.5515
ECNURUNA1         	0.7000	12	udelRun3A         	0.7000	3	0.0000
ECNURUNA2         	0.7000	10	hpclab_pi_algA    	0.7000	1	0.0000
ECNURUNA2         	0.7000	10	UWaterlooATEK     	0.7000	1	0.0000
ECNURUNA2         	0.7000	10	UWaterlooATNDEK   	0.7000	1	0.0000
ECNURUNA2         	0.7000	10	udelRun2A         	0.7000	1	0.0000
ECNURUNA2         	0.7000	10	udelRun1A         	0.7000	2	0.0000
ECNURUNA2         	0.7000	10	MPII_HYBRID_PW    	0.0000	23	0.7000
ECNURUNA2         	0.7000	10	umd_hcil_run01    	0.7000	0	0.0000
ECNURUNA2         	0.7000	10	ECNURUNA3         	0.7000	10	0.0000
ECNURUNA2         	0.7000	10	prnaTaskA3        	0.7000	0	0.0000
ECNURUNA2         	0.7000	10	prnaTaskA2        	0.7000	0	0.0000
ECNURUNA2         	0.7000	10	prnaTaskA1        	0.7000	0	0.0000
ECNURUNA2         	0.7000	10	SNACSA            	0.8500	3	-0.1500
ECNURUNA2         	0.7000	10	PKUICSTRunA3      	0.1000	87	0.6000
ECNURUNA2         	0.7000	10	PKUICSTRunA2      	0.7500	1	-0.0500
ECNURUNA2         	0.7000	10	PKUICSTRunA1      	0.1000	86	0.6000
ECNURUNA2         	0.7000	10	MPII_COMB_SORT    	0.0000	97	0.7000
ECNURUNA2         	0.7000	10	SNACS_LA          	0.7000	0	0.0000
ECNURUNA2         	0.7000	10	UWaterlooATDK     	0.7000	1	0.0000
ECNURUNA2         	0.7000	10	QUDynExp          	0.5500	9	0.1500
ECNURUNA2         	0.7000	10	IRIT-KLTFIDF      	0.7000	0	0.0000
ECNURUNA2         	0.7000	10	IritSigSDA        	0.6000	1	0.1000
ECNURUNA2         	0.7000	10	IRIT-RTNotif.33   	0.7000	50	0.0000
ECNURUNA2         	0.7000	10	QUDyn             	0.5500	10	0.1500
ECNURUNA2         	0.7000	10	UWCMBP1           	0.7000	0	0.0000
ECNURUNA2         	0.7000	10	UWCMBP2           	0.6000	1	0.1000
ECNURUNA2         	0.7000	10	QUBaseline        	0.6000	1	0.1000
ECNURUNA2         	0.7000	10	umd_hcil_run02    	0.7000	0	0.0000
ECNURUNA2         	0.7000	10	MPII_LUC_SORT     	0.1485	84	0.5515
ECNURUNA2         	0.7000	10	udelRun3A         	0.7000	3	0.0000
ECNURUNA3         	0.7000	10	hpclab_pi_algA    	0.7000	1	0.0000
ECNURUNA3         	0.7000	10	UWaterlooATEK     	0.7000	1	0.0000
ECNURUNA3         	0.7000	10	UWaterlooATNDEK   	0.7000	1	0.0000
ECNURUNA3         	0.7000	10	udelRun2A         	0.7000	1	0.0000
ECNURUNA3         	0.7000	10	udelRun1A         	0.7000	2	0.0000
ECNURUNA3         	0.7000	10	MPII_HYBRID_PW    	0.0000	23	0.7000
ECNURUNA3         	0.7000	10	umd_hcil_run01    	0.7000	0	0.0000
ECNURUNA3         	0.7000	10	prnaTaskA3        	0.7000	0	0.0000
ECNURUNA3         	0.7000	10	prnaTaskA2        	0.7000	0	0.0000
ECNURUNA3         	0.7000	10	prnaTaskA1        	0.7000	0	0.0000
ECNURUNA3         	0.7000	10	SNACSA            	0.8500	3	-0.1500
ECNURUNA3         	0.7000	10	PKUICSTRunA3      	0.1000	87	0.6000
ECNURUNA3         	0.7000	10	PKUICSTRunA2      	0.7500	1	-0.0500
ECNURUNA3         	0.7000	10	PKUICSTRunA1      	0.1000	86	0.6000
ECNURUNA3         	0.7000	10	MPII_COMB_SORT    	0.0000	97	0.7000
ECNURUNA3         	0.7000	10	SNACS_LA          	0.7000	0	0.0000
ECNURUNA3         	0.7000	10	UWaterlooATDK     	0.7000	1	0.0000
ECNURUNA3         	0.7000	10	QUDynExp          	0.5500	9	0.1500
ECNURUNA3         	0.7000	10	IRIT-KLTFIDF      	0.7000	0	0.0000
ECNURUNA3         	0.7000	10	IritSigSDA        	0.6000	1	0.1000
ECNURUNA3         	0.7000	10	IRIT-RTNotif.33   	0.7000	50	0.0000
ECNURUNA3         	0.7000	10	QUDyn             	0.5500	10	0.1500
ECNURUNA3         	0.7000	10	UWCMBP1           	0.7000	0	0.0000
