hpclab_pi_algA    	0.3000	0	udelRun2A         	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	udelRun1A         	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	umd_hcil_run01    	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	prnaTaskA2        	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	prnaTaskA1        	0.3000	0	0.0000
hpclab_pi_algA    	0.3000	0	umd_hcil_run02    	0.1000	5	0.2000
hpclab_pi_algA    	0.3000	0	udelRun3A         	0.3000	3	0.0000
UWaterlooATEK     	0.3210	2	hpclab_pi_algA    	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	UWaterlooATNDEK   	0.3210	2	0.0000
UWaterlooATEK     	0.3210	2	udelRun2A         	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	udelRun1A         	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	umd_hcil_run01    	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	prnaTaskA3        	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	prnaTaskA2        	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	prnaTaskA1        	0.3000	0	0.0210
UWaterlooATEK     	0.3210	2	umd_hcil_run02    	0.1000	5	0.2210
UWaterlooATEK     	0.3210	2	udelRun3A         	0.3000	3	0.0210
UWaterlooATNDEK   	0.3210	2	hpclab_pi_algA    	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	udelRun2A         	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	udelRun1A         	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	umd_hcil_run01    	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	prnaTaskA3        	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	prnaTaskA2        	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	prnaTaskA1        	0.3000	0	0.0210
UWaterlooATNDEK   	0.3210	2	umd_hcil_run02    	0.1000	5	0.2210
UWaterlooATNDEK   	0.3210	2	udelRun3A         	0.3000	3	0.0210
udelRun2A         	0.3000	0	umd_hcil_run01    	0.3000	0	0.0000
udelRun2A         	0.3000	0	umd_hcil_run02    	0.1000	5	0.2000
udelRun2A         	0.3000	0	udelRun3A         	0.3000	3	0.0000
udelRun1A         	0.3000	0	udelRun2A         	0.3000	0	0.0000
udelRun1A         	0.3000	0	umd_hcil_run01    	0.3000	0	0.0000
udelRun1A         	0.3000	0	umd_hcil_run02    	0.1000	5	0.2000
udelRun1A         	0.3000	0	udelRun3A         	0.3000	3	0.0000
MPII_HYBRID_PW    	0.0870	40	hpclab_pi_algA    	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	UWaterlooATEK     	0.3210	2	-0.2340
MPII_HYBRID_PW    	0.0870	40	UWaterlooATNDEK   	0.3210	2	-0.2340
MPII_HYBRID_PW    	0.0870	40	udelRun2A         	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	udelRun1A         	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	umd_hcil_run01    	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	prnaTaskA3        	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	prnaTaskA2        	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	prnaTaskA1        	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	SNACSA            	0.0000	39	0.0870
MPII_HYBRID_PW    	0.0870	40	PKUICSTRunA3      	0.2333	85	-0.1463
MPII_HYBRID_PW    	0.0870	40	PKUICSTRunA2      	0.3833	88	-0.2963
MPII_HYBRID_PW    	0.0870	40	PKUICSTRunA1      	0.2333	83	-0.1463
MPII_HYBRID_PW    	0.0870	40	SNACS_LA          	0.3000	4	-0.2130
MPII_HYBRID_PW    	0.0870	40	UWaterlooATDK     	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	QUDynExp          	0.3500	5	-0.2630
MPII_HYBRID_PW    	0.0870	40	QUDyn             	0.2500	6	-0.1630
MPII_HYBRID_PW    	0.0870	40	UWCMBP1           	0.3500	34	-0.2630
MPII_HYBRID_PW    	0.0870	40	UWCMBP2           	0.0000	18	0.0870
MPII_HYBRID_PW    	0.0870	40	QUBaseline        	0.3000	0	-0.2130
MPII_HYBRID_PW    	0.0870	40	umd_hcil_run02    	0.1000	5	-0.0130
MPII_HYBRID_PW    	0.0870	40	MPII_LUC_SORT     	0.2542	99	-0.1672
MPII_HYBRID_PW    	0.0870	40	udelRun3A         	0.3000	3	-0.2130
umd_hcil_run01    	0.3000	0	umd_hcil_run02    	0.1000	5	0.2000
