hpclab_pi_algA    	0.5000	0	udelRun2A         	0.4000	2	0.1000
hpclab_pi_algA    	0.5000	0	udelRun1A         	0.4000	2	0.1000
hpclab_pi_algA    	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	umd_hcil_run02    	0.1000	12	0.4000
hpclab_pi_algA    	0.5000	0	udelRun3A         	0.3000	5	0.2000
UWaterlooATEK     	0.5000	0	hpclab_pi_algA    	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	UWaterlooATNDEK   	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	udelRun2A         	0.4000	2	0.1000
UWaterlooATEK     	0.5000	0	udelRun1A         	0.4000	2	0.1000
UWaterlooATEK     	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
UWaterlooATEK     	0.5000	0	umd_hcil_run02    	0.1000	12	0.4000
UWaterlooATEK     	0.5000	0	udelRun3A         	0.3000	5	0.2000
UWaterlooATNDEK   	0.5000	0	hpclab_pi_algA    	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	udelRun2A         	0.4000	2	0.1000
UWaterlooATNDEK   	0.5000	0	udelRun1A         	0.4000	2	0.1000
UWaterlooATNDEK   	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	prnaTaskA3        	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	prnaTaskA2        	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	prnaTaskA1        	0.5000	0	0.0000
UWaterlooATNDEK   	0.5000	0	umd_hcil_run02    	0.1000	12	0.4000
UWaterlooATNDEK   	0.5000	0	udelRun3A         	0.3000	5	0.2000
udelRun2A         	0.4000	2	umd_hcil_run01    	0.5000	0	-0.1000
udelRun2A         	0.4000	2	umd_hcil_run02    	0.1000	12	0.3000
udelRun2A         	0.4000	2	udelRun3A         	0.3000	5	0.1000
udelRun1A         	0.4000	2	udelRun2A         	0.4000	2	0.0000
udelRun1A         	0.4000	2	umd_hcil_run01    	0.5000	0	-0.1000
udelRun1A         	0.4000	2	umd_hcil_run02    	0.1000	12	0.3000
udelRun1A         	0.4000	2	udelRun3A         	0.3000	5	0.1000
MPII_HYBRID_PW    	0.0900	16	hpclab_pi_algA    	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	UWaterlooATEK     	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	UWaterlooATNDEK   	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	udelRun2A         	0.4000	2	-0.3100
MPII_HYBRID_PW    	0.0900	16	udelRun1A         	0.4000	2	-0.3100
MPII_HYBRID_PW    	0.0900	16	umd_hcil_run01    	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	prnaTaskA3        	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	prnaTaskA2        	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	prnaTaskA1        	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	SNACSA            	0.6000	5	-0.5100
MPII_HYBRID_PW    	0.0900	16	PKUICSTRunA3      	0.1000	99	-0.0100
MPII_HYBRID_PW    	0.0900	16	PKUICSTRunA2      	0.9000	2	-0.8100
MPII_HYBRID_PW    	0.0900	16	PKUICSTRunA1      	0.1000	95	-0.0100
MPII_HYBRID_PW    	0.0900	16	SNACS_LA          	0.7000	1	-0.6100
MPII_HYBRID_PW    	0.0900	16	UWaterlooATDK     	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	QUDynExp          	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	QUDyn             	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	UWCMBP1           	0.5000	1	-0.4100
MPII_HYBRID_PW    	0.0900	16	UWCMBP2           	0.0000	35	0.0900
MPII_HYBRID_PW    	0.0900	16	QUBaseline        	0.5000	0	-0.4100
MPII_HYBRID_PW    	0.0900	16	umd_hcil_run02    	0.1000	12	-0.0100
MPII_HYBRID_PW    	0.0900	16	MPII_LUC_SORT     	0.1000	71	-0.0100
MPII_HYBRID_PW    	0.0900	16	udelRun3A         	0.3000	5	-0.2100
umd_hcil_run01    	0.5000	0	umd_hcil_run02    	0.1000	12	0.4000
ECNURUNA1         	0.4000	10	hpclab_pi_algA    	0.5000	0	-0.1000
ECNURUNA1         	0.4000	10	UWaterlooATEK     	0.5000	0	-0.1000
ECNURUNA1         	0.4000	10	UWaterlooATNDEK   	0.5000	0	-0.1000
ECNURUNA1         	0.4000	10	udelRun2A         	0.4000	2	0.0000
ECNURUNA1         	0.4000	10	udelRun1A         	0.4000	2	0.0000
