hpclab_pi_algA    	0.0000	0	udelRun2A         	0.0250	5	-0.0250
hpclab_pi_algA    	0.0000	0	udelRun1A         	0.0250	5	-0.0250
hpclab_pi_algA    	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA3        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA2        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA1        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	udelRun3A         	0.0250	10	-0.0250
UWaterlooATEK     	0.0200	2	hpclab_pi_algA    	0.0000	0	0.0200
UWaterlooATEK     	0.0200	2	UWaterlooATNDEK   	0.0200	2	0.0000
UWaterlooATEK     	0.0200	2	udelRun2A         	0.0250	5	-0.0050
UWaterlooATEK     	0.0200	2	udelRun1A         	0.0250	5	-0.0050
UWaterlooATEK     	0.0200	2	umd_hcil_run01    	0.0000	0	0.0200
UWaterlooATEK     	0.0200	2	prnaTaskA3        	0.0000	0	0.0200
UWaterlooATEK     	0.0200	2	prnaTaskA2        	0.0000	0	0.0200
UWaterlooATEK     	0.0200	2	prnaTaskA1        	0.0000	0	0.0200
UWaterlooATEK     	0.0200	2	umd_hcil_run02    	0.0000	0	0.0200
UWaterlooATEK     	0.0200	2	udelRun3A         	0.0250	10	-0.0050
UWaterlooATNDEK   	0.0200	2	hpclab_pi_algA    	0.0000	0	0.0200
UWaterlooATNDEK   	0.0200	2	udelRun2A         	0.0250	5	-0.0050
UWaterlooATNDEK   	0.0200	2	udelRun1A         	0.0250	5	-0.0050
UWaterlooATNDEK   	0.0200	2	umd_hcil_run01    	0.0000	0	0.0200
UWaterlooATNDEK   	0.0200	2	prnaTaskA3        	0.0000	0	0.0200
UWaterlooATNDEK   	0.0200	2	prnaTaskA2        	0.0000	0	0.0200
UWaterlooATNDEK   	0.0200	2	prnaTaskA1        	0.0000	0	0.0200
UWaterlooATNDEK   	0.0200	2	umd_hcil_run02    	0.0000	0	0.0200
UWaterlooATNDEK   	0.0200	2	udelRun3A         	0.0250	10	-0.0050
udelRun2A         	0.0250	5	umd_hcil_run01    	0.0000	0	0.0250
udelRun2A         	0.0250	5	umd_hcil_run02    	0.0000	0	0.0250
udelRun2A         	0.0250	5	udelRun3A         	0.0250	10	0.0000
udelRun1A         	0.0250	5	udelRun2A         	0.0250	5	0.0000
udelRun1A         	0.0250	5	umd_hcil_run01    	0.0000	0	0.0250
udelRun1A         	0.0250	5	umd_hcil_run02    	0.0000	0	0.0250
udelRun1A         	0.0250	5	udelRun3A         	0.0250	10	0.0000
MPII_HYBRID_PW    	0.0196	30	hpclab_pi_algA    	0.0000	0	0.0196
MPII_HYBRID_PW    	0.0196	30	UWaterlooATEK     	0.0200	2	-0.0004
MPII_HYBRID_PW    	0.0196	30	UWaterlooATNDEK   	0.0200	2	-0.0004
MPII_HYBRID_PW    	0.0196	30	udelRun2A         	0.0250	5	-0.0054
MPII_HYBRID_PW    	0.0196	30	udelRun1A         	0.0250	5	-0.0054
MPII_HYBRID_PW    	0.0196	30	umd_hcil_run01    	0.0000	0	0.0196
MPII_HYBRID_PW    	0.0196	30	prnaTaskA3        	0.0000	0	0.0196
MPII_HYBRID_PW    	0.0196	30	prnaTaskA2        	0.0000	0	0.0196
MPII_HYBRID_PW    	0.0196	30	prnaTaskA1        	0.0000	0	0.0196
MPII_HYBRID_PW    	0.0196	30	SNACSA            	0.0500	2	-0.0304
MPII_HYBRID_PW    	0.0196	30	PKUICSTRunA3      	0.0611	91	-0.0415
MPII_HYBRID_PW    	0.0196	30	PKUICSTRunA2      	0.0310	2	-0.0114
MPII_HYBRID_PW    	0.0196	30	PKUICSTRunA1      	0.0611	90	-0.0415
MPII_HYBRID_PW    	0.0196	30	SNACS_LA          	0.0333	1	-0.0137
MPII_HYBRID_PW    	0.0196	30	UWaterlooATDK     	0.0560	3	-0.0364
MPII_HYBRID_PW    	0.0196	30	QUDynExp          	0.0000	21	0.0196
MPII_HYBRID_PW    	0.0196	30	QUDyn             	0.0000	24	0.0196
MPII_HYBRID_PW    	0.0196	30	UWCMBP1           	0.0810	4	-0.0614
MPII_HYBRID_PW    	0.0196	30	UWCMBP2           	0.0250	1	-0.0054
MPII_HYBRID_PW    	0.0196	30	QUBaseline        	0.0000	6	0.0196
MPII_HYBRID_PW    	0.0196	30	umd_hcil_run02    	0.0000	0	0.0196
MPII_HYBRID_PW    	0.0196	30	MPII_LUC_SORT     	0.0749	89	-0.0553
MPII_HYBRID_PW    	0.0196	30	udelRun3A         	0.0250	10	-0.0054
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	26	hpclab_pi_algA    	0.0000	0	0.0000
ECNURUNA1         	0.0000	26	UWaterlooATEK     	0.0200	2	-0.0200
ECNURUNA1         	0.0000	26	UWaterlooATNDEK   	0.0200	2	-0.0200
ECNURUNA1         	0.0000	26	udelRun2A         	0.0250	5	-0.0250
ECNURUNA1         	0.0000	26	udelRun1A         	0.0250	5	-0.0250
ECNURUNA1         	0.0000	26	MPII_HYBRID_PW    	0.0196	30	-0.0196
ECNURUNA1         	0.0000	26	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	26	ECNURUNA2         	0.0000	21	0.0000
ECNURUNA1         	0.0000	26	ECNURUNA3         	0.0000	23	0.0000
ECNURUNA1         	0.0000	26	prnaTaskA3        	0.0000	0	0.0000
ECNURUNA1         	0.0000	26	prnaTaskA2        	0.0000	0	0.0000
ECNURUNA1         	0.0000	26	prnaTaskA1        	0.0000	0	0.0000
ECNURUNA1         	0.0000	26	SNACSA            	0.0500	2	-0.0500
