hpclab_pi_algA    	1.0000	50	udelRun2A         	0.7000	4	0.3000
hpclab_pi_algA    	1.0000	50	udelRun1A         	0.6000	5	0.4000
hpclab_pi_algA    	1.0000	50	umd_hcil_run01    	1.0000	0	0.0000
hpclab_pi_algA    	1.0000	50	prnaTaskA3        	1.0000	0	0.0000
hpclab_pi_algA    	1.0000	50	prnaTaskA2        	1.0000	0	0.0000
hpclab_pi_algA    	1.0000	50	prnaTaskA1        	1.0000	0	0.0000
hpclab_pi_algA    	1.0000	50	umd_hcil_run02    	0.9000	1	0.1000
hpclab_pi_algA    	1.0000	50	udelRun3A         	0.0000	20	1.0000
UWaterlooATEK     	0.9000	1	hpclab_pi_algA    	1.0000	50	-0.1000
UWaterlooATEK     	0.9000	1	UWaterlooATNDEK   	0.7000	5	0.2000
UWaterlooATEK     	0.9000	1	udelRun2A         	0.7000	4	0.2000
UWaterlooATEK     	0.9000	1	udelRun1A         	0.6000	5	0.3000
UWaterlooATEK     	0.9000	1	umd_hcil_run01    	1.0000	0	-0.1000
UWaterlooATEK     	0.9000	1	prnaTaskA3        	1.0000	0	-0.1000
UWaterlooATEK     	0.9000	1	prnaTaskA2        	1.0000	0	-0.1000
UWaterlooATEK     	0.9000	1	prnaTaskA1        	1.0000	0	-0.1000
UWaterlooATEK     	0.9000	1	umd_hcil_run02    	0.9000	1	0.0000
UWaterlooATEK     	0.9000	1	udelRun3A         	0.0000	20	0.9000
UWaterlooATNDEK   	0.7000	5	hpclab_pi_algA    	1.0000	50	-0.3000
UWaterlooATNDEK   	0.7000	5	udelRun2A         	0.7000	4	0.0000
UWaterlooATNDEK   	0.7000	5	udelRun1A         	0.6000	5	0.1000
UWaterlooATNDEK   	0.7000	5	umd_hcil_run01    	1.0000	0	-0.3000
UWaterlooATNDEK   	0.7000	5	prnaTaskA3        	1.0000	0	-0.3000
UWaterlooATNDEK   	0.7000	5	prnaTaskA2        	1.0000	0	-0.3000
UWaterlooATNDEK   	0.7000	5	prnaTaskA1        	1.0000	0	-0.3000
UWaterlooATNDEK   	0.7000	5	umd_hcil_run02    	0.9000	1	-0.2000
UWaterlooATNDEK   	0.7000	5	udelRun3A         	0.0000	20	0.7000
udelRun2A         	0.7000	4	umd_hcil_run01    	1.0000	0	-0.3000
udelRun2A         	0.7000	4	umd_hcil_run02    	0.9000	1	-0.2000
udelRun2A         	0.7000	4	udelRun3A         	0.0000	20	0.7000
udelRun1A         	0.6000	5	udelRun2A         	0.7000	4	-0.1000
udelRun1A         	0.6000	5	umd_hcil_run01    	1.0000	0	-0.4000
udelRun1A         	0.6000	5	umd_hcil_run02    	0.9000	1	-0.3000
udelRun1A         	0.6000	5	udelRun3A         	0.0000	20	0.6000
MPII_HYBRID_PW    	0.0000	32	hpclab_pi_algA    	1.0000	50	-1.0000
MPII_HYBRID_PW    	0.0000	32	UWaterlooATEK     	0.9000	1	-0.9000
MPII_HYBRID_PW    	0.0000	32	UWaterlooATNDEK   	0.7000	5	-0.7000
MPII_HYBRID_PW    	0.0000	32	udelRun2A         	0.7000	4	-0.7000
MPII_HYBRID_PW    	0.0000	32	udelRun1A         	0.6000	5	-0.6000
MPII_HYBRID_PW    	0.0000	32	umd_hcil_run01    	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	32	prnaTaskA3        	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	32	prnaTaskA2        	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	32	prnaTaskA1        	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	32	SNACSA            	1.0000	0	-1.0000
MPII_HYBRID_PW    	0.0000	32	PKUICSTRunA3      	0.0000	85	0.0000
MPII_HYBRID_PW    	0.0000	32	PKUICSTRunA2      	0.9000	1	-0.9000
MPII_HYBRID_PW    	0.0000	32	PKUICSTRunA1      	0.0000	83	0.0000
MPII_HYBRID_PW    	0.0000	32	SNACS_LA          	0.9000	1	-0.9000
MPII_HYBRID_PW    	0.0000	32	UWaterlooATDK     	0.9000	1	-0.9000
MPII_HYBRID_PW    	0.0000	32	QUDynExp          	0.0000	53	0.0000
MPII_HYBRID_PW    	0.0000	32	QUDyn             	0.0000	65	0.0000
MPII_HYBRID_PW    	0.0000	32	UWCMBP1           	0.8000	5	-0.8000
MPII_HYBRID_PW    	0.0000	32	UWCMBP2           	0.0000	98	0.0000
MPII_HYBRID_PW    	0.0000	32	QUBaseline        	0.5000	6	-0.5000
MPII_HYBRID_PW    	0.0000	32	umd_hcil_run02    	0.9000	1	-0.9000
MPII_HYBRID_PW    	0.0000	32	MPII_LUC_SORT     	0.0000	68	0.0000
MPII_HYBRID_PW    	0.0000	32	udelRun3A         	0.0000	20	0.0000
umd_hcil_run01    	1.0000	0	umd_hcil_run02    	0.9000	1	0.1000
ECNURUNA1         	0.9000	12	hpclab_pi_algA    	1.0000	50	-0.1000
ECNURUNA1         	0.9000	12	UWaterlooATEK     	0.9000	1	0.0000
ECNURUNA1         	0.9000	12	UWaterlooATNDEK   	0.7000	5	0.2000
ECNURUNA1         	0.9000	12	udelRun2A         	0.7000	4	0.2000
ECNURUNA1         	0.9000	12	udelRun1A         	0.6000	5	0.3000
ECNURUNA1         	0.9000	12	MPII_HYBRID_PW    	0.0000	32	0.9000
ECNURUNA1         	0.9000	12	umd_hcil_run01    	1.0000	0	-0.1000
ECNURUNA1         	0.9000	12	ECNURUNA2         	0.9000	12	0.0000
ECNURUNA1         	0.9000	12	ECNURUNA3         	0.9000	7	0.0000
ECNURUNA1         	0.9000	12	prnaTaskA3        	1.0000	0	-0.1000
ECNURUNA1         	0.9000	12	prnaTaskA2        	1.0000	0	-0.1000
ECNURUNA1         	0.9000	12	prnaTaskA1        	1.0000	0	-0.1000
ECNURUNA1         	0.9000	12	SNACSA            	1.0000	0	-0.1000
ECNURUNA1         	0.9000	12	PKUICSTRunA3      	0.0000	85	0.9000
ECNURUNA1         	0.9000	12	PKUICSTRunA2      	0.9000	1	0.0000
ECNURUNA1         	0.9000	12	PKUICSTRunA1      	0.0000	83	0.9000
ECNURUNA1         	0.9000	12	MPII_COMB_SORT    	0.0000	83	0.9000
ECNURUNA1         	0.9000	12	SNACS_LA          	0.9000	1	0.0000
ECNURUNA1         	0.9000	12	UWaterlooATDK     	0.9000	1	0.0000
ECNURUNA1         	0.9000	12	QUDynExp          	0.0000	53	0.9000
ECNURUNA1         	0.9000	12	IRIT-KLTFIDF      	0.9000	1	0.0000
ECNURUNA1         	0.9000	12	IritSigSDA        	1.0000	0	-0.1000
ECNURUNA1         	0.9000	12	IRIT-RTNotif.33   	0.2000	20	0.7000
ECNURUNA1         	0.9000	12	QUDyn             	0.0000	65	0.9000
ECNURUNA1         	0.9000	12	UWCMBP1           	0.8000	5	0.1000
ECNURUNA1         	0.9000	12	UWCMBP2           	0.0000	98	0.9000
ECNURUNA1         	0.9000	12	QUBaseline        	0.5000	6	0.4000
ECNURUNA1         	0.9000	12	umd_hcil_run02    	0.9000	1	0.0000
ECNURUNA1         	0.9000	12	MPII_LUC_SORT     	0.0000	68	0.9000
ECNURUNA1         	0.9000	12	udelRun3A         	0.0000	20	0.9000
ECNURUNA2         	0.9000	12	hpclab_pi_algA    	1.0000	50	-0.1000
ECNURUNA2         	0.9000	12	UWaterlooATEK     	0.9000	1	0.0000
ECNURUNA2         	0.9000	12	UWaterlooATNDEK   	0.7000	5	0.2000
ECNURUNA2         	0.9000	12	udelRun2A         	0.7000	4	0.2000
ECNURUNA2         	0.9000	12	udelRun1A         	0.6000	5	0.3000
ECNURUNA2         	0.9000	12	MPII_HYBRID_PW    	0.0000	32	0.9000
ECNURUNA2         	0.9000	12	umd_hcil_run01    	1.0000	0	-0.1000
ECNURUNA2         	0.9000	12	ECNURUNA3         	0.9000	7	0.0000
ECNURUNA2         	0.9000	12	prnaTaskA3        	1.0000	0	-0.1000
ECNURUNA2         	0.9000	12	prnaTaskA2        	1.0000	0	-0.1000
ECNURUNA2         	0.9000	12	prnaTaskA1        	1.0000	0	-0.1000
ECNURUNA2         	0.9000	12	SNACSA            	1.0000	0	-0.1000
ECNURUNA2         	0.9000	12	PKUICSTRunA3      	0.0000	85	0.9000
ECNURUNA2         	0.9000	12	PKUICSTRunA2      	0.9000	1	0.0000
ECNURUNA2         	0.9000	12	PKUICSTRunA1      	0.0000	83	0.9000
ECNURUNA2         	0.9000	12	MPII_COMB_SORT    	0.0000	83	0.9000
ECNURUNA2         	0.9000	12	SNACS_LA          	0.9000	1	0.0000
ECNURUNA2         	0.9000	12	UWaterlooATDK     	0.9000	1	0.0000
ECNURUNA2         	0.9000	12	QUDynExp          	0.0000	53	0.9000
ECNURUNA2         	0.9000	12	IRIT-KLTFIDF      	0.9000	1	0.0000
ECNURUNA2         	0.9000	12	IritSigSDA        	1.0000	0	-0.1000
ECNURUNA2         	0.9000	12	IRIT-RTNotif.33   	0.2000	20	0.7000
ECNURUNA2         	0.9000	12	QUDyn             	0.0000	65	0.9000
ECNURUNA2         	0.9000	12	UWCMBP1           	0.8000	5	0.1000
ECNURUNA2         	0.9000	12	UWCMBP2           	0.0000	98	0.9000
ECNURUNA2         	0.9000	12	QUBaseline        	0.5000	6	0.4000
ECNURUNA2         	0.9000	12	umd_hcil_run02    	0.9000	1	0.0000
ECNURUNA2         	0.9000	12	MPII_LUC_SORT     	0.0000	68	0.9000
ECNURUNA2         	0.9000	12	udelRun3A         	0.0000	20	0.9000
ECNURUNA3         	0.9000	7	hpclab_pi_algA    	1.0000	50	-0.1000
ECNURUNA3         	0.9000	7	UWaterlooATEK     	0.9000	1	0.0000
ECNURUNA3         	0.9000	7	UWaterlooATNDEK   	0.7000	5	0.2000
ECNURUNA3         	0.9000	7	udelRun2A         	0.7000	4	0.2000
ECNURUNA3         	0.9000	7	udelRun1A         	0.6000	5	0.3000
ECNURUNA3         	0.9000	7	MPII_HYBRID_PW    	0.0000	32	0.9000
ECNURUNA3         	0.9000	7	umd_hcil_run01    	1.0000	0	-0.1000
ECNURUNA3         	0.9000	7	prnaTaskA3        	1.0000	0	-0.1000
