hpclab_pi_algA    	0.5000	0	udelRun2A         	0.1200	16	0.3800
hpclab_pi_algA    	0.5000	0	udelRun1A         	0.1200	18	0.3800
hpclab_pi_algA    	0.5000	0	umd_hcil_run01    	0.5000	0	0.0000
hpclab_pi_algA    	0.5000	0	prnaTaskA3        	0.6000	2	-0.1000
hpclab_pi_algA    	0.5000	0	prnaTaskA2        	0.6000	2	-0.1000
hpclab_pi_algA    	0.5000	0	prnaTaskA1        	0.6000	2	-0.1000
hpclab_pi_algA    	0.5000	0	umd_hcil_run02    	0.5000	1	0.0000
hpclab_pi_algA    	0.5000	0	udelRun3A         	0.1200	41	0.3800
UWaterlooATEK     	0.5874	6	hpclab_pi_algA    	0.5000	0	0.0874
UWaterlooATEK     	0.5874	6	UWaterlooATNDEK   	0.5874	6	0.0000
UWaterlooATEK     	0.5874	6	udelRun2A         	0.1200	16	0.4674
UWaterlooATEK     	0.5874	6	udelRun1A         	0.1200	18	0.4674
UWaterlooATEK     	0.5874	6	umd_hcil_run01    	0.5000	0	0.0874
UWaterlooATEK     	0.5874	6	prnaTaskA3        	0.6000	2	-0.0126
UWaterlooATEK     	0.5874	6	prnaTaskA2        	0.6000	2	-0.0126
UWaterlooATEK     	0.5874	6	prnaTaskA1        	0.6000	2	-0.0126
UWaterlooATEK     	0.5874	6	umd_hcil_run02    	0.5000	1	0.0874
UWaterlooATEK     	0.5874	6	udelRun3A         	0.1200	41	0.4674
UWaterlooATNDEK   	0.5874	6	hpclab_pi_algA    	0.5000	0	0.0874
UWaterlooATNDEK   	0.5874	6	udelRun2A         	0.1200	16	0.4674
UWaterlooATNDEK   	0.5874	6	udelRun1A         	0.1200	18	0.4674
UWaterlooATNDEK   	0.5874	6	umd_hcil_run01    	0.5000	0	0.0874
UWaterlooATNDEK   	0.5874	6	prnaTaskA3        	0.6000	2	-0.0126
UWaterlooATNDEK   	0.5874	6	prnaTaskA2        	0.6000	2	-0.0126
UWaterlooATNDEK   	0.5874	6	prnaTaskA1        	0.6000	2	-0.0126
UWaterlooATNDEK   	0.5874	6	umd_hcil_run02    	0.5000	1	0.0874
UWaterlooATNDEK   	0.5874	6	udelRun3A         	0.1200	41	0.4674
udelRun2A         	0.1200	16	umd_hcil_run01    	0.5000	0	-0.3800
udelRun2A         	0.1200	16	umd_hcil_run02    	0.5000	1	-0.3800
udelRun2A         	0.1200	16	udelRun3A         	0.1200	41	0.0000
udelRun1A         	0.1200	18	udelRun2A         	0.1200	16	0.0000
udelRun1A         	0.1200	18	umd_hcil_run01    	0.5000	0	-0.3800
udelRun1A         	0.1200	18	umd_hcil_run02    	0.5000	1	-0.3800
udelRun1A         	0.1200	18	udelRun3A         	0.1200	41	0.0000
MPII_HYBRID_PW    	0.0651	19	hpclab_pi_algA    	0.5000	0	-0.4349
MPII_HYBRID_PW    	0.0651	19	UWaterlooATEK     	0.5874	6	-0.5223
MPII_HYBRID_PW    	0.0651	19	UWaterlooATNDEK   	0.5874	6	-0.5223
MPII_HYBRID_PW    	0.0651	19	udelRun2A         	0.1200	16	-0.0549
MPII_HYBRID_PW    	0.0651	19	udelRun1A         	0.1200	18	-0.0549
MPII_HYBRID_PW    	0.0651	19	umd_hcil_run01    	0.5000	0	-0.4349
MPII_HYBRID_PW    	0.0651	19	prnaTaskA3        	0.6000	2	-0.5349
MPII_HYBRID_PW    	0.0651	19	prnaTaskA2        	0.6000	2	-0.5349
MPII_HYBRID_PW    	0.0651	19	prnaTaskA1        	0.6000	2	-0.5349
MPII_HYBRID_PW    	0.0651	19	SNACSA            	0.5917	6	-0.5266
MPII_HYBRID_PW    	0.0651	19	PKUICSTRunA3      	0.2000	81	-0.1349
MPII_HYBRID_PW    	0.0651	19	PKUICSTRunA2      	0.6167	9	-0.5516
MPII_HYBRID_PW    	0.0651	19	PKUICSTRunA1      	0.2000	78	-0.1349
MPII_HYBRID_PW    	0.0651	19	SNACS_LA          	0.5667	1	-0.5016
MPII_HYBRID_PW    	0.0651	19	UWaterlooATDK     	0.6200	4	-0.5549
MPII_HYBRID_PW    	0.0651	19	QUDynExp          	0.6250	13	-0.5599
MPII_HYBRID_PW    	0.0651	19	QUDyn             	0.6500	14	-0.5849
MPII_HYBRID_PW    	0.0651	19	UWCMBP1           	0.6400	8	-0.5749
MPII_HYBRID_PW    	0.0651	19	UWCMBP2           	0.1200	20	-0.0549
MPII_HYBRID_PW    	0.0651	19	QUBaseline        	0.6917	8	-0.6266
MPII_HYBRID_PW    	0.0651	19	umd_hcil_run02    	0.5000	1	-0.4349
MPII_HYBRID_PW    	0.0651	19	MPII_LUC_SORT     	0.2101	94	-0.1450
MPII_HYBRID_PW    	0.0651	19	udelRun3A         	0.1200	41	-0.0549
umd_hcil_run01    	0.5000	0	umd_hcil_run02    	0.5000	1	0.0000
ECNURUNA1         	0.4000	37	hpclab_pi_algA    	0.5000	0	-0.1000
ECNURUNA1         	0.4000	37	UWaterlooATEK     	0.5874	6	-0.1874
ECNURUNA1         	0.4000	37	UWaterlooATNDEK   	0.5874	6	-0.1874
ECNURUNA1         	0.4000	37	udelRun2A         	0.1200	16	0.2800
ECNURUNA1         	0.4000	37	udelRun1A         	0.1200	18	0.2800
ECNURUNA1         	0.4000	37	MPII_HYBRID_PW    	0.0651	19	0.3349
ECNURUNA1         	0.4000	37	umd_hcil_run01    	0.5000	0	-0.1000
ECNURUNA1         	0.4000	37	ECNURUNA2         	0.4000	12	0.0000
