hpclab_pi_algA    	0.1000	5	udelRun2A         	0.0400	41	0.0600
hpclab_pi_algA    	0.1000	5	udelRun1A         	0.0733	76	0.0267
hpclab_pi_algA    	0.1000	5	umd_hcil_run01    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	5	prnaTaskA3        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	5	prnaTaskA2        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	5	prnaTaskA1        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	5	umd_hcil_run02    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	5	udelRun3A         	0.0000	78	0.1000
UWaterlooATEK     	0.0153	6	hpclab_pi_algA    	0.1000	5	-0.0847
UWaterlooATEK     	0.0153	6	UWaterlooATNDEK   	0.0153	8	0.0000
UWaterlooATEK     	0.0153	6	udelRun2A         	0.0400	41	-0.0247
UWaterlooATEK     	0.0153	6	udelRun1A         	0.0733	76	-0.0580
UWaterlooATEK     	0.0153	6	umd_hcil_run01    	0.1000	0	-0.0847
UWaterlooATEK     	0.0153	6	prnaTaskA3        	0.1000	0	-0.0847
UWaterlooATEK     	0.0153	6	prnaTaskA2        	0.1000	0	-0.0847
UWaterlooATEK     	0.0153	6	prnaTaskA1        	0.1000	0	-0.0847
UWaterlooATEK     	0.0153	6	umd_hcil_run02    	0.1000	0	-0.0847
UWaterlooATEK     	0.0153	6	udelRun3A         	0.0000	78	0.0153
UWaterlooATNDEK   	0.0153	8	hpclab_pi_algA    	0.1000	5	-0.0847
UWaterlooATNDEK   	0.0153	8	udelRun2A         	0.0400	41	-0.0247
UWaterlooATNDEK   	0.0153	8	udelRun1A         	0.0733	76	-0.0580
UWaterlooATNDEK   	0.0153	8	umd_hcil_run01    	0.1000	0	-0.0847
UWaterlooATNDEK   	0.0153	8	prnaTaskA3        	0.1000	0	-0.0847
UWaterlooATNDEK   	0.0153	8	prnaTaskA2        	0.1000	0	-0.0847
UWaterlooATNDEK   	0.0153	8	prnaTaskA1        	0.1000	0	-0.0847
UWaterlooATNDEK   	0.0153	8	umd_hcil_run02    	0.1000	0	-0.0847
UWaterlooATNDEK   	0.0153	8	udelRun3A         	0.0000	78	0.0153
udelRun2A         	0.0400	41	umd_hcil_run01    	0.1000	0	-0.0600
udelRun2A         	0.0400	41	umd_hcil_run02    	0.1000	0	-0.0600
udelRun2A         	0.0400	41	udelRun3A         	0.0000	78	0.0400
udelRun1A         	0.0733	76	udelRun2A         	0.0400	41	0.0333
udelRun1A         	0.0733	76	umd_hcil_run01    	0.1000	0	-0.0267
udelRun1A         	0.0733	76	umd_hcil_run02    	0.1000	0	-0.0267
udelRun1A         	0.0733	76	udelRun3A         	0.0000	78	0.0733
MPII_HYBRID_PW    	0.0600	28	hpclab_pi_algA    	0.1000	5	-0.0400
MPII_HYBRID_PW    	0.0600	28	UWaterlooATEK     	0.0153	6	0.0447
MPII_HYBRID_PW    	0.0600	28	UWaterlooATNDEK   	0.0153	8	0.0447
MPII_HYBRID_PW    	0.0600	28	udelRun2A         	0.0400	41	0.0200
MPII_HYBRID_PW    	0.0600	28	udelRun1A         	0.0733	76	-0.0133
MPII_HYBRID_PW    	0.0600	28	umd_hcil_run01    	0.1000	0	-0.0400
MPII_HYBRID_PW    	0.0600	28	prnaTaskA3        	0.1000	0	-0.0400
MPII_HYBRID_PW    	0.0600	28	prnaTaskA2        	0.1000	0	-0.0400
MPII_HYBRID_PW    	0.0600	28	prnaTaskA1        	0.1000	0	-0.0400
MPII_HYBRID_PW    	0.0600	28	SNACSA            	0.2000	2	-0.1400
MPII_HYBRID_PW    	0.0600	28	PKUICSTRunA3      	0.1333	68	-0.0733
MPII_HYBRID_PW    	0.0600	28	PKUICSTRunA2      	0.1000	2	-0.0400
MPII_HYBRID_PW    	0.0600	28	PKUICSTRunA1      	0.1333	62	-0.0733
MPII_HYBRID_PW    	0.0600	28	SNACS_LA          	0.2000	3	-0.1400
MPII_HYBRID_PW    	0.0600	28	UWaterlooATDK     	0.0333	6	0.0267
MPII_HYBRID_PW    	0.0600	28	QUDynExp          	0.0000	77	0.0600
MPII_HYBRID_PW    	0.0600	28	QUDyn             	0.0000	77	0.0600
MPII_HYBRID_PW    	0.0600	28	UWCMBP1           	0.0200	14	0.0400
MPII_HYBRID_PW    	0.0600	28	UWCMBP2           	0.2100	19	-0.1500
MPII_HYBRID_PW    	0.0600	28	QUBaseline        	0.1000	1	-0.0400
MPII_HYBRID_PW    	0.0600	28	umd_hcil_run02    	0.1000	0	-0.0400
MPII_HYBRID_PW    	0.0600	28	MPII_LUC_SORT     	0.1229	83	-0.0629
MPII_HYBRID_PW    	0.0600	28	udelRun3A         	0.0000	78	0.0600
umd_hcil_run01    	0.1000	0	umd_hcil_run02    	0.1000	0	0.0000
ECNURUNA1         	0.1000	1	hpclab_pi_algA    	0.1000	5	0.0000
ECNURUNA1         	0.1000	1	UWaterlooATEK     	0.0153	6	0.0847
ECNURUNA1         	0.1000	1	UWaterlooATNDEK   	0.0153	8	0.0847
ECNURUNA1         	0.1000	1	udelRun2A         	0.0400	41	0.0600
ECNURUNA1         	0.1000	1	udelRun1A         	0.0733	76	0.0267
ECNURUNA1         	0.1000	1	MPII_HYBRID_PW    	0.0600	28	0.0400
ECNURUNA1         	0.1000	1	umd_hcil_run01    	0.1000	0	0.0000
ECNURUNA1         	0.1000	1	ECNURUNA2         	0.1000	1	0.0000
ECNURUNA1         	0.1000	1	ECNURUNA3         	0.1000	0	0.0000
ECNURUNA1         	0.1000	1	prnaTaskA3        	0.1000	0	0.0000
ECNURUNA1         	0.1000	1	prnaTaskA2        	0.1000	0	0.0000
ECNURUNA1         	0.1000	1	prnaTaskA1        	0.1000	0	0.0000
ECNURUNA1         	0.1000	1	SNACSA            	0.2000	2	-0.1000
ECNURUNA1         	0.1000	1	PKUICSTRunA3      	0.1333	68	-0.0333
ECNURUNA1         	0.1000	1	PKUICSTRunA2      	0.1000	2	0.0000
ECNURUNA1         	0.1000	1	PKUICSTRunA1      	0.1333	62	-0.0333
