hpclab_pi_algA    	0.0000	13	udelRun2A         	0.0000	2	0.0000
hpclab_pi_algA    	0.0000	13	udelRun1A         	0.0000	4	0.0000
hpclab_pi_algA    	0.0000	13	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	13	prnaTaskA3        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	13	prnaTaskA2        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	13	prnaTaskA1        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	13	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	13	udelRun3A         	0.0311	23	-0.0311
UWaterlooATEK     	0.0000	1	hpclab_pi_algA    	0.0000	13	0.0000
UWaterlooATEK     	0.0000	1	UWaterlooATNDEK   	0.0000	1	0.0000
UWaterlooATEK     	0.0000	1	udelRun2A         	0.0000	2	0.0000
UWaterlooATEK     	0.0000	1	udelRun1A         	0.0000	4	0.0000
UWaterlooATEK     	0.0000	1	umd_hcil_run01    	0.0000	0	0.0000
UWaterlooATEK     	0.0000	1	prnaTaskA3        	0.0000	0	0.0000
UWaterlooATEK     	0.0000	1	prnaTaskA2        	0.0000	0	0.0000
UWaterlooATEK     	0.0000	1	prnaTaskA1        	0.0000	0	0.0000
UWaterlooATEK     	0.0000	1	umd_hcil_run02    	0.0000	0	0.0000
UWaterlooATEK     	0.0000	1	udelRun3A         	0.0311	23	-0.0311
UWaterlooATNDEK   	0.0000	1	hpclab_pi_algA    	0.0000	13	0.0000
UWaterlooATNDEK   	0.0000	1	udelRun2A         	0.0000	2	0.0000
UWaterlooATNDEK   	0.0000	1	udelRun1A         	0.0000	4	0.0000
UWaterlooATNDEK   	0.0000	1	umd_hcil_run01    	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	1	prnaTaskA3        	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	1	prnaTaskA2        	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	1	prnaTaskA1        	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	1	umd_hcil_run02    	0.0000	0	0.0000
UWaterlooATNDEK   	0.0000	1	udelRun3A         	0.0311	23	-0.0311
udelRun2A         	0.0000	2	umd_hcil_run01    	0.0000	0	0.0000
udelRun2A         	0.0000	2	umd_hcil_run02    	0.0000	0	0.0000
udelRun2A         	0.0000	2	udelRun3A         	0.0311	23	-0.0311
udelRun1A         	0.0000	4	udelRun2A         	0.0000	2	0.0000
udelRun1A         	0.0000	4	umd_hcil_run01    	0.0000	0	0.0000
udelRun1A         	0.0000	4	umd_hcil_run02    	0.0000	0	0.0000
udelRun1A         	0.0000	4	udelRun3A         	0.0311	23	-0.0311
MPII_HYBRID_PW    	0.0215	30	hpclab_pi_algA    	0.0000	13	0.0215
MPII_HYBRID_PW    	0.0215	30	UWaterlooATEK     	0.0000	1	0.0215
MPII_HYBRID_PW    	0.0215	30	UWaterlooATNDEK   	0.0000	1	0.0215
MPII_HYBRID_PW    	0.0215	30	udelRun2A         	0.0000	2	0.0215
MPII_HYBRID_PW    	0.0215	30	udelRun1A         	0.0000	4	0.0215
