hpclab_pi_algA    	0.0000	0	udelRun2A         	0.0258	24	-0.0258
hpclab_pi_algA    	0.0000	0	udelRun1A         	0.0598	42	-0.0598
hpclab_pi_algA    	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA3        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA2        	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA1        	0.0271	2	-0.0271
hpclab_pi_algA    	0.0000	0	umd_hcil_run02    	0.0000	3	0.0000
hpclab_pi_algA    	0.0000	0	udelRun3A         	0.0400	33	-0.0400
UWaterlooATEK     	0.0128	6	hpclab_pi_algA    	0.0000	0	0.0128
UWaterlooATEK     	0.0128	6	UWaterlooATNDEK   	0.0320	11	-0.0192
UWaterlooATEK     	0.0128	6	udelRun2A         	0.0258	24	-0.0130
UWaterlooATEK     	0.0128	6	udelRun1A         	0.0598	42	-0.0470
UWaterlooATEK     	0.0128	6	umd_hcil_run01    	0.0000	0	0.0128
UWaterlooATEK     	0.0128	6	prnaTaskA3        	0.0000	0	0.0128
UWaterlooATEK     	0.0128	6	prnaTaskA2        	0.0000	0	0.0128
UWaterlooATEK     	0.0128	6	prnaTaskA1        	0.0271	2	-0.0143
UWaterlooATEK     	0.0128	6	umd_hcil_run02    	0.0000	3	0.0128
UWaterlooATEK     	0.0128	6	udelRun3A         	0.0400	33	-0.0272
UWaterlooATNDEK   	0.0320	11	hpclab_pi_algA    	0.0000	0	0.0320
UWaterlooATNDEK   	0.0320	11	udelRun2A         	0.0258	24	0.0062
UWaterlooATNDEK   	0.0320	11	udelRun1A         	0.0598	42	-0.0278
UWaterlooATNDEK   	0.0320	11	umd_hcil_run01    	0.0000	0	0.0320
UWaterlooATNDEK   	0.0320	11	prnaTaskA3        	0.0000	0	0.0320
UWaterlooATNDEK   	0.0320	11	prnaTaskA2        	0.0000	0	0.0320
UWaterlooATNDEK   	0.0320	11	prnaTaskA1        	0.0271	2	0.0049
UWaterlooATNDEK   	0.0320	11	umd_hcil_run02    	0.0000	3	0.0320
UWaterlooATNDEK   	0.0320	11	udelRun3A         	0.0400	33	-0.0080
udelRun2A         	0.0258	24	umd_hcil_run01    	0.0000	0	0.0258
udelRun2A         	0.0258	24	umd_hcil_run02    	0.0000	3	0.0258
udelRun2A         	0.0258	24	udelRun3A         	0.0400	33	-0.0142
udelRun1A         	0.0598	42	udelRun2A         	0.0258	24	0.0340
udelRun1A         	0.0598	42	umd_hcil_run01    	0.0000	0	0.0598
udelRun1A         	0.0598	42	umd_hcil_run02    	0.0000	3	0.0598
udelRun1A         	0.0598	42	udelRun3A         	0.0400	33	0.0198
MPII_HYBRID_PW    	0.0668	19	hpclab_pi_algA    	0.0000	0	0.0668
MPII_HYBRID_PW    	0.0668	19	UWaterlooATEK     	0.0128	6	0.0540
MPII_HYBRID_PW    	0.0668	19	UWaterlooATNDEK   	0.0320	11	0.0348
MPII_HYBRID_PW    	0.0668	19	udelRun2A         	0.0258	24	0.0410
MPII_HYBRID_PW    	0.0668	19	udelRun1A         	0.0598	42	0.0070
MPII_HYBRID_PW    	0.0668	19	umd_hcil_run01    	0.0000	0	0.0668
MPII_HYBRID_PW    	0.0668	19	prnaTaskA3        	0.0000	0	0.0668
MPII_HYBRID_PW    	0.0668	19	prnaTaskA2        	0.0000	0	0.0668
MPII_HYBRID_PW    	0.0668	19	prnaTaskA1        	0.0271	2	0.0397
MPII_HYBRID_PW    	0.0668	19	SNACSA            	0.3511	100	-0.2843
MPII_HYBRID_PW    	0.0668	19	PKUICSTRunA3      	0.1025	15	-0.0357
MPII_HYBRID_PW    	0.0668	19	PKUICSTRunA2      	0.0000	0	0.0668
MPII_HYBRID_PW    	0.0668	19	PKUICSTRunA1      	0.0775	11	-0.0107
