hpclab_pi_algA    	0.0000	18	udelRun2A         	0.2241	62	-0.2241
hpclab_pi_algA    	0.0000	18	udelRun1A         	0.2751	79	-0.2751
hpclab_pi_algA    	0.0000	18	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	18	prnaTaskA3        	0.0200	2	-0.0200
hpclab_pi_algA    	0.0000	18	prnaTaskA2        	0.0271	4	-0.0271
hpclab_pi_algA    	0.0000	18	prnaTaskA1        	0.0321	7	-0.0321
hpclab_pi_algA    	0.0000	18	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	18	udelRun3A         	0.0400	6	-0.0400
UWaterlooATEK     	0.0442	10	hpclab_pi_algA    	0.0000	18	0.0442
UWaterlooATEK     	0.0442	10	UWaterlooATNDEK   	0.0699	13	-0.0257
UWaterlooATEK     	0.0442	10	udelRun2A         	0.2241	62	-0.1799
UWaterlooATEK     	0.0442	10	udelRun1A         	0.2751	79	-0.2309
UWaterlooATEK     	0.0442	10	umd_hcil_run01    	0.0000	0	0.0442
UWaterlooATEK     	0.0442	10	prnaTaskA3        	0.0200	2	0.0242
UWaterlooATEK     	0.0442	10	prnaTaskA2        	0.0271	4	0.0171
UWaterlooATEK     	0.0442	10	prnaTaskA1        	0.0321	7	0.0121
UWaterlooATEK     	0.0442	10	umd_hcil_run02    	0.0000	0	0.0442
UWaterlooATEK     	0.0442	10	udelRun3A         	0.0400	6	0.0042
UWaterlooATNDEK   	0.0699	13	hpclab_pi_algA    	0.0000	18	0.0699
UWaterlooATNDEK   	0.0699	13	udelRun2A         	0.2241	62	-0.1542
UWaterlooATNDEK   	0.0699	13	udelRun1A         	0.2751	79	-0.2052
UWaterlooATNDEK   	0.0699	13	umd_hcil_run01    	0.0000	0	0.0699
UWaterlooATNDEK   	0.0699	13	prnaTaskA3        	0.0200	2	0.0499
UWaterlooATNDEK   	0.0699	13	prnaTaskA2        	0.0271	4	0.0428
UWaterlooATNDEK   	0.0699	13	prnaTaskA1        	0.0321	7	0.0378
UWaterlooATNDEK   	0.0699	13	umd_hcil_run02    	0.0000	0	0.0699
UWaterlooATNDEK   	0.0699	13	udelRun3A         	0.0400	6	0.0299
udelRun2A         	0.2241	62	umd_hcil_run01    	0.0000	0	0.2241
udelRun2A         	0.2241	62	umd_hcil_run02    	0.0000	0	0.2241
udelRun2A         	0.2241	62	udelRun3A         	0.0400	6	0.1841
udelRun1A         	0.2751	79	udelRun2A         	0.2241	62	0.0510
udelRun1A         	0.2751	79	umd_hcil_run01    	0.0000	0	0.2751
udelRun1A         	0.2751	79	umd_hcil_run02    	0.0000	0	0.2751
udelRun1A         	0.2751	79	udelRun3A         	0.0400	6	0.2351
MPII_HYBRID_PW    	0.1199	39	hpclab_pi_algA    	0.0000	18	0.1199
MPII_HYBRID_PW    	0.1199	39	UWaterlooATEK     	0.0442	10	0.0757
MPII_HYBRID_PW    	0.1199	39	UWaterlooATNDEK   	0.0699	13	0.0500
MPII_HYBRID_PW    	0.1199	39	udelRun2A         	0.2241	62	-0.1042
MPII_HYBRID_PW    	0.1199	39	udelRun1A         	0.2751	79	-0.1552
MPII_HYBRID_PW    	0.1199	39	umd_hcil_run01    	0.0000	0	0.1199
MPII_HYBRID_PW    	0.1199	39	prnaTaskA3        	0.0200	2	0.0999
MPII_HYBRID_PW    	0.1199	39	prnaTaskA2        	0.0271	4	0.0928
MPII_HYBRID_PW    	0.1199	39	prnaTaskA1        	0.0321	7	0.0878
MPII_HYBRID_PW    	0.1199	39	SNACSA            	0.2960	100	-0.1761
MPII_HYBRID_PW    	0.1199	39	PKUICSTRunA3      	0.2479	58	-0.1280
MPII_HYBRID_PW    	0.1199	39	PKUICSTRunA2      	0.1188	20	0.0011
MPII_HYBRID_PW    	0.1199	39	PKUICSTRunA1      	0.2540	51	-0.1341
MPII_HYBRID_PW    	0.1199	39	SNACS_LA          	0.0750	20	0.0449
MPII_HYBRID_PW    	0.1199	39	UWaterlooATDK     	0.0793	9	0.0406
MPII_HYBRID_PW    	0.1199	39	QUDynExp          	0.0100	10	0.1099
MPII_HYBRID_PW    	0.1199	39	QUDyn             	0.0173	19	0.1026
MPII_HYBRID_PW    	0.1199	39	UWCMBP1           	0.0450	9	0.0749
MPII_HYBRID_PW    	0.1199	39	UWCMBP2           	0.0954	32	0.0245
MPII_HYBRID_PW    	0.1199	39	QUBaseline        	0.0100	3	0.1099
MPII_HYBRID_PW    	0.1199	39	umd_hcil_run02    	0.0000	0	0.1199
MPII_HYBRID_PW    	0.1199	39	MPII_LUC_SORT     	0.2098	90	-0.0899
MPII_HYBRID_PW    	0.1199	39	udelRun3A         	0.0400	6	0.0799
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	hpclab_pi_algA    	0.0000	18	0.0000
ECNURUNA1         	0.0000	0	UWaterlooATEK     	0.0442	10	-0.0442
ECNURUNA1         	0.0000	0	UWaterlooATNDEK   	0.0699	13	-0.0699
ECNURUNA1         	0.0000	0	udelRun2A         	0.2241	62	-0.2241
ECNURUNA1         	0.0000	0	udelRun1A         	0.2751	79	-0.2751
ECNURUNA1         	0.0000	0	MPII_HYBRID_PW    	0.1199	39	-0.1199
ECNURUNA1         	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA2         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA3         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	prnaTaskA3        	0.0200	2	-0.0200
ECNURUNA1         	0.0000	0	prnaTaskA2        	0.0271	4	-0.0271
ECNURUNA1         	0.0000	0	prnaTaskA1        	0.0321	7	-0.0321
ECNURUNA1         	0.0000	0	SNACSA            	0.2960	100	-0.2960
ECNURUNA1         	0.0000	0	PKUICSTRunA3      	0.2479	58	-0.2479
ECNURUNA1         	0.0000	0	PKUICSTRunA2      	0.1188	20	-0.1188
ECNURUNA1         	0.0000	0	PKUICSTRunA1      	0.2540	51	-0.2540
ECNURUNA1         	0.0000	0	MPII_COMB_SORT    	0.1778	95	-0.1778
ECNURUNA1         	0.0000	0	SNACS_LA          	0.0750	20	-0.0750
