hpclab_pi_algA    	0.1000	0	udelRun2A         	0.1855	22	-0.0855
hpclab_pi_algA    	0.1000	0	udelRun1A         	0.1099	29	-0.0099
hpclab_pi_algA    	0.1000	0	umd_hcil_run01    	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	prnaTaskA3        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	prnaTaskA2        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	prnaTaskA1        	0.1000	0	0.0000
hpclab_pi_algA    	0.1000	0	umd_hcil_run02    	0.0000	29	0.1000
hpclab_pi_algA    	0.1000	0	udelRun3A         	0.1321	12	-0.0321
UWaterlooATEK     	0.0075	15	hpclab_pi_algA    	0.1000	0	-0.0925
UWaterlooATEK     	0.0075	15	UWaterlooATNDEK   	0.0075	15	0.0000
UWaterlooATEK     	0.0075	15	udelRun2A         	0.1855	22	-0.1780
UWaterlooATEK     	0.0075	15	udelRun1A         	0.1099	29	-0.1024
UWaterlooATEK     	0.0075	15	umd_hcil_run01    	0.1000	0	-0.0925
UWaterlooATEK     	0.0075	15	prnaTaskA3        	0.1000	0	-0.0925
UWaterlooATEK     	0.0075	15	prnaTaskA2        	0.1000	0	-0.0925
UWaterlooATEK     	0.0075	15	prnaTaskA1        	0.1000	0	-0.0925
UWaterlooATEK     	0.0075	15	umd_hcil_run02    	0.0000	29	0.0075
UWaterlooATEK     	0.0075	15	udelRun3A         	0.1321	12	-0.1246
UWaterlooATNDEK   	0.0075	15	hpclab_pi_algA    	0.1000	0	-0.0925
UWaterlooATNDEK   	0.0075	15	udelRun2A         	0.1855	22	-0.1780
UWaterlooATNDEK   	0.0075	15	udelRun1A         	0.1099	29	-0.1024
UWaterlooATNDEK   	0.0075	15	umd_hcil_run01    	0.1000	0	-0.0925
UWaterlooATNDEK   	0.0075	15	prnaTaskA3        	0.1000	0	-0.0925
UWaterlooATNDEK   	0.0075	15	prnaTaskA2        	0.1000	0	-0.0925
UWaterlooATNDEK   	0.0075	15	prnaTaskA1        	0.1000	0	-0.0925
UWaterlooATNDEK   	0.0075	15	umd_hcil_run02    	0.0000	29	0.0075
UWaterlooATNDEK   	0.0075	15	udelRun3A         	0.1321	12	-0.1246
udelRun2A         	0.1855	22	umd_hcil_run01    	0.1000	0	0.0855
udelRun2A         	0.1855	22	umd_hcil_run02    	0.0000	29	0.1855
udelRun2A         	0.1855	22	udelRun3A         	0.1321	12	0.0534
udelRun1A         	0.1099	29	udelRun2A         	0.1855	22	-0.0756
udelRun1A         	0.1099	29	umd_hcil_run01    	0.1000	0	0.0099
udelRun1A         	0.1099	29	umd_hcil_run02    	0.0000	29	0.1099
udelRun1A         	0.1099	29	udelRun3A         	0.1321	12	-0.0222
MPII_HYBRID_PW    	0.0515	37	hpclab_pi_algA    	0.1000	0	-0.0485
MPII_HYBRID_PW    	0.0515	37	UWaterlooATEK     	0.0075	15	0.0440
MPII_HYBRID_PW    	0.0515	37	UWaterlooATNDEK   	0.0075	15	0.0440
MPII_HYBRID_PW    	0.0515	37	udelRun2A         	0.1855	22	-0.1340
MPII_HYBRID_PW    	0.0515	37	udelRun1A         	0.1099	29	-0.0584
MPII_HYBRID_PW    	0.0515	37	umd_hcil_run01    	0.1000	0	-0.0485
MPII_HYBRID_PW    	0.0515	37	prnaTaskA3        	0.1000	0	-0.0485
MPII_HYBRID_PW    	0.0515	37	prnaTaskA2        	0.1000	0	-0.0485
MPII_HYBRID_PW    	0.0515	37	prnaTaskA1        	0.1000	0	-0.0485
MPII_HYBRID_PW    	0.0515	37	SNACSA            	0.3284	91	-0.2769
MPII_HYBRID_PW    	0.0515	37	PKUICSTRunA3      	0.2452	52	-0.1937
MPII_HYBRID_PW    	0.0515	37	PKUICSTRunA2      	0.4120	86	-0.3605
MPII_HYBRID_PW    	0.0515	37	PKUICSTRunA1      	0.2038	38	-0.1523
MPII_HYBRID_PW    	0.0515	37	SNACS_LA          	0.3336	84	-0.2821
MPII_HYBRID_PW    	0.0515	37	UWaterlooATDK     	0.0083	4	0.0432
MPII_HYBRID_PW    	0.0515	37	QUDynExp          	0.1441	18	-0.0926
MPII_HYBRID_PW    	0.0515	37	QUDyn             	0.1441	18	-0.0926
