hpclab_pi_algA    	0.0000	0	udelRun2A         	0.1193	11	-0.1193
hpclab_pi_algA    	0.0000	0	udelRun1A         	0.1261	13	-0.1261
hpclab_pi_algA    	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	prnaTaskA3        	0.0167	1	-0.0167
hpclab_pi_algA    	0.0000	0	prnaTaskA2        	0.0167	1	-0.0167
hpclab_pi_algA    	0.0000	0	prnaTaskA1        	0.0167	2	-0.0167
hpclab_pi_algA    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	0	udelRun3A         	0.0883	9	-0.0883
UWaterlooATEK     	0.0542	16	hpclab_pi_algA    	0.0000	0	0.0542
UWaterlooATEK     	0.0542	16	UWaterlooATNDEK   	0.0542	16	0.0000
UWaterlooATEK     	0.0542	16	udelRun2A         	0.1193	11	-0.0651
UWaterlooATEK     	0.0542	16	udelRun1A         	0.1261	13	-0.0719
UWaterlooATEK     	0.0542	16	umd_hcil_run01    	0.0000	0	0.0542
UWaterlooATEK     	0.0542	16	prnaTaskA3        	0.0167	1	0.0375
UWaterlooATEK     	0.0542	16	prnaTaskA2        	0.0167	1	0.0375
UWaterlooATEK     	0.0542	16	prnaTaskA1        	0.0167	2	0.0375
UWaterlooATEK     	0.0542	16	umd_hcil_run02    	0.0000	0	0.0542
UWaterlooATEK     	0.0542	16	udelRun3A         	0.0883	9	-0.0341
UWaterlooATNDEK   	0.0542	16	hpclab_pi_algA    	0.0000	0	0.0542
UWaterlooATNDEK   	0.0542	16	udelRun2A         	0.1193	11	-0.0651
UWaterlooATNDEK   	0.0542	16	udelRun1A         	0.1261	13	-0.0719
UWaterlooATNDEK   	0.0542	16	umd_hcil_run01    	0.0000	0	0.0542
UWaterlooATNDEK   	0.0542	16	prnaTaskA3        	0.0167	1	0.0375
UWaterlooATNDEK   	0.0542	16	prnaTaskA2        	0.0167	1	0.0375
UWaterlooATNDEK   	0.0542	16	prnaTaskA1        	0.0167	2	0.0375
UWaterlooATNDEK   	0.0542	16	umd_hcil_run02    	0.0000	0	0.0542
UWaterlooATNDEK   	0.0542	16	udelRun3A         	0.0883	9	-0.0341
udelRun2A         	0.1193	11	umd_hcil_run01    	0.0000	0	0.1193
udelRun2A         	0.1193	11	umd_hcil_run02    	0.0000	0	0.1193
udelRun2A         	0.1193	11	udelRun3A         	0.0883	9	0.0310
udelRun1A         	0.1261	13	udelRun2A         	0.1193	11	0.0068
udelRun1A         	0.1261	13	umd_hcil_run01    	0.0000	0	0.1261
udelRun1A         	0.1261	13	umd_hcil_run02    	0.0000	0	0.1261
udelRun1A         	0.1261	13	udelRun3A         	0.0883	9	0.0378
MPII_HYBRID_PW    	0.0142	26	hpclab_pi_algA    	0.0000	0	0.0142
MPII_HYBRID_PW    	0.0142	26	UWaterlooATEK     	0.0542	16	-0.0400
MPII_HYBRID_PW    	0.0142	26	UWaterlooATNDEK   	0.0542	16	-0.0400
MPII_HYBRID_PW    	0.0142	26	udelRun2A         	0.1193	11	-0.1051
MPII_HYBRID_PW    	0.0142	26	udelRun1A         	0.1261	13	-0.1119
MPII_HYBRID_PW    	0.0142	26	umd_hcil_run01    	0.0000	0	0.0142
MPII_HYBRID_PW    	0.0142	26	prnaTaskA3        	0.0167	1	-0.0025
MPII_HYBRID_PW    	0.0142	26	prnaTaskA2        	0.0167	1	-0.0025
MPII_HYBRID_PW    	0.0142	26	prnaTaskA1        	0.0167	2	-0.0025
MPII_HYBRID_PW    	0.0142	26	SNACSA            	0.1243	21	-0.1101
MPII_HYBRID_PW    	0.0142	26	PKUICSTRunA3      	0.0726	95	-0.0584
MPII_HYBRID_PW    	0.0142	26	PKUICSTRunA2      	0.1211	20	-0.1069
MPII_HYBRID_PW    	0.0142	26	PKUICSTRunA1      	0.0726	94	-0.0584
MPII_HYBRID_PW    	0.0142	26	SNACS_LA          	0.0000	0	0.0142
MPII_HYBRID_PW    	0.0142	26	UWaterlooATDK     	0.0903	16	-0.0761
MPII_HYBRID_PW    	0.0142	26	QUDynExp          	0.1349	56	-0.1207
MPII_HYBRID_PW    	0.0142	26	QUDyn             	0.1349	63	-0.1207
MPII_HYBRID_PW    	0.0142	26	UWCMBP1           	0.0167	10	-0.0025
MPII_HYBRID_PW    	0.0142	26	UWCMBP2           	0.0904	11	-0.0762
MPII_HYBRID_PW    	0.0142	26	QUBaseline        	0.1028	17	-0.0886
MPII_HYBRID_PW    	0.0142	26	umd_hcil_run02    	0.0000	0	0.0142
MPII_HYBRID_PW    	0.0142	26	MPII_LUC_SORT     	0.0522	85	-0.0380
MPII_HYBRID_PW    	0.0142	26	udelRun3A         	0.0883	9	-0.0741
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	35	hpclab_pi_algA    	0.0000	0	0.0000
ECNURUNA1         	0.0000	35	UWaterlooATEK     	0.0542	16	-0.0542
ECNURUNA1         	0.0000	35	UWaterlooATNDEK   	0.0542	16	-0.0542
ECNURUNA1         	0.0000	35	udelRun2A         	0.1193	11	-0.1193
ECNURUNA1         	0.0000	35	udelRun1A         	0.1261	13	-0.1261
ECNURUNA1         	0.0000	35	MPII_HYBRID_PW    	0.0142	26	-0.0142
ECNURUNA1         	0.0000	35	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	35	ECNURUNA2         	0.0000	32	0.0000
ECNURUNA1         	0.0000	35	ECNURUNA3         	0.0000	31	0.0000
ECNURUNA1         	0.0000	35	prnaTaskA3        	0.0167	1	-0.0167
ECNURUNA1         	0.0000	35	prnaTaskA2        	0.0167	1	-0.0167
ECNURUNA1         	0.0000	35	prnaTaskA1        	0.0167	2	-0.0167
ECNURUNA1         	0.0000	35	SNACSA            	0.1243	21	-0.1243
ECNURUNA1         	0.0000	35	PKUICSTRunA3      	0.0726	95	-0.0726
ECNURUNA1         	0.0000	35	PKUICSTRunA2      	0.1211	20	-0.1211
ECNURUNA1         	0.0000	35	PKUICSTRunA1      	0.0726	94	-0.0726
ECNURUNA1         	0.0000	35	MPII_COMB_SORT    	0.0142	97	-0.0142
ECNURUNA1         	0.0000	35	SNACS_LA          	0.0000	0	0.0000
ECNURUNA1         	0.0000	35	UWaterlooATDK     	0.0903	16	-0.0903
ECNURUNA1         	0.0000	35	QUDynExp          	0.1349	56	-0.1349
ECNURUNA1         	0.0000	35	IRIT-KLTFIDF      	0.0000	1	0.0000
ECNURUNA1         	0.0000	35	IritSigSDA        	0.0000	3	0.0000
ECNURUNA1         	0.0000	35	IRIT-RTNotif.33   	0.0000	33	0.0000
ECNURUNA1         	0.0000	35	QUDyn             	0.1349	63	-0.1349
ECNURUNA1         	0.0000	35	UWCMBP1           	0.0167	10	-0.0167
ECNURUNA1         	0.0000	35	UWCMBP2           	0.0904	11	-0.0904
ECNURUNA1         	0.0000	35	QUBaseline        	0.1028	17	-0.1028
ECNURUNA1         	0.0000	35	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	35	MPII_LUC_SORT     	0.0522	85	-0.0522
ECNURUNA1         	0.0000	35	udelRun3A         	0.0883	9	-0.0883
ECNURUNA2         	0.0000	32	hpclab_pi_algA    	0.0000	0	0.0000
ECNURUNA2         	0.0000	32	UWaterlooATEK     	0.0542	16	-0.0542
ECNURUNA2         	0.0000	32	UWaterlooATNDEK   	0.0542	16	-0.0542
ECNURUNA2         	0.0000	32	udelRun2A         	0.1193	11	-0.1193
ECNURUNA2         	0.0000	32	udelRun1A         	0.1261	13	-0.1261
ECNURUNA2         	0.0000	32	MPII_HYBRID_PW    	0.0142	26	-0.0142
ECNURUNA2         	0.0000	32	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA2         	0.0000	32	ECNURUNA3         	0.0000	31	0.0000
ECNURUNA2         	0.0000	32	prnaTaskA3        	0.0167	1	-0.0167
ECNURUNA2         	0.0000	32	prnaTaskA2        	0.0167	1	-0.0167
ECNURUNA2         	0.0000	32	prnaTaskA1        	0.0167	2	-0.0167
ECNURUNA2         	0.0000	32	SNACSA            	0.1243	21	-0.1243
ECNURUNA2         	0.0000	32	PKUICSTRunA3      	0.0726	95	-0.0726
ECNURUNA2         	0.0000	32	PKUICSTRunA2      	0.1211	20	-0.1211
ECNURUNA2         	0.0000	32	PKUICSTRunA1      	0.0726	94	-0.0726
ECNURUNA2         	0.0000	32	MPII_COMB_SORT    	0.0142	97	-0.0142
ECNURUNA2         	0.0000	32	SNACS_LA          	0.0000	0	0.0000
ECNURUNA2         	0.0000	32	UWaterlooATDK     	0.0903	16	-0.0903
ECNURUNA2         	0.0000	32	QUDynExp          	0.1349	56	-0.1349
ECNURUNA2         	0.0000	32	IRIT-KLTFIDF      	0.0000	1	0.0000
ECNURUNA2         	0.0000	32	IritSigSDA        	0.0000	3	0.0000
