hpclab_pi_algA    	0.0000	47	udelRun2A         	0.1011	23	-0.1011
hpclab_pi_algA    	0.0000	47	udelRun1A         	0.1867	41	-0.1867
hpclab_pi_algA    	0.0000	47	umd_hcil_run01    	0.0000	0	0.0000
hpclab_pi_algA    	0.0000	47	prnaTaskA3        	0.0386	4	-0.0386
hpclab_pi_algA    	0.0000	47	prnaTaskA2        	0.0200	5	-0.0200
hpclab_pi_algA    	0.0000	47	prnaTaskA1        	0.0325	8	-0.0325
hpclab_pi_algA    	0.0000	47	umd_hcil_run02    	0.0000	6	0.0000
hpclab_pi_algA    	0.0000	47	udelRun3A         	0.1617	41	-0.1617
UWaterlooATEK     	0.2987	56	hpclab_pi_algA    	0.0000	47	0.2987
UWaterlooATEK     	0.2987	56	UWaterlooATNDEK   	0.2999	65	-0.0012
UWaterlooATEK     	0.2987	56	udelRun2A         	0.1011	23	0.1976
UWaterlooATEK     	0.2987	56	udelRun1A         	0.1867	41	0.1120
UWaterlooATEK     	0.2987	56	umd_hcil_run01    	0.0000	0	0.2987
UWaterlooATEK     	0.2987	56	prnaTaskA3        	0.0386	4	0.2601
UWaterlooATEK     	0.2987	56	prnaTaskA2        	0.0200	5	0.2787
UWaterlooATEK     	0.2987	56	prnaTaskA1        	0.0325	8	0.2662
UWaterlooATEK     	0.2987	56	umd_hcil_run02    	0.0000	6	0.2987
UWaterlooATEK     	0.2987	56	udelRun3A         	0.1617	41	0.1370
UWaterlooATNDEK   	0.2999	65	hpclab_pi_algA    	0.0000	47	0.2999
UWaterlooATNDEK   	0.2999	65	udelRun2A         	0.1011	23	0.1988
UWaterlooATNDEK   	0.2999	65	udelRun1A         	0.1867	41	0.1132
UWaterlooATNDEK   	0.2999	65	umd_hcil_run01    	0.0000	0	0.2999
UWaterlooATNDEK   	0.2999	65	prnaTaskA3        	0.0386	4	0.2613
UWaterlooATNDEK   	0.2999	65	prnaTaskA2        	0.0200	5	0.2799
UWaterlooATNDEK   	0.2999	65	prnaTaskA1        	0.0325	8	0.2674
UWaterlooATNDEK   	0.2999	65	umd_hcil_run02    	0.0000	6	0.2999
UWaterlooATNDEK   	0.2999	65	udelRun3A         	0.1617	41	0.1382
udelRun2A         	0.1011	23	umd_hcil_run01    	0.0000	0	0.1011
udelRun2A         	0.1011	23	umd_hcil_run02    	0.0000	6	0.1011
udelRun2A         	0.1011	23	udelRun3A         	0.1617	41	-0.0606
udelRun1A         	0.1867	41	udelRun2A         	0.1011	23	0.0856
udelRun1A         	0.1867	41	umd_hcil_run01    	0.0000	0	0.1867
udelRun1A         	0.1867	41	umd_hcil_run02    	0.0000	6	0.1867
udelRun1A         	0.1867	41	udelRun3A         	0.1617	41	0.0250
MPII_HYBRID_PW    	0.0915	46	hpclab_pi_algA    	0.0000	47	0.0915
MPII_HYBRID_PW    	0.0915	46	UWaterlooATEK     	0.2987	56	-0.2072
MPII_HYBRID_PW    	0.0915	46	UWaterlooATNDEK   	0.2999	65	-0.2084
MPII_HYBRID_PW    	0.0915	46	udelRun2A         	0.1011	23	-0.0096
MPII_HYBRID_PW    	0.0915	46	udelRun1A         	0.1867	41	-0.0952
MPII_HYBRID_PW    	0.0915	46	umd_hcil_run01    	0.0000	0	0.0915
MPII_HYBRID_PW    	0.0915	46	prnaTaskA3        	0.0386	4	0.0529
MPII_HYBRID_PW    	0.0915	46	prnaTaskA2        	0.0200	5	0.0715
MPII_HYBRID_PW    	0.0915	46	prnaTaskA1        	0.0325	8	0.0590
MPII_HYBRID_PW    	0.0915	46	SNACSA            	0.3769	83	-0.2854
MPII_HYBRID_PW    	0.0915	46	PKUICSTRunA3      	0.0833	37	0.0082
MPII_HYBRID_PW    	0.0915	46	PKUICSTRunA2      	0.2933	55	-0.2018
MPII_HYBRID_PW    	0.0915	46	PKUICSTRunA1      	0.0300	17	0.0615
MPII_HYBRID_PW    	0.0915	46	SNACS_LA          	0.4003	57	-0.3088
MPII_HYBRID_PW    	0.0915	46	UWaterlooATDK     	0.2379	53	-0.1464
MPII_HYBRID_PW    	0.0915	46	QUDynExp          	0.0606	100	0.0309
MPII_HYBRID_PW    	0.0915	46	QUDyn             	0.0602	99	0.0313
MPII_HYBRID_PW    	0.0915	46	UWCMBP1           	0.0968	19	-0.0053
MPII_HYBRID_PW    	0.0915	46	UWCMBP2           	0.2392	35	-0.1477
MPII_HYBRID_PW    	0.0915	46	QUBaseline        	0.0368	62	0.0547
MPII_HYBRID_PW    	0.0915	46	umd_hcil_run02    	0.0000	6	0.0915
MPII_HYBRID_PW    	0.0915	46	MPII_LUC_SORT     	0.1593	100	-0.0678
MPII_HYBRID_PW    	0.0915	46	udelRun3A         	0.1617	41	-0.0702
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	6	0.0000
ECNURUNA1         	0.0000	0	hpclab_pi_algA    	0.0000	47	0.0000
ECNURUNA1         	0.0000	0	UWaterlooATEK     	0.2987	56	-0.2987
ECNURUNA1         	0.0000	0	UWaterlooATNDEK   	0.2999	65	-0.2999
ECNURUNA1         	0.0000	0	udelRun2A         	0.1011	23	-0.1011
ECNURUNA1         	0.0000	0	udelRun1A         	0.1867	41	-0.1867
ECNURUNA1         	0.0000	0	MPII_HYBRID_PW    	0.0915	46	-0.0915
ECNURUNA1         	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA2         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	ECNURUNA3         	0.0000	0	0.0000
ECNURUNA1         	0.0000	0	prnaTaskA3        	0.0386	4	-0.0386
ECNURUNA1         	0.0000	0	prnaTaskA2        	0.0200	5	-0.0200
ECNURUNA1         	0.0000	0	prnaTaskA1        	0.0325	8	-0.0325
ECNURUNA1         	0.0000	0	SNACSA            	0.3769	83	-0.3769
ECNURUNA1         	0.0000	0	PKUICSTRunA3      	0.0833	37	-0.0833
ECNURUNA1         	0.0000	0	PKUICSTRunA2      	0.2933	55	-0.2933
ECNURUNA1         	0.0000	0	PKUICSTRunA1      	0.0300	17	-0.0300
ECNURUNA1         	0.0000	0	MPII_COMB_SORT    	0.1010	100	-0.1010
ECNURUNA1         	0.0000	0	SNACS_LA          	0.4003	57	-0.4003
ECNURUNA1         	0.0000	0	UWaterlooATDK     	0.2379	53	-0.2379
ECNURUNA1         	0.0000	0	QUDynExp          	0.0606	100	-0.0606
ECNURUNA1         	0.0000	0	IRIT-KLTFIDF      	0.0689	22	-0.0689
ECNURUNA1         	0.0000	0	IritSigSDA        	0.0000	59	0.0000
ECNURUNA1         	0.0000	0	IRIT-RTNotif.33   	0.3144	39	-0.3144
ECNURUNA1         	0.0000	0	QUDyn             	0.0602	99	-0.0602
ECNURUNA1         	0.0000	0	UWCMBP1           	0.0968	19	-0.0968
ECNURUNA1         	0.0000	0	UWCMBP2           	0.2392	35	-0.2392
ECNURUNA1         	0.0000	0	QUBaseline        	0.0368	62	-0.0368
ECNURUNA1         	0.0000	0	umd_hcil_run02    	0.0000	6	0.0000
ECNURUNA1         	0.0000	0	MPII_LUC_SORT     	0.1593	100	-0.1593
ECNURUNA1         	0.0000	0	udelRun3A         	0.1617	41	-0.1617
ECNURUNA2         	0.0000	0	hpclab_pi_algA    	0.0000	47	0.0000
ECNURUNA2         	0.0000	0	UWaterlooATEK     	0.2987	56	-0.2987
ECNURUNA2         	0.0000	0	UWaterlooATNDEK   	0.2999	65	-0.2999
ECNURUNA2         	0.0000	0	udelRun2A         	0.1011	23	-0.1011
ECNURUNA2         	0.0000	0	udelRun1A         	0.1867	41	-0.1867
ECNURUNA2         	0.0000	0	MPII_HYBRID_PW    	0.0915	46	-0.0915
ECNURUNA2         	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA2         	0.0000	0	ECNURUNA3         	0.0000	0	0.0000
ECNURUNA2         	0.0000	0	prnaTaskA3        	0.0386	4	-0.0386
ECNURUNA2         	0.0000	0	prnaTaskA2        	0.0200	5	-0.0200
ECNURUNA2         	0.0000	0	prnaTaskA1        	0.0325	8	-0.0325
ECNURUNA2         	0.0000	0	SNACSA            	0.3769	83	-0.3769
ECNURUNA2         	0.0000	0	PKUICSTRunA3      	0.0833	37	-0.0833
ECNURUNA2         	0.0000	0	PKUICSTRunA2      	0.2933	55	-0.2933
ECNURUNA2         	0.0000	0	PKUICSTRunA1      	0.0300	17	-0.0300
ECNURUNA2         	0.0000	0	MPII_COMB_SORT    	0.1010	100	-0.1010
ECNURUNA2         	0.0000	0	SNACS_LA          	0.4003	57	-0.4003
ECNURUNA2         	0.0000	0	UWaterlooATDK     	0.2379	53	-0.2379
ECNURUNA2         	0.0000	0	QUDynExp          	0.0606	100	-0.0606
ECNURUNA2         	0.0000	0	IRIT-KLTFIDF      	0.0689	22	-0.0689
ECNURUNA2         	0.0000	0	IritSigSDA        	0.0000	59	0.0000
ECNURUNA2         	0.0000	0	IRIT-RTNotif.33   	0.3144	39	-0.3144
ECNURUNA2         	0.0000	0	QUDyn             	0.0602	99	-0.0602
ECNURUNA2         	0.0000	0	UWCMBP1           	0.0968	19	-0.0968
ECNURUNA2         	0.0000	0	UWCMBP2           	0.2392	35	-0.2392
ECNURUNA2         	0.0000	0	QUBaseline        	0.0368	62	-0.0368
ECNURUNA2         	0.0000	0	umd_hcil_run02    	0.0000	6	0.0000
ECNURUNA2         	0.0000	0	MPII_LUC_SORT     	0.1593	100	-0.1593
ECNURUNA2         	0.0000	0	udelRun3A         	0.1617	41	-0.1617
ECNURUNA3         	0.0000	0	hpclab_pi_algA    	0.0000	47	0.0000
ECNURUNA3         	0.0000	0	UWaterlooATEK     	0.2987	56	-0.2987
ECNURUNA3         	0.0000	0	UWaterlooATNDEK   	0.2999	65	-0.2999
ECNURUNA3         	0.0000	0	udelRun2A         	0.1011	23	-0.1011
ECNURUNA3         	0.0000	0	udelRun1A         	0.1867	41	-0.1867
ECNURUNA3         	0.0000	0	MPII_HYBRID_PW    	0.0915	46	-0.0915
ECNURUNA3         	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA3         	0.0000	0	prnaTaskA3        	0.0386	4	-0.0386
ECNURUNA3         	0.0000	0	prnaTaskA2        	0.0200	5	-0.0200
ECNURUNA3         	0.0000	0	prnaTaskA1        	0.0325	8	-0.0325
ECNURUNA3         	0.0000	0	SNACSA            	0.3769	83	-0.3769
