hpclab_pi_algA    	0.7000	28	udelRun2A         	0.3000	11	0.4000
hpclab_pi_algA    	0.7000	28	udelRun1A         	0.0000	28	0.7000
hpclab_pi_algA    	0.7000	28	umd_hcil_run01    	0.7000	0	0.0000
hpclab_pi_algA    	0.7000	28	prnaTaskA3        	0.0990	33	0.6010
hpclab_pi_algA    	0.7000	28	prnaTaskA2        	0.1000	36	0.6000
hpclab_pi_algA    	0.7000	28	prnaTaskA1        	0.1000	77	0.6000
hpclab_pi_algA    	0.7000	28	umd_hcil_run02    	0.7000	1	0.0000
hpclab_pi_algA    	0.7000	28	udelRun3A         	0.0000	87	0.7000
UWaterlooATEK     	0.6360	2	hpclab_pi_algA    	0.7000	28	-0.0640
UWaterlooATEK     	0.6360	2	UWaterlooATNDEK   	0.6360	2	0.0000
UWaterlooATEK     	0.6360	2	udelRun2A         	0.3000	11	0.3360
UWaterlooATEK     	0.6360	2	udelRun1A         	0.0000	28	0.6360
UWaterlooATEK     	0.6360	2	umd_hcil_run01    	0.7000	0	-0.0640
UWaterlooATEK     	0.6360	2	prnaTaskA3        	0.0990	33	0.5370
UWaterlooATEK     	0.6360	2	prnaTaskA2        	0.1000	36	0.5360
UWaterlooATEK     	0.6360	2	prnaTaskA1        	0.1000	77	0.5360
UWaterlooATEK     	0.6360	2	umd_hcil_run02    	0.7000	1	-0.0640
UWaterlooATEK     	0.6360	2	udelRun3A         	0.0000	87	0.6360
UWaterlooATNDEK   	0.6360	2	hpclab_pi_algA    	0.7000	28	-0.0640
UWaterlooATNDEK   	0.6360	2	udelRun2A         	0.3000	11	0.3360
UWaterlooATNDEK   	0.6360	2	udelRun1A         	0.0000	28	0.6360
UWaterlooATNDEK   	0.6360	2	umd_hcil_run01    	0.7000	0	-0.0640
UWaterlooATNDEK   	0.6360	2	prnaTaskA3        	0.0990	33	0.5370
UWaterlooATNDEK   	0.6360	2	prnaTaskA2        	0.1000	36	0.5360
UWaterlooATNDEK   	0.6360	2	prnaTaskA1        	0.1000	77	0.5360
UWaterlooATNDEK   	0.6360	2	umd_hcil_run02    	0.7000	1	-0.0640
UWaterlooATNDEK   	0.6360	2	udelRun3A         	0.0000	87	0.6360
udelRun2A         	0.3000	11	umd_hcil_run01    	0.7000	0	-0.4000
udelRun2A         	0.3000	11	umd_hcil_run02    	0.7000	1	-0.4000
udelRun2A         	0.3000	11	udelRun3A         	0.0000	87	0.3000
udelRun1A         	0.0000	28	udelRun2A         	0.3000	11	-0.3000
udelRun1A         	0.0000	28	umd_hcil_run01    	0.7000	0	-0.7000
udelRun1A         	0.0000	28	umd_hcil_run02    	0.7000	1	-0.7000
udelRun1A         	0.0000	28	udelRun3A         	0.0000	87	0.0000
MPII_HYBRID_PW    	0.0890	50	hpclab_pi_algA    	0.7000	28	-0.6110
MPII_HYBRID_PW    	0.0890	50	UWaterlooATEK     	0.6360	2	-0.5470
MPII_HYBRID_PW    	0.0890	50	UWaterlooATNDEK   	0.6360	2	-0.5470
MPII_HYBRID_PW    	0.0890	50	udelRun2A         	0.3000	11	-0.2110
MPII_HYBRID_PW    	0.0890	50	udelRun1A         	0.0000	28	0.0890
MPII_HYBRID_PW    	0.0890	50	umd_hcil_run01    	0.7000	0	-0.6110
MPII_HYBRID_PW    	0.0890	50	prnaTaskA3        	0.0990	33	-0.0100
MPII_HYBRID_PW    	0.0890	50	prnaTaskA2        	0.1000	36	-0.0110
MPII_HYBRID_PW    	0.0890	50	prnaTaskA1        	0.1000	77	-0.0110
MPII_HYBRID_PW    	0.0890	50	SNACSA            	0.0000	100	0.0890
